T nFsrh nFBsrh dnsrh nF nFB dn
290 1.170068689E+00 1.143973759E+00 2.609493000E-02 1.170021100E+00 1.143930204E+00 2.609089600E-02
295 1.177445324E+00 1.150260694E+00 2.718463000E-02 1.177378907E+00 1.150199632E+00 2.717927500E-02
300 1.183829465E+00 1.147830258E+00 3.599920700E-02 1.182766343E+00 1.147521905E+00 3.524443800E-02
305 1.181974647E+00 1.152739027E+00 2.923562000E-02 1.181874295E+00 1.152647038E+00 2.922725700E-02
310 1.188285129E+00 1.158292714E+00 2.999241500E-02 1.188066049E+00 1.158176110E+00 2.988993900E-02
315 1.188905634E+00 1.163363498E+00 2.554213600E-02 1.188752227E+00 1.163217637E+00 2.553459000E-02
320 1.190221455E+00 1.168037868E+00 2.218358700E-02 1.190038821E+00 1.167856944E+00 2.218187700E-02
325 1.193994330E+00 1.172326741E+00 2.166758900E-02 1.193773624E+00 1.172104565E+00 2.166905900E-02
330 1.196043864E+00 1.175683508E+00 2.036035600E-02 1.195782081E+00 1.175491681E+00 2.029040000E-02
335 1.182918747E+00 1.177875738E+00 5.043009000E-03 1.182600089E+00 1.177699847E+00 4.900242000E-03
340 1.165623645E+00 1.180211250E+00 -1.458760500E-02 1.165393394E+00 1.179493821E+00 -1.410042700E-02
