T(K) Nd(cm-3) Mu(cm2/Vs)
440 9.66115E+18 6.69222E+1
333 5.45671E+16 3.14581E+2
471 1.28380E+17 1.61280E+2
487 2.29903E+18 8.47634E+1
322 1.30523E+13 3.99894E+2
245 9.33011E+15 6.51037E+2
412 7.26563E+16 2.13285E+2
257 3.49381E+17 2.75979E+2
426 1.71900E+16 2.21035E+2
477 1.75103E+15 1.85684E+2
205 1.13185E+18 2.25269E+2
393 8.51581E+16 2.25856E+2
486 1.88756E+13 1.80240E+2
440 6.85914E+15 2.12439E+2
469 1.19686E+16 1.87375E+2
271 4.71996E+18 1.11799E+2
408 6.56145E+15 2.45125E+2
455 9.14961E+13 2.03491E+2
346 2.58724E+18 1.07293E+2
430 7.01218E+15 2.21563E+2
324 1.52409E+13 3.94817E+2
319 1.60754E+14 4.06883E+2
268 4.55939E+14 5.79478E+2
486 2.07057E+17 1.44614E+2
207 2.60629E+18 1.70050E+2
304 7.06799E+14 4.46872E+2
383 2.81257E+17 1.87879E+2
354 3.21649E+14 3.30931E+2
263 1.32871E+17 3.72497E+2
367 1.12784E+13 3.08587E+2
354 1.71212E+18 1.18711E+2
298 1.05678E+16 4.42831E+2
288 1.58704E+17 3.15272E+2
280 8.42477E+17 1.83802E+2
224 8.70403E+13 8.45366E+2
396 1.43076E+18 1.14262E+2
390 2.68214E+13 2.73320E+2
380 2.95301E+17 1.87348E+2
253 3.21931E+14 6.55249E+2
322 1.80362E+13 3.99094E+2
391 8.83818E+16 2.26948E+2
240 2.47926E+13 7.32342E+2
320 1.99751E+13 4.03627E+2
350 9.95312E+17 1.41911E+2
283 3.97576E+17 2.37888E+2
349 6.36784E+15 3.30688E+2
401 2.44686E+16 2.42808E+2
275 3.16518E+13 5.50692E+2
266 1.45021E+17 3.58738E+2
226 5.89204E+15 7.86147E+2
303 5.13903E+16 3.71422E+2
451 2.15726E+13 2.06768E+2
344 2.70657E+13 3.50985E+2
437 5.89192E+13 2.20065E+2
480 1.28605E+15 1.83105E+2
454 2.50533E+13 2.04668E+2
399 1.62669E+13 2.62003E+2
443 1.00836E+14 2.14245E+2
311 1.73398E+16 3.96017E+2
454 4.78127E+15 2.01457E+2
427 1.39178E+14 2.29290E+2
360 3.83648E+14 3.18478E+2
446 2.25976E+17 1.60979E+2
218 7.46383E+17 2.45406E+2
347 2.77915E+15 3.39132E+2
342 4.02851E+17 1.94177E+2
224 9.26394E+13 8.45880E+2
219 7.81305E+16 5.59323E+2
275 3.11813E+15 5.39307E+2
275 1.21043E+17 3.60513E+2
358 2.41855E+16 2.98418E+2
373 1.77175E+14 2.98414E+2
369 2.06352E+14 3.04262E+2
401 5.90435E+18 7.84427E+1
391 1.30204E+17 2.13665E+2
290 1.98826E+17 2.91992E+2
245 8.20971E+14 6.97133E+2
452 7.13265E+13 2.05696E+2
216 1.44356E+17 4.65769E+2
447 2.39992E+18 8.97355E+1
355 3.24464E+17 1.98698E+2
307 3.22525E+14 4.39991E+2
268 1.46789E+15 5.76114E+2
377 6.50181E+17 1.51711E+2
242 4.27299E+18 1.26829E+2
363 2.25879E+13 3.14944E+2
385 2.94830E+13 2.80295E+2
477 5.99313E+18 6.92013E+1
258 1.19890E+15 6.23602E+2
434 5.75088E+16 2.00130E+2
339 9.90456E+16 2.78273E+2
237 1.17445E+18 1.91226E+2
452 6.15019E+18 7.15244E+1
457 1.10123E+14 2.01814E+2
231 1.12983E+13 7.88740E+2
386 5.36264E+16 2.45505E+2
227 3.50815E+16 6.41706E+2
328 3.37010E+14 3.84685E+2
459 9.73988E+15 1.95536E+2
256 3.49950E+14 6.36168E+2
269 3.79754E+18 1.18806E+2
346 3.14316E+14 3.44491E+2
352 5.30854E+14 3.34024E+2
267 2.68085E+18 1.31328E+2
438 1.10940E+16 2.12964E+2
487 1.00184E+14 1.79017E+2
275 1.47920E+15 5.43736E+2
230 4.75850E+16 5.91814E+2
232 2.30781E+15 7.70162E+2
286 3.53588E+17 2.45650E+2
304 3.17573E+15 4.39238E+2
364 1.24892E+15 3.10402E+2
321 2.79435E+17 2.32953E+2
243 4.76707E+18 1.22823E+2
264 2.13355E+16 5.26938E+2
244 1.00914E+15 6.98912E+2
