T(K) Nd(cm-3) Mu(cm2/Vs)
371 2.16428E+14 3.30537E+2
202 7.50537E+18 2.42289E+2
411 2.71986E+17 2.63953E+2
464 2.74590E+13 2.31583E+2
241 5.16271E+15 7.08985E+2
414 4.02863E+15 2.76105E+2
239 1.22176E+16 7.18879E+2
310 2.88826E+16 4.45223E+2
234 8.44620E+13 7.53174E+2
209 6.93068E+15 9.30937E+2
422 7.83081E+14 2.68381E+2
386 3.59562E+15 3.08960E+2
475 6.46716E+14 2.23553E+2
255 2.22598E+13 6.40639E+2
340 6.90083E+15 3.82904E+2
370 4.07780E+16 3.28453E+2
272 5.62009E+14 5.70357E+2
451 2.55367E+18 1.75636E+2
446 3.69953E+14 2.45808E+2
249 6.46547E+17 4.30484E+2
250 2.34706E+16 6.54015E+2
251 1.26799E+18 3.42303E+2
439 3.29849E+15 2.51988E+2
500 7.32223E+15 2.07277E+2
312 1.28322E+16 4.42071E+2
355 3.02397E+13 3.55527E+2
450 8.33636E+18 1.40494E+2
344 1.26153E+17 3.60755E+2
307 4.44836E+17 3.71800E+2
368 3.81675E+13 3.34300E+2
454 4.80185E+15 2.39516E+2
363 2.75651E+17 3.14639E+2
425 1.74431E+17 2.57155E+2
232 2.26840E+16 7.52272E+2
296 1.35676E+14 4.89029E+2
493 1.75520E+17 2.07354E+2
412 7.90089E+14 2.78935E+2
321 2.78080E+18 2.22661E+2
338 4.60960E+14 3.86753E+2
272 1.08910E+17 5.30988E+2
297 2.81545E+15 4.83678E+2
209 6.93383E+17 5.03460E+2
325 1.67774E+16 4.12963E+2
478 1.26901E+18 1.87501E+2
245 3.13283E+13 6.88796E+2
306 2.67692E+15 4.59734E+2
365 5.06820E+18 1.76442E+2
413 9.15547E+15 2.77546E+2
421 1.64988E+16 2.68152E+2
359 2.41763E+15 3.48299E+2
437 1.53620E+15 2.53470E+2
473 5.13821E+16 2.23743E+2
280 1.16954E+14 5.39178E+2
230 2.95362E+18 2.79633E+2
209 1.18592E+16 9.30503E+2
378 1.79283E+16 3.18814E+2
271 2.19416E+13 5.73943E+2
233 1.56204E+14 7.62455E+2
376 1.25391E+15 3.23015E+2
275 2.47624E+14 5.59190E+2
262 4.09245E+16 5.97119E+2
445 6.86691E+13 2.46881E+2
424 1.56543E+17 2.58430E+2
202 6.44765E+15 9.99616E+2
383 1.12842E+17 3.04763E+2
489 2.35113E+16 2.13830E+2
304 1.80956E+14 4.64465E+2
334 7.93876E+17 2.98680E+2
391 4.20698E+18 1.75737E+2
376 1.74768E+15 3.23134E+2
329 5.87846E+16 3.96674E+2
485 3.22439E+15 2.16491E+2
243 1.39021E+16 6.94598E+2
327 1.06958E+16 4.08493E+2
490 2.01169E+15 2.13655E+2
387 3.31862E+16 3.06243E+2
405 1.67165E+13 2.86487E+2
454 9.53319E+16 2.35802E+2
386 8.03349E+15 3.08936E+2
432 2.17411E+14 2.58589E+2
361 1.23217E+18 2.49588E+2
319 2.62565E+18 2.27539E+2
384 2.19896E+17 2.95451E+2
487 1.65805E+13 2.15226E+2
458 1.89115E+17 2.29367E+2
449 1.09657E+13 2.43508E+2
382 1.72909E+14 3.14895E+2
377 3.27285E+16 3.18968E+2
456 1.52530E+17 2.32347E+2
437 1.13963E+17 2.49240E+2
405 1.17849E+14 2.86424E+2
235 5.65954E+13 7.45798E+2
205 3.34949E+15 9.75276E+2
496 1.75381E+16 2.09308E+2
311 1.14436E+14 4.48077E+2
421 4.14790E+14 2.69000E+2
336 4.41367E+16 3.85652E+2
490 7.01248E+18 1.37071E+2
418 8.04387E+15 2.72007E+2
412 6.27396E+15 2.78731E+2
277 5.08410E+18 2.11157E+2
332 2.29809E+17 3.65648E+2
354 2.73521E+18 2.08678E+2
257 5.06825E+14 6.31787E+2
480 5.74399E+14 2.20318E+2
250 1.60074E+15 6.66589E+2
317 1.26188E+18 2.80293E+2
407 1.19079E+16 2.83788E+2
470 4.80608E+13 2.27042E+2
323 1.73244E+16 4.16392E+2
262 2.22463E+17 5.19992E+2
205 2.76888E+13 9.73158E+2
218 9.91636E+14 8.66503E+2
485 1.54360E+13 2.16371E+2
304 7.60601E+16 4.51119E+2
453 3.01672E+17 2.28666E+2
321 3.64012E+15 4.22867E+2
399 8.38483E+16 2.88648E+2
236 6.20596E+15 7.38220E+2
443 1.69387E+17 2.42010E+2
414 1.36937E+18 2.14260E+2
394 4.15543E+18 1.75291E+2
274 3.63793E+13 5.62555E+2
256 1.56834E+18 3.14141E+2
290 6.70871E+17 3.61750E+2
481 6.16146E+16 2.17689E+2
309 8.53869E+13 4.51487E+2
236 2.09275E+13 7.41019E+2
446 2.48640E+14 2.45826E+2
430 1.59710E+13 2.60035E+2
393 4.69764E+18 1.71037E+2
325 6.76507E+18 1.78702E+2
243 2.87648E+14 6.99211E+2
317 4.59419E+13 4.31942E+2
326 1.58506E+17 3.86564E+2
471 9.04432E+18 1.34768E+2
289 3.54731E+17 4.19324E+2
341 4.62517E+15 3.81185E+2
480 1.22405E+14 2.19931E+2
305 3.43298E+17 3.91974E+2
333 1.15167E+16 3.95560E+2
209 8.75435E+18 2.28473E+2
226 2.75496E+16 7.86029E+2
484 3.03270E+16 2.16558E+2
491 1.15199E+15 2.12447E+2
492 7.33019E+16 2.10570E+2
291 1.40919E+17 4.67719E+2
307 1.35895E+17 4.29299E+2
378 9.67460E+17 2.50928E+2
246 5.39577E+16 6.60893E+2
325 1.05252E+16 4.13747E+2
295 2.98869E+14 4.90921E+2
363 1.59484E+14 3.41768E+2
203 8.47388E+16 8.86518E+2
395 6.13140E+18 1.61381E+2
442 1.73520E+14 2.49460E+2
447 2.86033E+16 2.44056E+2
436 9.12420E+18 1.41176E+2
392 9.36112E+13 3.02003E+2
436 7.46705E+18 1.45995E+2
353 1.51962E+16 3.58349E+2
279 2.33070E+14 5.42033E+2
359 4.49282E+17 3.03049E+2
348 2.45766E+18 2.17137E+2
238 4.97008E+18 2.35847E+2
236 3.20861E+18 2.67658E+2
237 1.23491E+18 3.63467E+2
285 1.23902E+16 5.18768E+2
228 1.84965E+14 7.93286E+2
438 1.62353E+13 2.53094E+2
230 1.71634E+18 3.33174E+2
224 1.47247E+17 7.04108E+2
261 1.12515E+17 5.69176E+2
484 2.11964E+14 2.17157E+2
289 1.23504E+14 5.10287E+2
296 1.44855E+16 4.84624E+2
259 8.18309E+15 6.19831E+2
344 1.32679E+18 2.56434E+2
213 9.80308E+16 8.05064E+2
361 2.10464E+13 3.45973E+2
316 1.30237E+17 4.11114E+2
231 3.77609E+18 2.59716E+2
375 5.12020E+17 2.81861E+2
330 6.83605E+17 3.12405E+2
300 7.65408E+16 4.59380E+2
341 3.41970E+17 3.35835E+2
355 2.96581E+18 2.03994E+2
373 7.98155E+13 3.27131E+2
381 7.14107E+17 2.63044E+2
469 5.51878E+15 2.27669E+2
305 6.86395E+18 1.85465E+2
386 5.37277E+15 3.09250E+2
369 2.40018E+17 3.10617E+2
381 5.78315E+14 3.16269E+2
223 2.77388E+15 8.22342E+2
229 2.34892E+13 7.87239E+2
285 5.40971E+15 5.22987E+2
367 5.68879E+17 2.85373E+2
452 4.41530E+15 2.40763E+2
434 2.78641E+13 2.56886E+2
