T(K) Nd(cm-3) Mu(cm2/Vs)
493 5.42925E+13 4.59333E+2
446 2.47426E+13 5.68150E+2
214 6.23038E+15 2.54783E+3
320 1.20980E+17 6.76827E+2
343 9.31321E+16 6.64026E+2
451 6.00027E+15 5.37376E+2
211 3.72925E+17 6.33715E+2
286 7.50511E+15 1.37392E+3
224 4.73179E+15 2.37682E+3
304 6.48867E+15 1.21844E+3
456 3.82737E+15 5.31137E+2
439 1.22867E+13 5.87475E+2
358 3.93756E+16 7.39559E+2
474 4.62078E+16 4.34291E+2
416 1.25979E+16 6.16987E+2
426 3.16340E+15 6.12556E+2
338 3.34234E+14 1.02384E+3
486 3.51608E+17 2.84160E+2
463 1.47264E+17 3.77072E+2
483 8.73378E+16 3.87309E+2
213 2.93518E+17 7.06318E+2
411 5.14274E+18 1.37445E+2
424 5.01854E+13 6.30678E+2
306 5.57362E+17 3.81416E+2
250 4.77601E+16 1.29621E+3
278 2.18191E+16 1.29407E+3
399 2.84887E+13 7.17060E+2
344 1.16093E+16 9.10528E+2
265 3.70281E+15 1.67821E+3
397 1.92892E+17 4.39275E+2
254 7.54433E+15 1.76110E+3
415 1.13434E+13 6.59743E+2
320 3.07954E+15 1.12695E+3
207 5.16976E+13 3.06091E+3
471 6.75498E+13 5.04748E+2
433 8.86295E+13 6.04182E+2
388 2.47626E+18 1.77206E+2
444 3.94982E+13 5.71606E+2
483 1.51882E+18 1.77564E+2
256 9.78253E+18 1.66187E+2
491 2.38180E+16 4.27975E+2
219 1.25094E+13 2.69824E+3
462 1.93805E+15 5.20262E+2
461 1.82980E+16 4.92090E+2
402 1.19669E+16 6.62242E+2
426 6.62652E+18 1.26009E+2
284 2.14899E+13 1.51240E+3
423 2.32165E+18 1.70313E+2
419 9.33436E+13 6.48083E+2
259 8.84519E+17 3.54858E+2
463 3.58702E+15 5.14913E+2
325 9.83355E+16 7.07060E+2
204 3.30607E+18 2.68207E+2
356 1.68863E+16 8.26270E+2
249 2.21172E+16 1.57534E+3
