T(K) Nd(cm-3) Mu(cm2/Vs)
242 4.10351E+14 7.14782E+2
480 3.47232E+17 1.34750E+2
382 2.05001E+18 1.05948E+2
358 1.44474E+17 2.39364E+2
287 3.37189E+18 1.16045E+2
474 1.13621E+14 1.88419E+2
479 9.89810E+17 1.06609E+2
465 3.90313E+15 1.93090E+2
463 1.33908E+14 1.96655E+2
236 1.00597E+18 2.02333E+2
353 1.44280E+14 3.32362E+2
205 2.16089E+18 1.81960E+2
460 7.85687E+14 1.98700E+2
492 1.50808E+17 1.48195E+2
386 2.06444E+16 2.62461E+2
480 1.70109E+16 1.77840E+2
418 6.94724E+13 2.39426E+2
239 1.63036E+16 6.51399E+2
313 3.52029E+17 2.23317E+2
281 1.49476E+16 4.85825E+2
233 1.16098E+16 7.05847E+2
394 5.32729E+16 2.36649E+2
258 3.27201E+14 6.24478E+2
484 1.63034E+13 1.81063E+2
386 1.56225E+13 2.79648E+2
399 2.35311E+14 2.61169E+2
301 2.16146E+17 2.72399E+2
327 3.26487E+15 3.81893E+2
378 5.07666E+13 2.89928E+2
401 5.45250E+18 7.98432E+1
344 2.14032E+13 3.49955E+2
338 1.66306E+14 3.61624E+2
202 1.30691E+15 1.03148E+3
301 1.36074E+18 1.46213E+2
319 4.61187E+16 3.45939E+2
354 1.47637E+18 1.24179E+2
314 1.11437E+14 4.19590E+2
470 1.81661E+15 1.90606E+2
395 6.89425E+17 1.42350E+2
387 3.06468E+15 2.73603E+2
439 1.46543E+18 1.03993E+2
235 5.34511E+13 7.64715E+2
314 1.19793E+13 4.19596E+2
476 1.16055E+18 1.02979E+2
486 1.00983E+18 1.04654E+2
432 3.04609E+15 2.22502E+2
247 3.82232E+17 2.78196E+2
394 8.09838E+14 2.66572E+2
285 4.44255E+14 5.10231E+2
429 1.21517E+17 1.87585E+2
458 4.48927E+14 2.00445E+2
437 2.27403E+14 2.19280E+2
246 2.00840E+13 6.95776E+2
420 7.29378E+16 2.06672E+2
403 4.98063E+14 2.56571E+2
269 1.51900E+13 5.74779E+2
228 5.48288E+18 1.26005E+2
280 9.12942E+14 5.27138E+2
229 1.29767E+14 8.04382E+2
346 3.62691E+18 9.79354E+1
237 4.01791E+14 7.45655E+2
400 1.73170E+18 1.07071E+2
211 1.08502E+16 8.56506E+2
202 8.32520E+14 1.03641E+3
236 4.12959E+16 5.85119E+2
283 1.15655E+14 5.20521E+2
493 9.30572E+16 1.55391E+2
207 4.66934E+13 9.97269E+2
273 4.25999E+13 5.58381E+2
306 9.23760E+14 4.40286E+2
251 1.95284E+13 6.63704E+2
493 6.08647E+17 1.16190E+2
337 3.77735E+18 9.90304E+1
363 1.50234E+18 1.20933E+2
484 4.27158E+15 1.79193E+2
348 1.94869E+15 3.37969E+2
219 1.93345E+13 8.88260E+2
465 1.09179E+18 1.07000E+2
210 1.32938E+17 4.97251E+2
483 4.00724E+13 1.82148E+2
303 1.47827E+15 4.47509E+2
310 1.93372E+17 2.70284E+2
489 3.46438E+17 1.31585E+2
357 5.71758E+18 8.59223E+1
272 6.20262E+13 5.64176E+2
233 1.63609E+13 7.80837E+2
365 1.93576E+13 3.10618E+2
487 3.16324E+13 1.79241E+2
229 2.05853E+17 3.80752E+2
205 5.05068E+18 1.42776E+2
324 1.95483E+13 3.94805E+2
410 1.84202E+18 1.03319E+2
345 6.33122E+16 2.90801E+2
224 1.37671E+16 7.47024E+2
369 5.61752E+14 3.04390E+2
424 1.04821E+13 2.32356E+2
216 2.67054E+18 1.61504E+2
254 1.54924E+18 1.62620E+2
219 5.74880E+16 6.10417E+2
500 9.77346E+13 1.70861E+2
346 3.36486E+17 2.02015E+2
346 2.97289E+13 3.46939E+2
424 6.64961E+17 1.33888E+2
249 1.79032E+17 3.63048E+2
349 3.54751E+16 3.04213E+2
319 1.21717E+13 4.06560E+2
497 1.67445E+15 1.71921E+2
275 1.64040E+13 5.52936E+2
461 7.38685E+14 1.98176E+2
222 1.03618E+18 2.13496E+2
369 1.92516E+18 1.10908E+2
382 9.04997E+17 1.35329E+2
382 2.96911E+18 9.56443E+1
349 2.68458E+15 3.36192E+2
