T(K) Nd(cm-3) Mu(cm2/Vs)
214 4.15260E+16 1.49727E+3
468 2.65867E+13 5.80871E+2
459 3.15352E+18 2.30673E+2
391 2.02545E+13 8.07948E+2
463 1.04960E+17 4.55024E+2
406 2.63379E+16 6.61776E+2
283 2.71417E+17 5.67301E+2
382 2.01394E+14 8.42933E+2
331 1.58141E+18 3.14226E+2
278 2.10233E+17 6.28774E+2
488 4.01240E+16 4.76976E+2
470 1.48093E+17 4.19690E+2
307 3.14391E+15 1.24919E+3
271 4.37391E+13 1.68089E+3
289 6.67654E+16 8.98398E+2
343 1.18905E+17 6.28379E+2
377 1.23544E+13 8.65793E+2
396 2.48910E+17 4.44271E+2
295 2.76214E+13 1.40982E+3
439 1.34896E+14 6.52607E+2
434 2.99470E+16 5.88050E+2
414 2.12477E+17 4.44310E+2
263 3.17060E+17 5.65169E+2
341 6.08367E+14 1.04778E+3
320 2.12481E+13 1.19575E+3
449 2.97814E+16 5.57090E+2
395 2.02382E+17 4.70180E+2
265 3.92422E+18 3.15387E+2
427 5.51152E+14 6.82679E+2
200 1.35646E+13 3.19520E+3
475 2.17930E+18 2.38396E+2
241 2.32355E+14 2.13597E+3
426 7.05212E+18 2.21254E+2
343 1.54311E+15 1.02273E+3
454 3.63410E+17 3.57650E+2
286 4.78223E+15 1.40294E+3
350 6.31587E+16 7.19206E+2
428 6.66621E+15 6.56607E+2
375 1.23551E+14 8.73546E+2
377 5.99593E+15 8.26719E+2
417 1.36367E+17 4.89664E+2
470 3.97299E+14 5.75646E+2
245 1.81758E+14 2.06221E+3
211 6.90941E+17 5.20914E+2
498 3.24832E+16 4.71544E+2
232 8.12266E+17 4.63358E+2
448 1.05525E+13 6.28052E+2
261 4.19235E+14 1.80594E+3
426 6.73731E+18 2.22035E+2
408 6.58519E+18 2.28344E+2
304 5.98955E+17 4.18350E+2
228 3.04777E+13 2.42207E+3
256 5.09770E+18 3.13836E+2
290 1.83258E+16 1.19800E+3
470 3.35219E+18 2.25852E+2
284 5.95142E+16 9.48906E+2
456 2.28434E+15 6.00294E+2
337 4.33450E+13 1.08152E+3
485 2.70016E+18 2.27972E+2
312 4.05543E+17 4.62784E+2
256 6.60114E+14 1.86645E+3
331 5.58993E+14 1.10991E+3
464 5.57333E+16 4.97282E+2
431 1.01273E+17 5.00635E+2
431 3.68762E+14 6.71751E+2
336 1.40332E+17 6.10950E+2
321 1.27976E+16 1.05337E+3
429 2.60238E+14 6.79061E+2
332 3.19917E+18 2.80094E+2
239 6.94061E+14 2.14626E+3
457 1.64029E+18 2.56019E+2
477 4.05237E+13 5.60170E+2
258 2.14176E+16 1.40458E+3
296 2.34359E+16 1.11558E+3
274 7.64934E+13 1.64114E+3
445 8.78481E+13 6.35732E+2
476 1.86161E+17 3.95976E+2
262 1.83628E+18 3.56352E+2
239 2.92959E+15 2.05854E+3
204 1.04806E+17 1.07489E+3
480 1.55336E+18 2.51047E+2
422 7.55974E+17 3.17055E+2
295 4.55244E+17 4.63261E+2
329 4.89618E+18 2.67681E+2
295 1.24461E+14 1.40699E+3
313 3.97343E+17 4.63863E+2
312 4.65266E+18 2.78685E+2
496 2.84527E+16 4.78338E+2
231 9.45787E+14 2.30491E+3
241 2.65560E+14 2.14075E+3
480 5.91176E+17 3.05888E+2
363 1.71580E+14 9.33411E+2
267 1.15068E+15 1.69361E+3
485 8.34548E+16 4.43043E+2
452 1.73534E+13 6.18245E+2
255 3.28103E+18 3.31072E+2
296 2.65454E+16 1.08976E+3
308 3.63676E+17 4.82779E+2
225 4.29667E+18 3.50141E+2
442 7.36647E+13 6.42633E+2
298 9.39132E+16 7.83495E+2
349 2.63270E+16 8.43885E+2
365 3.05142E+13 9.21522E+2
203 6.83309E+13 3.10675E+3
466 6.49566E+16 4.84546E+2
314 1.86105E+18 3.15579E+2
383 2.21277E+14 8.40060E+2
289 1.62902E+13 1.46756E+3
375 9.66162E+18 2.33063E+2
363 1.06134E+15 9.24784E+2
342 1.62762E+14 1.04666E+3
385 4.84169E+15 8.01350E+2
491 3.80689E+18 2.16433E+2
487 3.85145E+13 5.41101E+2
321 2.12782E+18 3.03955E+2
254 7.09805E+16 1.01663E+3
328 1.68743E+16 9.88029E+2
280 1.07866E+13 1.57135E+3
413 2.29035E+14 7.26983E+2
384 4.10857E+14 8.35018E+2
442 8.99107E+13 6.43028E+2
305 1.66105E+15 1.28937E+3
374 8.83683E+14 8.71541E+2
324 8.94446E+16 7.25387E+2
480 2.68018E+17 3.63969E+2
253 5.33096E+14 1.91681E+3
409 4.21471E+16 6.19295E+2
417 1.15803E+17 5.07293E+2
462 3.71911E+14 5.92745E+2
498 1.54466E+16 4.92414E+2
405 1.35689E+13 7.57523E+2
325 7.74126E+13 1.15696E+3
210 3.47849E+14 2.85886E+3
441 1.01896E+13 6.47746E+2
311 1.20846E+15 1.24628E+3
349 9.99074E+17 3.35418E+2
225 1.27543E+15 2.41790E+3
254 2.71338E+17 6.13415E+2
456 1.02936E+16 5.79491E+2
437 7.45655E+18 2.17008E+2
401 2.34441E+18 2.61093E+2
314 1.04163E+16 1.11940E+3
