T(K) Nd(cm-3) Mu(cm2/Vs)
200 1.00000E+13 1.02171E+3
200 1.32571E+13 1.02171E+3
200 1.75751E+13 1.02171E+3
200 2.32995E+13 1.02171E+3
200 3.08884E+13 1.02171E+3
200 4.09492E+13 1.02171E+3
200 5.42868E+13 1.02170E+3
200 7.19686E+13 1.02170E+3
200 9.54095E+13 1.02169E+3
200 1.26486E+14 1.02169E+3
200 1.67683E+14 1.02167E+3
200 2.22300E+14 1.02166E+3
200 2.94705E+14 1.02163E+3
200 3.90694E+14 1.02159E+3
200 5.17947E+14 1.02154E+3
200 6.86649E+14 1.02146E+3
200 9.10298E+14 1.02134E+3
200 1.20679E+15 1.02118E+3
200 1.59986E+15 1.02094E+3
200 2.12095E+15 1.02059E+3
200 2.81177E+15 1.02009E+3
200 3.72759E+15 1.01936E+3
200 4.94171E+15 1.01832E+3
200 6.55129E+15 1.01681E+3
200 8.68511E+15 1.01466E+3
200 1.15140E+16 1.01157E+3
200 1.52642E+16 1.00719E+3
200 2.02359E+16 1.00102E+3
200 2.68270E+16 9.92393E+2
200 3.55648E+16 9.80504E+2
200 4.71487E+16 9.64382E+2
200 6.25055E+16 9.42971E+2
200 8.28643E+16 9.15270E+2
200 1.09854E+17 8.80553E+2
200 1.45635E+17 8.38504E+2
200 1.93070E+17 7.89549E+2
200 2.55955E+17 7.34923E+2
200 3.39322E+17 6.76895E+2
200 4.49843E+17 6.17306E+2
200 5.96362E+17 5.59014E+2
200 7.90604E+17 5.03702E+2
200 1.04811E+18 4.53236E+2
200 1.38950E+18 4.07873E+2
200 1.84207E+18 3.68315E+2
200 2.44205E+18 3.34342E+2
200 3.23746E+18 3.05476E+2
200 4.29193E+18 2.81126E+2
200 5.68987E+18 2.60680E+2
200 7.54312E+18 2.43714E+2
200 1.00000E+19 2.29687E+2
206 1.00000E+13 9.64130E+2
206 1.32571E+13 9.64130E+2
206 1.75751E+13 9.64129E+2
206 2.32995E+13 9.64129E+2
206 3.08884E+13 9.64127E+2
206 4.09492E+13 9.64126E+2
206 5.42868E+13 9.64123E+2
206 7.19686E+13 9.64120E+2
206 9.54095E+13 9.64114E+2
206 1.26486E+14 9.64107E+2
206 1.67683E+14 9.64096E+2
206 2.22300E+14 9.64080E+2
206 2.94705E+14 9.64058E+2
206 3.90694E+14 9.64024E+2
206 5.17947E+14 9.63977E+2
206 6.86649E+14 9.63907E+2
206 9.10298E+14 9.63807E+2
206 1.20679E+15 9.63661E+2
206 1.59986E+15 9.63451E+2
206 2.12095E+15 9.63147E+2
206 2.81177E+15 9.62708E+2
206 3.72759E+15 9.62075E+2
206 4.94171E+15 9.61163E+2
206 6.55129E+15 9.59851E+2
206 8.68511E+15 9.57970E+2
206 1.15140E+16 9.55283E+2
206 1.52642E+16 9.51465E+2
206 2.02359E+16 9.46077E+2
206 2.68270E+16 9.38538E+2
206 3.55648E+16 9.28122E+2
206 4.71487E+16 9.13946E+2
206 6.25055E+16 8.95004E+2
206 8.28643E+16 8.70369E+2
206 1.09854E+17 8.39197E+2
206 1.45635E+17 8.01075E+2
