T(K) Nd(cm-3) Mu(cm2/Vs)
318 1.40056E+15 4.30247E+2
360 1.92997E+18 2.24639E+2
433 6.43221E+15 2.57148E+2
266 1.19921E+13 5.92706E+2
230 7.13238E+13 7.79504E+2
406 3.82570E+17 2.61372E+2
351 3.44111E+15 3.62957E+2
364 2.23136E+18 2.14911E+2
240 3.79178E+16 6.96759E+2
397 4.41936E+16 2.93150E+2
287 2.32721E+13 5.14636E+2
323 6.00125E+16 4.08620E+2
233 1.51065E+13 7.57096E+2
256 8.80515E+13 6.34720E+2
470 6.88038E+14 2.27069E+2
249 6.08359E+16 6.41102E+2
306 4.93425E+16 4.50689E+2
473 1.89090E+15 2.24825E+2
275 2.25158E+14 5.57190E+2
330 1.40661E+16 4.01113E+2
316 1.12214E+18 2.89756E+2
377 2.73747E+17 2.98097E+2
448 1.18598E+13 2.44382E+2
215 2.40444E+17 6.78362E+2
421 1.41488E+16 2.68330E+2
261 1.87982E+16 6.06881E+2
315 1.56203E+16 4.34261E+2
426 2.88785E+13 2.64095E+2
216 2.11546E+15 8.78598E+2
443 1.29192E+15 2.48911E+2
492 3.76565E+15 2.11889E+2
426 8.81440E+15 2.64350E+2
358 1.46340E+14 3.51159E+2
273 3.55379E+15 5.64064E+2
282 5.99515E+17 3.84461E+2
216 2.89690E+17 6.42273E+2
390 5.37034E+15 3.03890E+2
391 4.44580E+14 3.03485E+2
269 2.78049E+15 5.80873E+2
390 3.71421E+14 3.04084E+2
259 1.34555E+17 5.65759E+2
414 2.90237E+14 2.76233E+2
209 1.19170E+16 9.32462E+2
325 9.96210E+18 1.66163E+2
420 3.01186E+14 2.69714E+2
483 9.65821E+13 2.17844E+2
307 1.50188E+14 4.56714E+2
216 1.82102E+15 8.81612E+2
246 1.72116E+17 5.92262E+2
341 2.72277E+13 3.80925E+2
497 5.87642E+14 2.08701E+2
356 4.37055E+14 3.53159E+2
420 7.98244E+17 2.30815E+2
461 8.71655E+18 1.37432E+2
407 1.96146E+18 2.01980E+2
365 3.62181E+13 3.40181E+2
326 1.28337E+13 4.10784E+2
417 3.85070E+17 2.52474E+2
323 7.42943E+14 4.17896E+2
447 2.03614E+18 1.85020E+2
339 1.17589E+16 3.84286E+2
499 6.89319E+18 1.35892E+2
446 9.07048E+17 2.11843E+2
211 1.47979E+16 9.08042E+2
295 2.63903E+18 2.40165E+2
268 2.24269E+18 2.70327E+2
240 2.26459E+17 5.87488E+2
422 7.90849E+18 1.47558E+2
471 2.62561E+15 2.26258E+2
363 1.36179E+16 3.41024E+2
281 4.06400E+13 5.36442E+2
498 3.85249E+16 2.07861E+2
246 3.37128E+16 6.71860E+2
341 1.28971E+17 3.63893E+2
289 6.00480E+13 5.10976E+2
454 7.99708E+15 2.39181E+2
461 2.36951E+17 2.25707E+2
370 1.09210E+14 3.32292E+2
261 3.80363E+18 2.36561E+2
390 5.12001E+18 1.68668E+2
475 1.21012E+17 2.20274E+2
458 6.49919E+18 1.45113E+2
201 8.08624E+18 2.39232E+2
218 1.10273E+13 8.67241E+2
408 9.50212E+14 2.82437E+2
235 1.38861E+16 7.39135E+2
230 5.32716E+13 7.77403E+2
235 3.03118E+18 2.72873E+2
487 4.67415E+16 2.14008E+2
471 3.97539E+13 2.26171E+2
208 2.20285E+13 9.49039E+2
445 7.68171E+17 2.16473E+2
476 3.23681E+13 2.22844E+2
339 1.10823E+14 3.85126E+2
332 1.12064E+16 3.97237E+2
416 3.20407E+15 2.74194E+2
405 2.65653E+13 2.86310E+2
323 2.69106E+18 2.23611E+2
344 1.39138E+18 2.53388E+2
285 2.98723E+17 4.39456E+2
495 1.31277E+15 2.10385E+2
274 9.39365E+16 5.30204E+2
320 2.09995E+15 4.25516E+2
209 4.69447E+18 2.64593E+2
270 4.57399E+15 5.75249E+2
400 5.10173E+16 2.89066E+2
357 2.83368E+13 3.52290E+2
355 9.01309E+13 3.55296E+2
471 2.74727E+15 2.26504E+2
409 2.57915E+15 2.81957E+2
359 5.17978E+18 1.77443E+2
239 6.04531E+15 7.22929E+2
254 3.11892E+14 6.46753E+2
389 8.02329E+17 2.51718E+2
209 1.32405E+13 9.39143E+2
402 1.55546E+18 2.14777E+2
491 1.67635E+18 1.75059E+2
438 5.31742E+16 2.50741E+2
337 2.61123E+17 3.52641E+2
437 1.49439E+15 2.54231E+2
261 2.94810E+16 6.04082E+2
233 1.53029E+15 7.57143E+2
286 2.17916E+13 5.18135E+2
254 2.53172E+13 6.45483E+2
331 9.26657E+13 4.00937E+2
344 6.11657E+14 3.75517E+2
367 1.85081E+13 3.37077E+2
394 2.24953E+15 2.98969E+2
438 1.52665E+16 2.52935E+2
490 1.07719E+15 2.13078E+2
406 1.76475E+13 2.85554E+2
481 6.04432E+14 2.19228E+2
258 3.34301E+18 2.47495E+2
447 3.94240E+13 2.44887E+2
393 2.37085E+15 3.00029E+2
322 4.00673E+16 4.15463E+2
476 8.15013E+16 2.20801E+2
287 7.47428E+18 1.89639E+2
319 3.76911E+17 3.63642E+2
348 1.30939E+15 3.67385E+2
341 5.54407E+15 3.81356E+2
269 8.15039E+14 5.81887E+2
402 5.55897E+18 1.62552E+2
204 4.23788E+14 9.86075E+2
421 1.69480E+15 2.68981E+2
374 5.05397E+16 3.22204E+2
220 1.84119E+15 8.48707E+2
273 2.67054E+14 5.66680E+2
353 1.22754E+14 3.59179E+2
381 7.43606E+17 2.60733E+2
323 8.02860E+18 1.73356E+2
454 1.45502E+18 1.93372E+2
278 4.39171E+15 5.44423E+2
487 5.13887E+16 2.14256E+2
351 1.21727E+18 2.57120E+2
380 3.76331E+13 3.17494E+2
282 1.83247E+13 5.32849E+2
369 4.17536E+18 1.82902E+2
238 3.36771E+14 7.32336E+2
475 4.07156E+18 1.54391E+2
218 1.61988E+15 8.64234E+2
297 7.98028E+14 4.84241E+2
310 1.85446E+15 4.49470E+2
261 8.02089E+13 6.13004E+2
233 6.82882E+18 2.22443E+2
382 8.60061E+15 3.14410E+2
285 1.14302E+16 5.21809E+2
209 4.51591E+13 9.35575E+2
481 1.46275E+18 1.82247E+2
372 5.33566E+18 1.72423E+2
454 1.34486E+18 1.96053E+2
228 7.11879E+16 7.43170E+2
336 7.27287E+14 3.90569E+2
292 6.98246E+16 4.83118E+2
267 2.17901E+18 2.73475E+2
201 7.88591E+18 2.40562E+2
389 3.53129E+14 3.05039E+2
428 5.06804E+16 2.60092E+2
308 4.90738E+14 4.55548E+2
468 3.84220E+17 2.15738E+2
353 3.30445E+14 3.59401E+2
351 1.82452E+18 2.32538E+2
459 1.70176E+15 2.35362E+2
448 2.96633E+13 2.44080E+2
346 6.66415E+18 1.72373E+2
290 1.11377E+14 5.04932E+2
270 2.05492E+14 5.77125E+2
205 4.11920E+16 9.26636E+2
482 5.25702E+14 2.18616E+2
346 4.01631E+18 1.92881E+2
310 1.75954E+14 4.50675E+2
462 4.77636E+17 2.16744E+2
246 3.24573E+18 2.58472E+2
246 1.91974E+14 6.85111E+2
318 2.04910E+14 4.29098E+2
451 2.70261E+13 2.41828E+2
366 5.57286E+16 3.32958E+2
253 2.63501E+17 5.31113E+2
451 1.45437E+15 2.41492E+2
219 4.00720E+14 8.57892E+2
281 6.41324E+18 1.98295E+2
202 7.72172E+18 2.40500E+2
217 3.87420E+14 8.74480E+2
463 1.32977E+18 1.92311E+2
498 7.32485E+16 2.06839E+2
298 1.03898E+15 4.82835E+2
206 4.57221E+18 2.69555E+2
222 5.50705E+15 8.31085E+2
246 1.62262E+15 6.84293E+2
341 7.98206E+14 3.80454E+2
321 1.78925E+14 4.23731E+2
202 1.00854E+15 9.98446E+2
325 9.15837E+14 4.12879E+2
410 1.19332E+18 2.21885E+2
490 8.64241E+16 2.11382E+2
354 4.24529E+18 1.87382E+2
345 1.40488E+14 3.73292E+2
278 3.64506E+16 5.38236E+2
284 1.77430E+14 5.24489E+2
387 1.71410E+16 3.07030E+2
260 1.45308E+17 5.58171E+2
278 1.96133E+15 5.44893E+2
422 2.17555E+14 2.68607E+2
234 2.88730E+18 2.78177E+2
497 3.97183E+17 1.98869E+2
314 8.31962E+16 4.24127E+2
467 9.55513E+13 2.29523E+2
451 2.83087E+13 2.41496E+2
380 2.86155E+14 3.17029E+2
308 9.68632E+18 1.72424E+2
227 9.54512E+17 4.14824E+2
473 5.27798E+13 2.24789E+2
244 5.26806E+13 6.98033E+2
299 2.98050E+17 4.12137E+2
337 8.57569E+13 3.88391E+2
399 2.47784E+13 2.92782E+2
342 2.11530E+15 3.78877E+2
478 5.44021E+16 2.19993E+2
245 2.38016E+16 6.81762E+2
334 6.45268E+17 3.12181E+2
454 2.99042E+15 2.39220E+2
278 6.16025E+15 5.45478E+2
482 2.01408E+18 1.73069E+2
263 3.32527E+13 6.04968E+2
480 2.31452E+18 1.69689E+2
394 9.99570E+18 1.47768E+2
236 1.15576E+18 3.72903E+2
482 4.52191E+16 2.17888E+2
232 1.77453E+15 7.66364E+2
257 1.33270E+17 5.71327E+2
412 4.19370E+13 2.78451E+2
458 4.42717E+13 2.36426E+2
218 8.12746E+14 8.64396E+2
248 5.53993E+16 6.47721E+2
488 1.65907E+18 1.76563E+2
345 2.26119E+16 3.71033E+2
421 3.03589E+17 2.53204E+2
255 1.13958E+16 6.38728E+2
266 2.38646E+13 5.91709E+2
338 3.56882E+15 3.85838E+2
372 4.60447E+15 3.28770E+2
274 1.15425E+17 5.23527E+2
218 1.99706E+13 8.62375E+2
270 6.15202E+18 2.05353E+2
213 1.96633E+17 7.18673E+2
357 1.27659E+14 3.51458E+2
420 4.38989E+18 1.65802E+2
356 4.22847E+16 3.50438E+2
359 2.06868E+17 3.27773E+2
201 6.42205E+18 2.51613E+2
486 4.50524E+15 2.16114E+2
377 1.79352E+15 3.21287E+2
351 1.27130E+15 3.62981E+2
479 2.29843E+13 2.20955E+2
491 4.99557E+14 2.12641E+2
314 2.99829E+15 4.39490E+2
202 1.49380E+17 8.24806E+2
216 1.62912E+18 3.59037E+2
494 1.41451E+14 2.10933E+2
316 1.20186E+16 4.32197E+2
338 1.83165E+13 3.86603E+2
413 1.27355E+16 2.76741E+2
445 4.59224E+15 2.46487E+2
324 3.66419E+17 3.57552E+2
435 6.10941E+15 2.55581E+2
411 3.26083E+14 2.79725E+2
497 6.43127E+18 1.37693E+2
225 1.82399E+14 8.12803E+2
443 4.68774E+18 1.57674E+2
494 2.73718E+18 1.60708E+2
203 1.28124E+13 9.93094E+2
263 6.62959E+16 5.82282E+2
213 3.65662E+13 9.03232E+2
248 3.80933E+15 6.73443E+2
209 2.60325E+15 9.35928E+2
483 1.19641E+15 2.18064E+2
407 2.55777E+15 2.83433E+2
450 7.98261E+15 2.42460E+2
445 4.94596E+14 2.46550E+2
427 1.91866E+13 2.62842E+2
214 2.55875E+13 8.91763E+2
411 3.46277E+13 2.79738E+2
205 1.43707E+16 9.59877E+2
269 5.28699E+17 4.17806E+2
249 2.26740E+15 6.71669E+2
358 1.29346E+15 3.50524E+2
421 6.16183E+16 2.66586E+2
393 5.09008E+18 1.68001E+2
449 2.18060E+17 2.35053E+2
461 2.48210E+14 2.33604E+2
333 1.74130E+14 3.97418E+2
319 8.45074E+14 4.28178E+2
470 6.66322E+18 1.42105E+2
404 2.35344E+15 2.87457E+2
251 1.24687E+13 6.58938E+2
268 1.58665E+14 5.84367E+2
464 1.29625E+17 2.27374E+2
397 4.55684E+13 2.96014E+2
215 3.30281E+16 8.62866E+2
277 3.81012E+16 5.39779E+2
464 1.49550E+17 2.26811E+2
336 2.02266E+14 3.90529E+2
238 1.87665E+15 7.30627E+2
450 7.02583E+15 2.42346E+2
451 7.13782E+14 2.42129E+2
406 9.40683E+13 2.85521E+2
357 1.30670E+16 3.51290E+2
259 2.31444E+13 6.24428E+2
221 2.81210E+13 8.37679E+2
422 3.03185E+13 2.67912E+2
468 3.69128E+13 2.28850E+2
483 2.12526E+14 2.17691E+2
249 4.72760E+13 6.68824E+2
324 5.46392E+18 1.87231E+2
255 1.13213E+13 6.41541E+2
301 2.33688E+18 2.44823E+2
235 9.75749E+18 2.05197E+2
306 1.08319E+18 3.01404E+2
420 2.69754E+15 2.70188E+2
314 3.54216E+16 4.33702E+2
457 2.01642E+14 2.36840E+2
293 5.37096E+13 4.97133E+2
398 7.49341E+16 2.89899E+2
424 5.27029E+18 1.58855E+2
208 1.16512E+14 9.44262E+2
263 1.96756E+18 2.85831E+2
372 1.42071E+18 2.34945E+2
347 1.85577E+15 3.69221E+2
234 5.15573E+17 4.94090E+2
211 5.44691E+14 9.17901E+2
379 1.85200E+13 3.19565E+2
381 1.63861E+17 3.03897E+2
458 3.18805E+16 2.35518E+2
357 2.55120E+13 3.52559E+2
407 3.00972E+17 2.65973E+2
302 5.20053E+18 1.98394E+2
207 5.39392E+15 9.55299E+2
396 1.48499E+13 2.97238E+2
295 4.93610E+14 4.90270E+2
320 8.39667E+13 4.24424E+2
324 2.00414E+18 2.42105E+2
495 9.20199E+16 2.07828E+2
317 1.73679E+16 4.30728E+2
469 1.66844E+14 2.28029E+2
279 4.87300E+17 4.08809E+2
435 5.11161E+17 2.32628E+2
362 1.02093E+15 3.44901E+2
240 6.92439E+17 4.37538E+2
474 1.84266E+18 1.78556E+2
488 4.21143E+14 2.14827E+2
412 9.45963E+14 2.78714E+2
266 6.95659E+15 5.93196E+2
435 1.04609E+17 2.51124E+2
447 7.93034E+17 2.14474E+2
211 1.23892E+16 9.12324E+2
341 3.09075E+16 3.76968E+2
410 4.22349E+18 1.69949E+2
399 5.50599E+17 2.57471E+2
226 3.63574E+14 8.07880E+2
393 9.57197E+15 2.99537E+2
347 8.07361E+17 2.85777E+2
235 6.34497E+13 7.46848E+2
303 2.95518E+18 2.28183E+2
489 3.64776E+17 2.03909E+2
475 4.64452E+15 2.23463E+2
309 9.63619E+14 4.51008E+2
221 6.70772E+18 2.31813E+2
494 1.04094E+15 2.11091E+2
478 7.85890E+13 2.21356E+2
242 4.04887E+15 7.03310E+2
331 8.67275E+17 2.95062E+2
266 3.40606E+18 2.41033E+2
258 2.24554E+14 6.27642E+2
366 9.28553E+13 3.38056E+2
497 1.55053E+13 2.08710E+2
403 8.52287E+14 2.88759E+2
495 3.30950E+14 2.10314E+2
411 1.81645E+13 2.79497E+2
327 1.54449E+14 4.09969E+2
226 1.94462E+18 3.24259E+2
301 8.78237E+18 1.78114E+2
243 7.50006E+16 6.61131E+2
395 1.89646E+15 2.97844E+2
210 8.39460E+18 2.29046E+2
368 8.52730E+17 2.64786E+2
236 1.21389E+18 3.66662E+2
266 2.73513E+13 5.91889E+2
457 5.71442E+16 2.34872E+2
206 4.32861E+17 6.02513E+2
397 1.20660E+14 2.95997E+2
204 3.53669E+17 6.53190E+2
314 1.12409E+13 4.39310E+2
281 3.30588E+13 5.34794E+2
324 2.59503E+14 4.16071E+2
278 1.10593E+13 5.46262E+2
333 3.34179E+14 3.97522E+2
341 1.49555E+15 3.81303E+2
321 6.04713E+13 4.22619E+2
467 8.33769E+13 2.29376E+2
276 6.89806E+13 5.53015E+2
237 3.47698E+14 7.36069E+2
345 1.62896E+13 3.72423E+2
248 1.38519E+16 6.68452E+2
367 2.91255E+18 1.99814E+2
243 3.03371E+17 5.43157E+2
405 4.09849E+17 2.61333E+2
390 2.49969E+14 3.04892E+2
380 8.22489E+13 3.16986E+2
262 5.53099E+18 2.14917E+2
295 4.96755E+15 4.89121E+2
327 1.81671E+16 4.07096E+2
477 2.31411E+17 2.15214E+2
330 1.92135E+16 4.00343E+2
487 1.90876E+14 2.15491E+2
443 4.90562E+17 2.27888E+2
487 4.28518E+17 2.03331E+2
315 9.67317E+16 4.20731E+2
247 9.25456E+18 2.00627E+2
234 8.86139E+17 4.11907E+2
332 3.53144E+17 3.47688E+2
304 5.40965E+15 4.65458E+2
214 1.53199E+15 8.98388E+2
474 6.99898E+13 2.24515E+2
391 4.90696E+16 3.00140E+2
491 7.43388E+13 2.12699E+2
408 4.24549E+15 2.82540E+2
367 2.52981E+15 3.36137E+2
314 3.16756E+18 2.18513E+2
255 1.08861E+17 5.91491E+2
294 1.10615E+18 3.10638E+2
205 7.33591E+16 8.90286E+2
476 5.85920E+13 2.23060E+2
330 2.32644E+18 2.29000E+2
279 2.61274E+17 4.62976E+2
204 1.24296E+13 9.80045E+2
373 3.13011E+18 1.94101E+2
273 1.19854E+15 5.65323E+2
458 3.29211E+18 1.65161E+2
348 2.19020E+13 3.68169E+2
271 1.37668E+16 5.69327E+2
221 2.68648E+16 8.20133E+2
206 6.69816E+18 2.44720E+2
314 2.43506E+16 4.34956E+2
384 1.64977E+14 3.12139E+2
349 1.10967E+13 3.66609E+2
409 6.84907E+15 2.81630E+2
405 1.16853E+13 2.86183E+2
309 2.01463E+17 4.10851E+2
410 4.27669E+15 2.80562E+2
241 5.33902E+14 7.14804E+2
461 1.46430E+16 2.33356E+2
200 2.44564E+18 3.33857E+2
283 1.12434E+13 5.28007E+2
484 2.63663E+18 1.64807E+2
378 4.76894E+15 3.20516E+2
382 4.11082E+14 3.15423E+2
304 6.09701E+17 3.51484E+2
494 1.00099E+18 1.86406E+2
409 2.91528E+15 2.81277E+2
313 2.46976E+17 3.95213E+2
493 5.79319E+18 1.40995E+2
207 3.27223E+13 9.58019E+2
371 1.83364E+13 3.30045E+2
493 7.80999E+14 2.11648E+2
480 3.70764E+15 2.20141E+2
292 1.42735E+17 4.63677E+2
432 1.22466E+14 2.58551E+2
406 7.97081E+18 1.50764E+2
416 1.06200E+14 2.73953E+2
447 6.33136E+14 2.45069E+2
202 9.92633E+16 8.78796E+2
319 1.16034E+16 4.25150E+2
489 1.41635E+13 2.14264E+2
336 9.02200E+17 2.88033E+2
315 1.72375E+17 4.04769E+2
313 3.15023E+15 4.40775E+2
219 3.07708E+13 8.56104E+2
475 1.08105E+14 2.23834E+2
204 5.78490E+17 5.53383E+2
465 6.00575E+18 1.45647E+2
263 6.52672E+16 5.80322E+2
354 1.11979E+13 3.56666E+2
467 1.35636E+14 2.29526E+2
372 2.01227E+14 3.28454E+2
402 1.67612E+17 2.79877E+2
416 4.55079E+16 2.72572E+2
233 5.98789E+18 2.28887E+2
418 1.07904E+14 2.72533E+2
323 3.83052E+13 4.17415E+2
360 3.87511E+17 3.07261E+2
319 4.41084E+16 4.20515E+2
283 3.98253E+18 2.20995E+2
205 2.30518E+13 9.72782E+2
410 2.74649E+17 2.64270E+2
477 1.65251E+14 2.22145E+2
403 6.32492E+18 1.58176E+2
483 7.00944E+15 2.18107E+2
409 7.17557E+14 2.81344E+2
339 8.18848E+13 3.84335E+2
364 2.86743E+15 3.40843E+2
217 5.11865E+16 8.26241E+2
368 1.21293E+18 2.46086E+2
457 7.00352E+15 2.36752E+2
245 4.52144E+15 6.88819E+2
355 9.57264E+15 3.55691E+2
354 7.77725E+15 3.57172E+2
431 9.44486E+16 2.55017E+2
407 2.27788E+17 2.70758E+2
479 2.35618E+17 2.14017E+2
323 7.40513E+14 4.17168E+2
438 4.24794E+13 2.52911E+2
318 2.47159E+18 2.31439E+2
459 9.62933E+18 1.35590E+2
200 1.29725E+17 8.56334E+2
446 2.44768E+13 2.45620E+2
334 6.59511E+13 3.95378E+2
390 2.44427E+13 3.04542E+2
493 1.84293E+16 2.10838E+2
433 2.34480E+14 2.57866E+2
407 4.58179E+17 2.56821E+2
327 1.22434E+15 4.08535E+2
465 8.87431E+17 2.02512E+2
386 7.22147E+17 2.58530E+2
254 1.05592E+13 6.46605E+2
416 2.21819E+13 2.74414E+2
433 3.62873E+18 1.68788E+2
408 2.15506E+14 2.82798E+2
358 3.81016E+16 3.46913E+2
211 2.47580E+18 3.17633E+2
430 2.83604E+14 2.60232E+2
309 7.26160E+14 4.52024E+2
219 2.74740E+17 6.38090E+2
494 1.02922E+15 2.10593E+2
292 3.04527E+17 4.23275E+2
493 7.32120E+13 2.11718E+2
443 2.36483E+18 1.81066E+2
385 3.09763E+15 3.10746E+2
302 8.69290E+16 4.52854E+2
239 1.85647E+15 7.21113E+2
281 2.78856E+17 4.54387E+2
241 9.06083E+13 7.14727E+2
271 6.86808E+13 5.74171E+2
281 1.04425E+14 5.34587E+2
207 9.66751E+13 9.55955E+2
456 1.21640E+16 2.37197E+2
364 3.98803E+13 3.40388E+2
371 9.45772E+16 3.22861E+2
244 9.12832E+14 6.93821E+2
354 1.50384E+18 2.42323E+2
376 1.29555E+13 3.23738E+2
243 1.53262E+13 7.01414E+2
331 5.13815E+17 3.29641E+2
469 4.18137E+13 2.27677E+2
436 1.36969E+18 2.03286E+2
373 3.33433E+13 3.27218E+2
329 1.15732E+17 3.88687E+2
426 5.27915E+14 2.64461E+2
477 1.32409E+13 2.21877E+2
426 5.16147E+15 2.64308E+2
284 6.61004E+18 1.95867E+2
211 8.13691E+17 4.70621E+2
229 2.38089E+15 7.87763E+2
499 5.27861E+14 2.07574E+2
319 4.18002E+17 3.56698E+2
342 2.09387E+14 3.79529E+2
366 4.16882E+15 3.38200E+2
363 3.41273E+16 3.39242E+2
482 1.52420E+17 2.14391E+2
320 5.66800E+15 4.23698E+2
299 8.07161E+14 4.79527E+2
291 1.91852E+13 5.03242E+2
226 8.17108E+14 8.02890E+2
492 1.00643E+18 1.86866E+2
406 8.50928E+13 2.85150E+2
482 6.13317E+15 2.18332E+2
244 7.82477E+16 6.53340E+2
390 3.68468E+15 3.03868E+2
309 4.94296E+14 4.51381E+2
285 2.71946E+17 4.45745E+2
