T(K) Nd(cm-3) Mu(cm2/Vs)
356 2.23877E+13 9.69135E+2
274 2.83491E+14 1.63550E+3
379 5.56170E+18 2.42522E+2
361 1.44761E+17 5.62436E+2
459 3.95322E+16 5.24883E+2
397 2.04136E+16 7.01546E+2
209 1.09829E+17 1.02890E+3
327 1.63678E+16 9.93663E+2
362 1.22086E+15 9.26295E+2
288 2.24164E+17 5.98872E+2
377 1.85441E+15 8.51124E+2
373 6.68952E+13 8.85361E+2
266 3.10261E+15 1.66300E+3
405 7.33765E+14 7.51293E+2
316 4.15671E+15 1.16699E+3
486 4.20041E+18 2.15461E+2
307 6.48260E+15 1.20389E+3
486 1.17933E+18 2.61907E+2
433 1.49591E+13 6.67728E+2
319 1.87538E+18 3.11882E+2
279 5.26039E+18 2.94949E+2
480 6.34751E+15 5.39684E+2
334 1.56984E+16 9.64619E+2
364 4.03728E+18 2.57074E+2
408 6.18248E+13 7.45460E+2
301 1.19053E+18 3.53698E+2
213 1.89492E+17 8.06251E+2
441 4.20139E+18 2.28080E+2
207 3.87979E+18 3.76966E+2
210 3.41348E+15 2.62887E+3
316 2.44362E+17 5.39904E+2
306 2.37034E+17 5.59541E+2
494 4.44865E+16 4.63905E+2
301 5.73346E+18 2.78634E+2
267 5.98717E+18 2.99933E+2
279 5.16136E+16 1.01074E+3
484 2.08452E+14 5.46870E+2
317 2.93445E+15 1.17808E+3
367 5.78694E+16 6.86085E+2
392 8.34047E+13 8.04367E+2
440 3.08096E+18 2.37463E+2
378 3.76489E+13 8.65061E+2
361 2.44584E+14 9.40513E+2
451 1.65750E+14 6.19775E+2
306 1.51509E+13 1.31401E+3
231 1.37665E+14 2.33571E+3
472 9.17159E+17 2.81213E+2
422 1.38437E+15 6.93211E+2
296 1.06097E+13 1.40553E+3
322 1.47699E+16 1.03164E+3
207 2.91416E+13 2.97831E+3
234 6.14491E+16 1.17250E+3
461 4.09129E+13 5.97167E+2
477 2.12996E+17 3.84502E+2
328 6.80038E+13 1.14124E+3
497 9.12683E+15 5.03626E+2
419 5.06839E+18 2.30282E+2
411 3.10080E+16 6.37550E+2
494 1.32571E+15 5.23260E+2
246 1.43480E+14 2.05941E+3
460 2.22302E+18 2.42542E+2
252 1.55058E+18 3.77523E+2
374 3.49462E+17 4.23783E+2
