fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.179875174E-16 1.000000000E+20 1.233085128E+00 1.025559283E-16 7.611671153E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.251002411E-16 1.000000000E+20 1.247616012E+00 1.012388650E-16 1.310774405E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.737661415E-16 1.000000000E+20 1.240941928E+00 1.494679187E-16 9.159905616E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.811955201E-16 1.000000000E+20 1.247834102E+00 1.485699192E-16 1.323881736E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.525967637E-16 1.000000000E+20 1.243021658E+00 2.188515989E-16 1.029775345E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.609206169E-16 1.000000000E+20 1.248143088E+00 2.180202670E-16 1.343884640E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.631577730E-16 1.000000000E+20 1.244754338E+00 3.206499085E-16 1.132533809E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.726958921E-16 1.000000000E+20 1.248544054E+00 3.198931348E-16 1.370923751E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.153996021E-16 1.000000000E+20 1.246462675E+00 4.700291229E-16 1.235581613E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.265139823E-16 1.000000000E+20 1.249147627E+00 4.693783713E-16 1.414567483E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.199078735E-16 1.000000000E+20 1.248131955E+00 6.892861291E-16 1.345450668E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.331256020E-16 1.000000000E+20 1.250079418E+00 6.887404400E-16 1.480520680E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.086426642E-15 1.000000000E+20 1.249896284E+00 1.010984560E-15 1.468588943E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.002298714E-15 1.000000000E+20 1.251315103E+00 1.010569793E-15 1.571439345E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.421563250E-15 1.000000000E+20 1.251689038E+00 1.482694555E-15 1.606645652E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.340628314E-15 1.000000000E+20 1.252743344E+00 1.482457524E-15 1.686308247E-03 
