T d154 d184 d214 d244
d 150 180 210 240
290 1.227500023E+00 1.223698707E+00 1.221929333E+00 1.220254949E+00
295 1.227808536E+00 1.224137500E+00 1.222494416E+00 1.220693171E+00
300 1.227325645E+00 1.223555368E+00 1.221906219E+00 1.219810839E+00
305 1.224703407E+00 1.220262014E+00 1.218214057E+00 1.215777609E+00
310 1.217162579E+00 1.211547746E+00 1.208576100E+00 1.205559611E+00
315 1.200058992E+00 1.192275452E+00 1.187505609E+00 1.183453142E+00
320 1.165771950E+00 1.154347817E+00 1.146930540E+00 1.140926189E+00
325 1.103959560E+00 1.087265197E+00 1.076156220E+00 1.067790239E+00
330 1.011662087E+00 1.010419115E+00 1.009530393E+00 1.008835167E+00
335 1.011826501E+00 1.010746036E+00 1.009935115E+00 1.009279065E+00
340 1.013148034E+00 1.012148053E+00 1.011358211E+00 1.010687788E+00
