T d154 d184 d214 d244
d 150 180 210 240
290 1.250179305E+00 1.247397072E+00 1.244974138E+00 1.241851803E+00
295 1.251283830E+00 1.248650422E+00 1.246593332E+00 1.243678413E+00
300 1.252959023E+00 1.250546512E+00 1.248578687E+00 1.245797052E+00
305 1.254967644E+00 1.252386991E+00 1.250073547E+00 1.247932278E+00
310 1.257012961E+00 1.254116977E+00 1.251591427E+00 1.249394662E+00
315 1.258024882E+00 1.254794453E+00 1.251998381E+00 1.249529030E+00
320 1.257244260E+00 1.253489195E+00 1.250076621E+00 1.247313915E+00
325 1.253249842E+00 1.248489609E+00 1.244263569E+00 1.240777045E+00
330 1.243361254E+00 1.237091089E+00 1.230241820E+00 1.227231588E+00
335 1.223504607E+00 1.214841875E+00 1.206261302E+00 1.202023140E+00
340 1.187566550E+00 1.175541092E+00 1.164652856E+00 1.158912791E+00
