T d154 d184 d214 d244
d 150 180 210 240
290 1.197612432E+00 1.194800791E+00 1.191990364E+00 1.189527765E+00
295 1.186029913E+00 1.181932771E+00 1.178051108E+00 1.173556723E+00
300 1.160425119E+00 1.153538306E+00 1.147490542E+00 1.141394211E+00
305 1.108646386E+00 1.096673349E+00 1.086877681E+00 1.078145247E+00
310 1.016988751E+00 1.015144412E+00 1.013771620E+00 1.012670386E+00
315 1.017134543E+00 1.015532911E+00 1.014305465E+00 1.013289754E+00
320 1.019377119E+00 1.017906162E+00 1.016709169E+00 1.015699075E+00
325 1.024349876E+00 1.022899131E+00 1.021650290E+00 1.020527579E+00
330 1.032946325E+00 1.031423307E+00 1.030021237E+00 1.028684086E+00
335 1.046117972E+00 1.044453838E+00 1.042821155E+00 1.041191963E+00
340 1.064597610E+00 1.062764624E+00 1.060872579E+00 1.058913451E+00
