N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 290 2.400E-4 1.255307767E+00 1.306897897E+00
1.468000E+10 1.000E+17 290 2.400E-4 1.262081195E+00 1.307102960E+00
2.154000E+10 1.000E+17 290 2.400E-4 1.268301500E+00 1.307400660E+00
3.162000E+10 1.000E+17 290 2.400E-4 1.274296478E+00 1.307831073E+00
4.642000E+10 1.000E+17 290 2.400E-4 1.280217681E+00 1.308449455E+00
6.813000E+10 1.000E+17 290 2.400E-4 1.286082764E+00 1.309329781E+00
1.000000E+11 1.000E+17 290 2.400E-4 1.291850836E+00 1.310566983E+00
1.468000E+11 1.000E+17 290 2.400E-4 1.297503217E+00 1.312275376E+00
2.154000E+11 1.000E+17 290 2.400E-4 1.303093423E+00 1.314579890E+00
3.162000E+11 1.000E+17 290 2.400E-4 1.308745575E+00 1.317597016E+00
4.642000E+11 1.000E+17 290 2.400E-4 1.314608715E+00 1.321406055E+00
6.813000E+11 1.000E+17 290 2.400E-4 1.320810291E+00 1.326033027E+00
1.000000E+12 1.000E+17 290 2.400E-4 1.327378027E+00 1.331402423E+00
1.468000E+12 1.000E+17 290 2.400E-4 1.334226970E+00 1.337339449E+00
2.154000E+12 1.000E+17 290 2.400E-4 1.341269216E+00 1.343683398E+00
3.162000E+12 1.000E+17 290 2.400E-4 1.348402312E+00 1.350277413E+00
4.642000E+12 1.000E+17 290 2.400E-4 1.355522430E+00 1.356977428E+00
6.813000E+12 1.000E+17 290 2.400E-4 1.362547541E+00 1.363675682E+00
1.000000E+13 1.000E+17 290 2.400E-4 1.369435101E+00 1.370309952E+00
