True_Labels;Predicted_Values
12.16731733;11.989246
12.16731733;12.069681
11.83314711;11.89388
13.66651798;13.653777
13.66651798;13.613263
12.33243846;12.309936
10.16731733;10.131117
10.33243846;10.236265
12.0;12.063257
13.83314711;13.835768
13.0;12.8910055
14.0;13.986582
11.83314711;11.85628
13.16731733;13.158406
10.66651798;10.700248
11.0;11.076911
12.16731733;11.839588
10.16731733;10.120516
14.0;13.99985
12.0;11.630644
11.16731733;11.219342
11.49968708;11.5459
13.49968708;13.518758
12.49968708;12.525272
10.49968708;10.448734
13.83314711;13.824688
13.33243846;13.339857
13.83314711;13.768554
11.49968708;11.379809
12.0;12.039997
10.16731733;10.168774
10.0;10.12394
12.83314711;12.854532
10.83314711;10.864991
13.0;12.97032
13.33243846;13.28961
10.66651798;10.679791
11.16731733;11.140677
12.0;12.00239
11.0;11.176536
10.83314711;10.824854
11.16731733;11.201489
13.66651798;13.664289
12.0;11.99462
12.49968708;12.414225
13.33243846;13.274311
10.33243846;10.246462
14.0;13.896345
10.33243846;10.401782
12.66651798;12.652805
10.0;10.059189
13.83314711;13.689436
13.33243846;13.342499
13.33243846;13.3385105
10.66651798;10.678952
10.0;10.638906
10.49968708;10.462034
12.49968708;12.500345
11.49968708;11.7852335
12.33243846;12.354454
12.16731733;12.576283
13.16731733;13.162698
13.49968708;13.425326
12.66651798;12.664288
11.16731733;11.22406
12.49968708;12.011308
13.83314711;13.839487
11.0;11.039021
10.33243846;10.349299
12.33243846;12.340085
13.49968708;13.4870825
10.33243846;10.424737
13.49968708;13.50307
10.33243846;10.212024
10.49968708;10.494811
12.33243846;12.279236
13.83314711;13.842603
12.33243846;12.396131
11.83314711;11.850854
12.16731733;12.063201
11.83314711;11.904795
10.16731733;10.150983
11.16731733;11.161511
10.33243846;10.592452
12.49968708;12.484736
12.66651798;12.661149
11.16731733;11.19464
10.66651798;10.7816105
10.83314711;11.041428
10.33243846;10.414064
10.83314711;10.8412895
11.66651798;11.679521
11.33243846;11.24837
10.16731733;10.162978
12.0;11.913314
10.16731733;10.183926
13.16731733;13.144775
14.0;13.883492
10.33243846;10.309281
13.49968708;13.529539
10.0;10.093847
11.0;11.152576
13.33243846;13.278304
13.16731733;13.184621
10.83314711;10.790379
12.33243846;12.295688
12.66651798;12.621984
10.33243846;10.32652
10.49968708;10.5063
10.66651798;10.814711
13.0;12.982027
10.66651798;10.545907
13.16731733;13.188608
11.83314711;11.984997
11.66651798;11.685391
13.49968708;13.517691
12.0;11.999319
11.83314711;11.8280525
13.16731733;13.192363
13.83314711;13.820938
10.83314711;10.86273
10.33243846;10.3068695
12.0;11.979061
14.0;13.954127
13.33243846;13.316232
13.83314711;13.806671
14.0;13.942456
14.0;13.9546175
10.49968708;11.001766
13.33243846;13.347736
12.49968708;12.496892
12.83314711;12.829848
10.0;10.150777
11.16731733;11.180564
11.16731733;11.065079
12.83314711;12.8307085
13.16731733;13.168708
13.83314711;13.857946
11.16731733;11.683651
13.49968708;13.517691
10.16731733;10.63573
13.66651798;13.675633
11.49968708;11.672772
11.66651798;11.586935
12.0;12.052205
12.33243846;12.137095
13.83314711;13.829321
12.66651798;12.679767
13.16731733;13.169208
11.0;10.920633
12.16731733;11.646412
12.83314711;12.769563
13.0;12.945799
13.49968708;13.524858
11.49968708;11.495709
14.0;13.944824
13.16731733;13.164101
10.83314711;10.851267
10.0;10.05428
11.49968708;11.688475
13.0;13.052875
12.16731733;12.162685
10.33243846;10.302302
13.83314711;13.815644
13.83314711;13.844512
12.49968708;12.513629
10.0;10.128297
11.0;11.057105
13.0;13.008521
13.16731733;13.184422
12.83314711;12.866109
10.49968708;10.40784
10.49968708;10.329938
13.0;13.030236
13.33243846;13.411556
11.0;11.104575
10.49968708;10.565777
10.33243846;10.384304
10.49968708;10.405965
10.83314711;10.712627
13.33243846;13.335441
10.49968708;10.595264
11.83314711;11.745461
13.16731733;13.170742
12.33243846;12.256085
12.16731733;12.107937
11.33243846;11.286793
13.66651798;13.652748
12.49968708;12.5069
11.83314711;11.771505
10.83314711;10.804112
11.0;11.091688
13.33243846;13.344073
11.83314711;12.278864
13.49968708;13.4763
12.16731733;11.928845
13.16731733;13.108649
10.16731733;10.245695
13.0;13.001869
12.16731733;12.171806
13.49968708;13.509049
12.0;11.897904
12.66651798;12.658296
11.33243846;11.421913
14.0;13.7385845
13.83314711;13.851961
10.16731733;10.208137
13.49968708;13.507492
11.66651798;11.643849
11.83314711;11.81768
13.16731733;13.090758
14.0;13.905529
10.66651798;10.756817
13.49968708;13.431444
13.0;12.990349
13.49968708;13.497539
14.0;13.971261
12.83314711;12.843848
13.33243846;13.340524
12.16731733;12.266628
11.49968708;11.337972
12.0;11.928668
12.83314711;12.835107
12.0;12.021345
13.33243846;13.376287
10.49968708;10.50596
12.49968708;12.465856
12.66651798;12.627875
11.49968708;11.642456
11.0;11.055267
12.33243846;12.351502
10.83314711;10.806126
11.33243846;11.390679
13.49968708;13.5057955
14.0;13.927653
12.16731733;12.170701
11.49968708;11.60642
13.33243846;13.342632
11.16731733;11.200019
13.83314711;13.828386
12.16731733;11.491478
13.66651798;13.674386
14.0;13.9999895
13.0;13.009157
13.33243846;13.364123
10.0;10.0777235
13.0;12.998376
10.33243846;10.447625
10.66651798;10.657555
10.33243846;10.350462
13.16731733;13.244031
11.16731733;11.024361
12.66651798;12.726867
14.0;13.967553
12.33243846;12.335359
12.66651798;12.659951
10.66651798;10.817339
10.33243846;10.352651
12.83314711;12.85661
11.0;11.048674
11.16731733;11.143251
12.16731733;12.238359
10.83314711;11.039236
11.0;11.214094
12.33243846;12.311511
10.83314711;10.907587
10.33243846;10.486515
12.16731733;12.263613
12.16731733;12.144494
11.0;10.888258
12.33243846;12.366061
10.33243846;10.484619
11.83314711;11.987644
12.16731733;11.827058
11.0;10.99017
11.83314711;11.546881
13.33243846;13.328802
12.0;12.035022
