True_Labels;Predicted_Values
12.49968708;12.483095
10.0;10.159731
12.49968708;12.503108
11.66651798;11.710629
11.66651798;11.616128
13.33243846;13.339729
13.0;13.052546
13.66651798;13.649072
13.16731733;13.211381
13.49968708;13.536803
11.16731733;11.151918
14.0;13.92136
11.16731733;11.210027
11.0;11.095156
14.0;13.938001
13.33243846;13.348476
12.66651798;12.65959
11.83314711;11.7917385
13.16731733;13.046894
12.0;11.995589
10.33243846;10.518764
12.0;12.0125
11.16731733;11.220315
13.49968708;13.47735
14.0;13.885494
10.33243846;10.28272
10.0;10.1259165
10.66651798;10.711482
12.33243846;12.365645
11.83314711;11.892269
10.33243846;10.361451
11.16731733;11.132032
10.16731733;10.264711
11.0;11.072634
12.49968708;12.517603
13.83314711;13.8510065
10.83314711;11.652951
11.16731733;11.195248
11.49968708;11.482536
11.16731733;11.029662
11.16731733;11.216223
12.83314711;12.864136
11.16731733;11.228422
10.0;10.083986
10.16731733;10.235481
12.83314711;12.581224
10.0;10.092816
11.49968708;11.433442
11.16731733;11.183259
11.16731733;11.058208
12.0;12.13475
12.16731733;12.230927
11.16731733;11.191207
11.0;11.019139
11.0;11.050465
10.83314711;11.135574
13.0;12.999684
13.49968708;13.496834
10.66651798;10.721151
10.0;10.08644
11.49968708;11.458736
12.33243846;12.343885
10.66651798;10.677314
13.16731733;13.164781
10.0;10.054242
10.16731733;10.16278
10.33243846;10.398736
10.49968708;10.548674
13.49968708;13.448925
12.0;11.993712
11.66651798;11.614402
11.16731733;11.228187
13.83314711;13.856479
12.49968708;12.516795
13.16731733;13.167875
12.0;12.163668
10.33243846;10.430096
12.49968708;12.507064
11.83314711;11.755001
13.66651798;13.671373
10.66651798;10.539279
10.16731733;10.242194
10.66651798;10.862659
11.16731733;11.059194
13.49968708;13.507533
11.83314711;11.901484
13.0;12.945452
13.49968708;13.494396
12.0;12.04052
12.49968708;12.513135
11.16731733;11.158801
13.49968708;13.440174
13.16731733;13.195682
12.66651798;12.775528
10.16731733;10.124536
13.66651798;12.484886
11.0;10.859708
11.16731733;11.1951
11.33243846;11.539549
10.83314711;10.763592
12.66651798;12.712531
12.66651798;12.659585
13.33243846;13.3358
12.49968708;12.419427
11.83314711;11.887375
11.83314711;11.82881
12.49968708;12.576998
12.49968708;12.478725
14.0;13.920323
11.16731733;11.1456
13.33243846;13.299617
11.0;11.073173
13.16731733;13.16462
11.0;10.903394
12.49968708;12.446363
10.0;10.104523
13.0;13.095422
13.0;12.992169
12.16731733;12.162055
11.66651798;11.249546
11.0;11.197482
11.16731733;11.129437
13.49968708;13.502989
13.49968708;13.547478
10.33243846;10.316087
12.49968708;12.480206
13.66651798;13.682273
11.16731733;11.164536
14.0;13.812437
10.83314711;10.743346
13.66651798;13.742644
11.49968708;11.482587
14.0;13.9913025
10.83314711;10.956897
11.49968708;11.187028
10.16731733;10.108339
11.33243846;11.365129
13.66651798;13.640492
11.66651798;11.488379
13.66651798;13.670289
12.16731733;12.162617
10.16731733;10.1994
10.49968708;10.514122
12.0;12.017732
13.16731733;13.159306
13.16731733;13.166298
14.0;13.947772
10.83314711;10.942118
13.49968708;13.487085
12.83314711;12.843422
12.16731733;12.452814
12.0;11.949017
10.33243846;10.430848
13.49968708;13.532186
11.33243846;11.365862
13.66651798;13.608497
12.83314711;12.793083
14.0;13.863888
11.33243846;11.274171
12.0;11.917409
13.16731733;13.178244
11.49968708;11.456731
12.83314711;12.792783
12.49968708;12.319219
13.33243846;13.330515
11.33243846;11.404778
13.33243846;13.351329
11.33243846;11.218851
14.0;13.954664
12.83314711;12.792169
13.16731733;13.121841
10.33243846;10.346334
12.49968708;12.477793
10.33243846;10.359525
10.33243846;10.357001
10.0;10.115402
12.49968708;12.458015
13.0;12.963161
12.66651798;12.664011
11.83314711;11.804982
11.33243846;11.341611
13.33243846;13.272037
12.0;11.988135
12.66651798;12.647173
13.66651798;13.651185
12.33243846;12.280958
11.0;11.082498
12.49968708;12.516795
11.0;11.028162
12.0;12.161128
13.66651798;13.686168
11.49968708;11.248101
13.0;13.0979185
10.49968708;10.5361395
10.49968708;10.482316
11.66651798;11.648245
10.0;11.788718
12.0;12.025509
11.49968708;11.408355
12.33243846;12.346588
12.49968708;12.539281
