fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 56704 339.38 34.163 2.582376270E-01 1.549586207E-04 2.489433432E-05 1.939864601E-01 1.286066932E-04 6.221072368E-01 0.000000000E+00 
00L2 56830 339.56 34.145 2.578143539E-01 1.594103448E-04 2.477981310E-05 1.934606636E-01 1.283702923E-04 6.029404655E-01 0.000000000E+00 
00L3 56926 339.63 34.138 2.574028606E-01 1.544482759E-04 2.470024781E-05 1.933170540E-01 1.280570268E-04 6.213050403E-01 0.000000000E+00 
00L4 57028 339.73 34.128 2.559555508E-01 1.546450292E-04 2.466172311E-05 1.928699146E-01 1.281722315E-04 6.230499997E-01 0.000000000E+00 
00L5 57128 339.77 34.124 2.570012379E-01 1.542379310E-04 2.456336355E-05 1.930661232E-01 1.275224968E-04 6.196713680E-01 0.000000000E+00 
00L6 57222 339.81 34.12 2.556260963E-01 1.543689655E-04 2.459187626E-05 1.929540730E-01 1.277479948E-04 6.231986203E-01 0.000000000E+00 
00L7 57324 339.86 34.115 2.568490429E-01 1.540876923E-04 2.455149302E-05 1.928118724E-01 1.276352863E-04 6.203431696E-01 0.000000000E+00 
00L8 57466 340.03 34.098 2.402907276E-01 1.188379310E-04 1.739458678E-05 1.785894999E-01 9.746330303E-05 6.091468765E-01 0.000000000E+00 
00L9 57596 339.75 34.126 2.433973190E-01 1.222586207E-04 1.820267453E-05 1.815839331E-01 1.003606660E-04 6.117020301E-01 0.000000000E+00 
0L10 57694 339.86 34.115 2.442236771E-01 1.256586207E-04 1.878422685E-05 1.826560408E-01 1.030286841E-04 6.120871614E-01 0.000000000E+00 
0L11 57796 339.93 34.108 2.539677605E-01 1.282590244E-04 1.928063182E-05 1.831896257E-01 1.054577878E-04 5.919087227E-01 0.000000000E+00 
0L12 57890 339.99 34.102 2.467087418E-01 1.314463415E-04 1.985262585E-05 1.847804897E-01 1.077148851E-04 6.121881469E-01 0.000000000E+00 
0L13 57992 339.99 34.102 2.477687363E-01 1.337588235E-04 2.029929062E-05 1.854136112E-01 1.097798090E-04 6.125082115E-01 0.000000000E+00 
0L14 58090 339.99 34.102 2.484236870E-01 1.364689655E-04 2.085832823E-05 1.863096836E-01 1.122795762E-04 6.152513776E-01 0.000000000E+00 
0L15 58190 340.02 34.099 2.497153671E-01 1.384485294E-04 2.123066316E-05 1.875258701E-01 1.135580377E-04 6.140870569E-01 0.000000000E+00 
0L16 58290 339.99 34.102 2.506596764E-01 1.407691176E-04 2.169296973E-05 1.876730974E-01 1.159339542E-04 6.147904990E-01 0.000000000E+00 
0L17 58390 340.01 34.1 2.514618389E-01 1.425605911E-04 2.207691845E-05 1.888927309E-01 1.172299215E-04 6.158385605E-01 0.000000000E+00 
0L18 58490 340.01 34.1 2.531440903E-01 1.443485294E-04 2.238577365E-05 1.895108641E-01 1.184697302E-04 6.126211007E-01 0.000000000E+00 
0L19 58588 340.02 34.099 2.552389248E-01 1.457691176E-04 2.272996586E-05 1.900139074E-01 1.199706838E-04 6.109228260E-01 0.000000000E+00 
0L20 58684 340 34.101 2.538199757E-01 1.469485294E-04 2.291987264E-05 1.900568041E-01 1.209428647E-04 6.144989676E-01 0.000000000E+00 
0L21 58786 340 34.101 2.545927422E-01 1.485382353E-04 2.323675488E-05 1.903676956E-01 1.224081188E-04 6.144565782E-01 0.000000000E+00 
0L22 58882 340 34.101 2.546914227E-01 1.490704433E-04 2.337594071E-05 1.907566746E-01 1.228889883E-04 6.156916088E-01 0.000000000E+00 
0L23 58984 340 34.101 2.553431553E-01 1.505408867E-04 2.362208874E-05 1.913270763E-01 1.238020057E-04 6.145250718E-01 0.000000000E+00 
0L24 59096 340.01 34.1 2.441948380E-01 1.509485294E-04 2.373144697E-05 1.913421322E-01 1.243649644E-04 6.438116834E-01 0.000000000E+00 
0L25 59182 340.03 34.098 2.556865318E-01 1.518507389E-04 2.385756941E-05 1.913817158E-01 1.249953399E-04 6.144710608E-01 0.000000000E+00 
