T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
340 001_340 34.101 3.832510E-1 3.763914E-1 7.383060E+1 2.130050E+1 3.099710E-1 3.435885E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.800E-4 1.778E+15
340 002_340 34.101 3.812580E-1 3.753568E-1 7.362520E+1 2.107270E+1 3.077440E-1 3.423733E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.800E-4 1.778E+15
340 003_340 34.101 3.784270E-1 3.738746E-1 7.339150E+1 2.076750E+1 3.047750E-1 3.407011E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.800E-4 1.778E+15
340 004_340 34.101 3.745840E-1 3.717741E-1 7.313490E+1 2.036970E+1 3.010060E-1 3.383594E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.800E-4 1.778E+15
340 005_340 34.101 3.696420E-1 3.688411E-1 7.286270E+1 1.986810E+1 2.963380E-1 3.352263E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.800E-4 1.778E+15
340 006_340 34.101 3.634980E-1 3.648285E-1 7.260860E+1 1.925800E+1 2.908890E-1 3.310187E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.800E-4 1.778E+15
340 007_340 34.101 3.564450E-1 3.594855E-1 7.235150E+1 1.854180E+1 2.847750E-1 3.255505E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.800E-4 1.778E+15
340 008_340 34.101 3.488400E-1 3.526106E-1 7.207370E+1 1.773080E+1 2.782320E-1 3.186328E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.800E-4 1.778E+15
340 009_340 34.101 3.410180E-1 3.441184E-1 7.176950E+1 1.684440E+1 2.714750E-1 3.102390E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.800E-4 1.778E+15
340 010_340 34.101 3.332410E-1 3.340864E-1 7.143950E+1 1.590690E+1 2.647170E-1 3.004514E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.800E-4 1.778E+15
340 011_340 34.101 3.257160E-1 3.227365E-1 7.107670E+1 1.494330E+1 2.581150E-1 2.894681E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.800E-4 1.778E+15
340 012_340 34.101 3.184890E-1 3.103376E-1 7.068240E+1 1.397240E+1 2.516700E-1 2.775933E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.800E-4 1.778E+15
340 013_340 34.101 3.114330E-1 2.970817E-1 7.026910E+1 1.300280E+1 2.453610E-1 2.649710E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.800E-4 1.778E+15
340 014_340 34.101 3.043790E-1 2.830194E-1 6.984160E+1 1.203310E+1 2.390720E-1 2.516611E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.800E-4 1.778E+15
340 015_340 34.101 2.972700E-1 2.681001E-1 6.937470E+1 1.105810E+1 2.326860E-1 2.376179E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.800E-4 1.778E+15
340 016_340 34.101 2.900050E-1 2.522765E-1 6.885770E+1 1.007550E+1 2.261230E-1 2.227870E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.800E-4 1.778E+15
340 017_340 34.101 2.823770E-1 2.355946E-1 6.831590E+1 9.089700E+0 2.193070E-1 2.072359E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.800E-4 1.778E+15
340 018_340 34.101 2.744590E-1 2.182213E-1 6.771580E+1 8.111400E+0 2.122360E-1 1.910928E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.800E-4 1.778E+15
340 019_340 34.101 2.662280E-1 2.004179E-1 6.704890E+1 7.155000E+0 2.048730E-1 1.746211E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.800E-4 1.778E+15
340 020_340 34.101 2.576590E-1 1.824979E-1 6.630770E+1 6.235900E+0 1.971970E-1 1.581126E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.800E-4 1.778E+15
340 021_340 34.101 2.487240E-1 1.647895E-1 6.548250E+1 5.367900E+0 1.892090E-1 1.418507E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.800E-4 1.778E+15
340 022_340 34.101 2.393870E-1 1.476069E-1 6.456300E+1 4.562700E+0 1.808690E-1 1.261326E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.800E-4 1.778E+15
340 023_340 34.101 2.296040E-1 1.312282E-1 6.353580E+1 3.828700E+0 1.721780E-1 1.111856E-1 5.000000E-1 4.642000E+13 4.642000E+13 3.800E-4 1.778E+15
340 024_340 34.101 2.193170E-1 1.158792E-1 6.238420E+1 3.170900E+0 1.630570E-1 9.723295E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.800E-4 1.778E+15
340 025_340 34.101 2.084490E-1 1.017245E-1 6.108710E+1 2.590600E+0 1.534860E-1 8.439295E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.800E-4 1.778E+15
