Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.199771843E+00 1.337676432E+0 -1.379045890E-01 1.199771843E+00 1.337676432E+0 -1.379045890E-01
1.468000E+10 1.199777919E+00 1.187213105E+0 1.256481400E-02 1.199777919E+00 1.187213105E+0 1.256481400E-02
2.154000E+10 1.199786598E+00 1.103214124E+0 9.657247400E-02 1.199786598E+00 1.103214124E+0 9.657247400E-02
3.162000E+10 1.199799177E+00 1.056604143E+0 1.431950340E-01 1.199799177E+00 1.056604143E+0 1.431950340E-01
4.642000E+10 1.199817388E+00 1.030928249E+0 1.688891390E-01 1.199817388E+00 1.030928249E+0 1.688891390E-01
6.813000E+10 1.199843602E+00 1.016854906E+0 1.829886960E-01 1.199843602E+00 1.016854906E+0 1.829886960E-01
1.000000E+11 1.199881182E+00 1.009159970E+0 1.907212120E-01 1.199881182E+00 1.009159970E+0 1.907212120E-01
1.468000E+11 1.199934519E+00 1.004964758E+0 1.949697610E-01 1.199934519E+00 1.004964758E+0 1.949697610E-01
2.154000E+11 1.200008978E+00 1.002686833E+0 1.973221450E-01 1.200008978E+00 1.002686833E+0 1.973221450E-01
3.162000E+11 1.200110977E+00 1.001449872E+0 1.986611050E-01 1.200110977E+00 1.001449872E+0 1.986611050E-01
4.642000E+11 1.200246911E+00 1.000780690E+0 1.994662210E-01 1.200246911E+00 1.000780690E+0 1.994662210E-01
6.813000E+11 1.200421381E+00 1.000419709E+0 2.000016720E-01 1.200421381E+00 1.000419709E+0 2.000016720E-01
1.000000E+12 1.200635320E+00 1.000225189E+0 2.004101310E-01 1.200635320E+00 1.000225189E+0 2.004101310E-01
1.468000E+12 1.200883379E+00 1.000120573E+0 2.007628060E-01 1.200883379E+00 1.000120573E+0 2.007628060E-01
2.154000E+12 1.211663788E+00 1.000064495E+0 2.115992930E-01 1.211663788E+00 1.000064495E+0 2.115992930E-01
3.162000E+12 1.212079128E+00 1.000034415E+0 2.120447130E-01 1.212079128E+00 1.000034415E+0 2.120447130E-01
4.642000E+12 1.212508333E+00 1.000018332E+0 2.124900010E-01 1.212508333E+00 1.000018332E+0 2.124900010E-01
6.813000E+12 1.212746463E+00 1.000009754E+0 2.127367090E-01 1.212746463E+00 1.000009754E+0 2.127367090E-01
1.000000E+13 1.225559376E+00 1.000005181E+0 2.255541950E-01 1.225559376E+00 1.000005181E+0 2.255541950E-01
