Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.164397751E+00 1.170348440E+0 -5.950689000E-03 1.164397751E+00 1.170348440E+0 -5.950689000E-03
1.468000E+10 1.165569968E+00 1.172235325E+0 -6.665357000E-03 1.165569968E+00 1.172235325E+0 -6.665357000E-03
2.154000E+10 1.166388038E+00 1.174045432E+0 -7.657394000E-03 1.166388038E+00 1.174045432E+0 -7.657394000E-03
3.162000E+10 1.166964113E+00 1.175784222E+0 -8.820109000E-03 1.166964113E+00 1.175784222E+0 -8.820109000E-03
4.642000E+10 1.167379107E+00 1.177451041E+0 -1.007193400E-02 1.167379107E+00 1.177451041E+0 -1.007193400E-02
6.813000E+10 1.167692182E+00 1.179045996E+0 -1.135381400E-02 1.167692182E+00 1.179045996E+0 -1.135381400E-02
1.000000E+11 1.167947707E+00 1.180572023E+0 -1.262431600E-02 1.167947707E+00 1.180572023E+0 -1.262431600E-02
1.468000E+11 1.168180641E+00 1.182031079E+0 -1.385043800E-02 1.168180641E+00 1.182031079E+0 -1.385043800E-02
2.154000E+11 1.168420401E+00 1.183422660E+0 -1.500225900E-02 1.168420401E+00 1.183422660E+0 -1.500225900E-02
3.162000E+11 1.168692541E+00 1.184752005E+0 -1.605946400E-02 1.168692541E+00 1.184752005E+0 -1.605946400E-02
4.642000E+11 1.169018923E+00 1.186019566E+0 -1.700064300E-02 1.169018923E+00 1.186019566E+0 -1.700064300E-02
6.813000E+11 1.169415585E+00 1.187226327E+0 -1.781074200E-02 1.169415585E+00 1.187226327E+0 -1.781074200E-02
1.000000E+12 1.173119200E+00 1.188375351E+0 -1.525615100E-02 1.173119200E+00 1.188375351E+0 -1.525615100E-02
1.468000E+12 1.179243043E+00 1.189468876E+0 -1.022583300E-02 1.179243043E+00 1.189468876E+0 -1.022583300E-02
2.154000E+12 1.180117945E+00 1.190507241E+0 -1.038929600E-02 1.180117945E+00 1.190507241E+0 -1.038929600E-02
3.162000E+12 1.180746934E+00 1.191495010E+0 -1.074807600E-02 1.180746934E+00 1.191495010E+0 -1.074807600E-02
4.642000E+12 1.181342577E+00 1.192433109E+0 -1.109053200E-02 1.181342577E+00 1.192433109E+0 -1.109053200E-02
6.813000E+12 1.181684866E+00 1.193322822E+0 -1.163795600E-02 1.181684866E+00 1.193322822E+0 -1.163795600E-02
1.000000E+13 1.182052241E+00 1.194166909E+0 -1.211466800E-02 1.182052241E+00 1.194166909E+0 -1.211466800E-02
