Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.117769420E+00 1.063742686E+0 5.402673400E-02 1.117769420E+00 1.063742686E+0 5.402673400E-02
1.468000E+10 1.117794604E+00 1.061424479E+0 5.637012500E-02 1.117794604E+00 1.061424479E+0 5.637012500E-02
2.154000E+10 1.117831164E+00 1.059192416E+0 5.863874800E-02 1.117831164E+00 1.059192416E+0 5.863874800E-02
3.162000E+10 1.117884023E+00 1.057038152E+0 6.084587100E-02 1.117884023E+00 1.057038152E+0 6.084587100E-02
4.642000E+10 1.117960241E+00 1.054961199E+0 6.299904200E-02 1.117960241E+00 1.054961199E+0 6.299904200E-02
6.813000E+10 1.118069959E+00 1.052960464E+0 6.510949500E-02 1.118069959E+00 1.052960464E+0 6.510949500E-02
1.000000E+11 1.118225443E+00 1.051031583E+0 6.719386000E-02 1.118225443E+00 1.051031583E+0 6.719386000E-02
1.468000E+11 1.118443467E+00 1.049171640E+0 6.927182700E-02 1.118443467E+00 1.049171640E+0 6.927182700E-02
2.154000E+11 1.118742381E+00 1.047381098E+0 7.136128300E-02 1.118742381E+00 1.047381098E+0 7.136128300E-02
3.162000E+11 1.120542665E+00 1.045653232E+0 7.488943300E-02 1.120542665E+00 1.045653232E+0 7.488943300E-02
4.642000E+11 1.123820056E+00 1.043987624E+0 7.983243200E-02 1.123820056E+00 1.043987624E+0 7.983243200E-02
6.813000E+11 1.13028913E+00 1.042383369E+0 8.790576100E-02 1.13028913E+00 1.042383369E+0 8.790576100E-02
1.000000E+12 1.135630691E+00 1.040836943E+0 9.479374800E-02 1.135630691E+00 1.040836943E+0 9.479374800E-02
1.468000E+12 1.138447132E+00 1.039345985E+0 9.910114700E-02 1.138447132E+00 1.039345985E+0 9.910114700E-02
2.154000E+12 1.144345871E+00 1.037910845E+0 1.064350260E-01 1.144345871E+00 1.037910845E+0 1.064350260E-01
3.162000E+12 1.154365530E+00 1.036526112E+0 1.178394180E-01 1.154365530E+00 1.036526112E+0 1.178394180E-01
4.642000E+12 1.156594590E+00 1.035191432E+0 1.214031580E-01 1.156594590E+00 1.035191432E+0 1.214031580E-01
6.813000E+12 1.157456983E+00 1.033906064E+0 1.235509190E-01 1.157456983E+00 1.033906064E+0 1.235509190E-01
1.000000E+13 1.158073752E+00 1.032667168E+0 1.254065840E-01 1.158073752E+00 1.032667168E+0 1.254065840E-01
