N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 6.161000000E-06 5.214000000E-06 4.343000000E-06 3.468000000E-06 2.398000000E-06 8.219999998E-07 -1.657000000E-06 5.679000000E-06 6.175000000E-06 7.474000000E-06 9.996000000E-06
1.600000000E+01 9.401200000E-05 8.438900000E-05 7.486600000E-05 6.601200000E-05 5.808200000E-05 5.157200000E-05 4.665600000E-05 4.330300000E-05 4.150700000E-05 4.097400000E-05 4.142000000E-05
1.700000000E+01 1.141372000E-03 1.109311000E-03 1.060628000E-03 9.975160000E-04 9.246680000E-04 8.463240000E-04 7.669930000E-04 6.907750000E-04 6.215440000E-04 5.615210000E-04 5.140900000E-04
1.549996187E+01 2.477700000E-05 2.162100000E-05 1.881500000E-05 1.646000000E-05 1.457000000E-05 1.311800000E-05 1.198300000E-05 1.092500000E-05 9.511000000E-06 6.919000000E-06 2.284000000E-06
1.649996187E+01 3.398490000E-04 3.163250000E-04 2.900570000E-04 2.625330000E-04 2.354000000E-04 2.096090000E-04 1.867910000E-04 1.675940000E-04 1.528100000E-04 1.429110000E-04 1.379800000E-04
1.674996808E+01 6.302960000E-04 5.993770000E-04 5.610510000E-04 5.171740000E-04 4.704960000E-04 4.238040000E-04 3.793960000E-04 3.395130000E-04 3.061240000E-04 2.800370000E-04 2.620410000E-04
1.624993176E+01 1.799640000E-04 1.643880000E-04 1.480160000E-04 1.317900000E-04 1.167330000E-04 1.035110000E-04 9.256000000E-05 8.418600000E-05 7.863500000E-05 7.564300000E-05 7.538700000E-05
1.574996808E+01 4.852500000E-05 4.287500000E-05 3.762300000E-05 3.296400000E-05 2.909700000E-05 2.609500000E-05 2.393500000E-05 2.258200000E-05 2.176900000E-05 2.117700000E-05 2.000300000E-05
1.524993176E+01 1.248600000E-05 1.076900000E-05 9.290000000E-06 8.039000000E-06 6.970000000E-06 5.934000000E-06 4.607000000E-06 2.527000000E-06 -8.850000000E-07 7.974000000E-06 8.479000000E-06
