T d154 d184 d214 d244
d 150 180 210 240
290 2.594301700E-02 2.608291500E-02 2.541552000E-02 2.581130000E-02
295 2.636094100E-02 2.642264200E-02 2.577651700E-02 2.621081200E-02
300 2.632692400E-02 2.636142100E-02 2.574222900E-02 2.619124000E-02
305 2.617732600E-02 2.622849300E-02 2.558308600E-02 2.607351600E-02
310 2.581466300E-02 2.544375900E-02 2.518246800E-02 2.572896500E-02
315 2.518355400E-02 2.479533400E-02 2.449351700E-02 2.510344600E-02
320 2.341943700E-02 2.345010100E-02 2.270825900E-02 2.326263500E-02
325 1.992805100E-02 1.967980500E-02 1.928723800E-02 1.966321800E-02
330 1.385448600E-02 1.363026000E-02 1.321239100E-02 1.352570900E-02
335 2.726169000E-03 1.171696000E-03 2.037651000E-03 2.246032000E-03
340 -1.591412700E-02 -1.740148600E-02 -1.666112000E-02 -1.657762900E-02
