fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 6:51 287.2 40.37 1.000E+000 3.217E+000 1.693E-005 2.484E+004 2.843E+000 9.872E-009 1.671E-004 2.535E-001 1.670E-004 1.912E-005 4.516E-001 1.646E-001 1.161E-004 2.213E-003 
00L2 7:14 290.2 39.95 1.000E+000 4.327E+000 1.869E-005 2.274E+004 2.787E+000 1.223E-008 1.682E-004 2.475E-001 1.681E-004 1.864E-005 4.480E-001 1.603E-001 1.162E-004 4.124E-003 
00L3 7:27 292.7 39.61 1.000E+000 4.382E+000 1.824E-005 2.104E+004 2.762E+000 1.392E-008 1.677E-004 2.406E-001 1.676E-004 1.783E-005 4.423E-001 1.551E-001 1.149E-004 2.628E-003 
00L4 7:53 295.3 39.26 1.000E+000 4.401E+000 1.972E-005 1.934E+004 2.725E+000 1.592E-008 1.713E-004 2.345E-001 1.712E-004 1.759E-005 4.382E-001 1.506E-001 1.167E-004 6.621E-003 
00L5 8:13 298.1 38.89 1.000E+000 4.489E+000 1.832E-005 1.758E+004 2.725E+000 1.732E-008 1.700E-004 2.252E-001 1.698E-004 1.640E-005 4.287E-001 1.434E-001 1.143E-004 4.884E-003 
00L6 8:31 300.8 38.54 1.000E+000 4.571E+000 1.845E-005 1.596E+004 2.709E+000 1.930E-008 1.716E-004 2.182E-001 1.714E-004 1.579E-005 4.220E-001 1.380E-001 1.143E-004 3.621E-003 
00L7 8:52 303.3 38.23 1.000E+000 5.567E+000 1.557E-005 1.452E+004 2.726E+000 2.019E-008 1.697E-004 2.091E-001 1.695E-004 1.459E-005 4.117E-001 1.309E-001 1.113E-004 3.237E-003 
00L8 9:11 305.9 37.9 1.000E+000 3.543E+000 1.663E-005 1.310E+004 2.697E+000 2.284E-008 1.673E-004 2.011E-001 1.672E-004 1.363E-005 4.054E-001 1.252E-001 1.088E-004 1.067E-001 
00L9 9:38 308.5 37.58 1.000E+000 3.680E+000 1.753E-005 1.176E+004 2.674E+000 2.546E-008 1.732E-004 1.964E-001 1.730E-004 1.362E-005 4.010E-001 1.217E-001 1.118E-004 1.919E-003 
0L10 10:38 311 37.28 1.000E+000 3.161E+000 1.743E-005 1.055E+004 2.665E+000 2.760E-008 1.731E-004 1.889E-001 1.729E-004 1.285E-005 3.936E-001 1.162E-001 1.105E-004 1.287E-003 
0L11 10:55 314.1 36.91 1.000E+000 3.912E+000 1.688E-005 9.165E+003 2.653E+000 3.038E-008 1.742E-004 1.798E-001 1.739E-004 1.203E-005 3.845E-001 1.096E-001 1.096E-004 1.112E-003 
0L12 11:39 317.2 36.55 1.000E+000 3.073E+000 1.701E-005 7.905E+003 2.639E+000 3.371E-008 1.755E-004 1.715E-001 1.753E-004 1.131E-005 3.762E-001 1.036E-001 1.091E-004 1.109E-003 
0L13 11:58 318.9 36.36 1.000E+000 3.083E+000 1.875E-005 7.271E+003 2.635E+000 3.502E-008 1.747E-004 1.654E-001 1.744E-004 1.068E-005 3.703E-001 9.930E-002 1.075E-004 1.407E-003 
0L14 12:17 321.2 36.1 1.000E+000 3.293E+000 1.847E-005 6.480E+003 2.615E+000 3.815E-008 1.763E-004 1.597E-001 1.760E-004 1.025E-005 3.648E-001 9.530E-002 1.075E-004 7.190E-004 
0L15 12:35 324.1 35.77 1.000E+000 3.284E+000 1.884E-005 5.595E+003 2.598E+000 4.162E-008 1.758E-004 1.508E-001 1.755E-004 9.422E-006 3.562E-001 8.910E-002 1.056E-004 7.696E-003 
0L16 12:55 326.3 35.53 1.000E+000 3.046E+000 1.796E-005 5.012E+003 2.598E+000 4.398E-008 1.756E-004 1.442E-001 1.753E-004 8.837E-006 3.496E-001 8.450E-002 1.045E-004 8.611E-004 
0L17 13:15 329 35.24 1.000E+000 2.948E+000 1.714E-005 4.401E+003 2.596E+000 4.689E-008 1.764E-004 1.366E-001 1.760E-004 8.224E-006 3.420E-001 7.930E-002 1.036E-004 1.192E-003 
0L18 13:38 332.3 34.89 1.000E+000 2.853E+000 1.776E-005 3.820E+003 2.583E+000 5.101E-008 1.774E-004 1.275E-001 1.770E-004 7.544E-006 3.341E-001 7.330E-002 1.028E-004 8.319E-004 
