N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019541200E+00 1.018667491E+00 1.018289849E+00 1.018211379E+00
1.600000000E+01 1.253792027E+00 1.253047403E+00 1.252383074E+00 1.252324070E+00
1.700000000E+01 1.303509292E+00 1.303854644E+00 1.303868514E+00 1.303703113E+00
1.549996187E+01 1.211049983E+00 1.208584389E+00 1.206379280E+00 1.203852367E+00
1.649996187E+01 1.273618234E+00 1.273478097E+00 1.273196107E+00 1.273071104E+00
1.674996808E+01 1.285768737E+00 1.285895436E+00 1.285643318E+00 1.285411824E+00
1.624993176E+01 1.264518075E+00 1.264161570E+00 1.263885784E+00 1.263752327E+00
1.574996808E+01 1.238446606E+00 1.236811581E+00 1.236083871E+00 1.235292809E+00
1.524993176E+01 1.128038197E+00 1.125950019E+00 1.121954843E+00 1.116699535E+00
