fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0UT1 9:20 302 38.39 1.000E+000 1.636E+000 1.072E-010 7.010E+002 2.871E+000 6.162E-006 1.065E-003 
0UT2 9:45 306 37.89 1.000E+000 1.622E+000 1.908E-010 7.037E+002 2.737E+000 5.983E-006 1.164E-003 
0UT3 10:5 308.8 37.55 1.000E+000 1.671E+000 3.051E-010 7.384E+002 2.789E+000 7.736E-006 1.252E-003 
0UT4 10:26 311.2 37.26 1.000E+000 1.631E+000 4.152E-010 7.094E+002 2.635E+000 6.605E-006 1.037E-003 
0UT5 10:46 313.3 37.01 1.000E+000 1.706E+000 6.096E-010 7.561E+002 2.728E+000 8.931E-006 1.221E-003 
0UT6 11:10 315.8 36.71 1.000E+000 1.682E+000 8.573E-010 7.410E+002 2.648E+000 8.814E-006 4.873E-004 
0UT7 11:32 318.4 36.41 1.000E+000 1.676E+000 1.286E-009 7.657E+002 2.664E+000 1.053E-005 1.370E-003 
0UT8 11:53 321.4 36.07 1.000E+000 1.685E+000 2.015E-009 8.167E+002 2.737E+000 1.416E-005 7.698E-004 
0UT9 12:15 324.4 35.74 1.000E+000 1.676E+000 2.932E-009 7.888E+002 2.620E+000 1.357E-005 9.416E-004 
UT10 12:34 327.6 35.39 1.000E+000 1.722E+000 4.678E-009 8.035E+002 2.646E+000 1.661E-005 2.433E-003 
UT11 12:53 329.8 35.16 1.000E+000 1.757E+000 6.751E-009 8.013E+002 2.613E+000 1.795E-005 1.066E-003 
UT12 13:13 332.6 34.86 1.000E+000 1.599E+000 9.593E-009 7.964E+002 2.579E+000 1.941E-005 5.401E-004 
