fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 8:45:12 295 39.3 1.000E+000 7.100E-001 9.365E-007 1.398E+004 2.699E+000 1.207E-008 3.447E-004 
0T02 8:49:30 295 39.3 1.000E+000 7.100E-001 9.470E-007 1.398E+004 2.695E+000 1.217E-008 2.907E-004 
0T03 8:53:44 295 39.3 1.000E+000 7.100E-001 9.559E-007 1.398E+004 2.697E+000 1.214E-008 3.081E-004 
0T04 8:57:20 295 39.3 1.000E+000 7.100E-001 9.436E-007 1.398E+004 2.699E+000 1.207E-008 3.646E-004 
0T05 9:05:10 295.1 39.29 1.000E+000 7.100E-001 9.674E-007 1.398E+004 2.697E+000 1.224E-008 2.906E-004 
0T06 9:08:20 295 39.3 1.000E+000 7.100E-001 9.688E-007 1.398E+004 2.695E+000 1.221E-008 3.375E-004 
0T07 9:12:54 295.2 39.28 1.000E+000 7.100E-001 1.002E-006 1.398E+004 2.693E+000 1.242E-008 2.842E-004 
0T08 9:16:30 295 39.3 1.000E+000 7.100E-001 9.577E-007 1.398E+004 2.695E+000 1.219E-008 3.522E-004 
0T09 9:18:28 295 39.3 1.000E+000 7.100E-001 9.763E-007 1.398E+004 2.693E+000 1.226E-008 5.329E-003 
0T10 9:22:42 294.9 39.32 1.000E+000 7.100E-001 9.646E-007 1.398E+004 2.692E+000 1.225E-008 2.978E-004 
0T11 9:26:22 294.9 39.32 1.000E+000 7.100E-001 9.753E-007 1.398E+004 2.690E+000 1.229E-008 3.217E-004 
0T12 9:29:44 295 39.3 1.000E+000 7.100E-001 9.945E-007 1.398E+004 2.689E+000 1.238E-008 3.258E-004 
0T13 9:32:44 295 39.3 1.000E+000 7.100E-001 9.765E-007 1.398E+004 2.693E+000 1.229E-008 2.940E-004 
