fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 8:45:12 295 39.3 1.000E+000 7.100E-001 9.490E-007 1.365E+004 2.702E+000 1.234E-008 3.143E-004 
0T02 8:49:30 295 39.3 1.000E+000 7.100E-001 9.548E-007 1.374E+004 2.700E+000 1.239E-008 2.754E-004 
0T03 8:53:44 295 39.3 1.000E+000 7.100E-001 9.638E-007 1.391E+004 2.704E+000 1.233E-008 3.203E-004 
0T04 8:57:20 295 39.3 1.000E+000 7.100E-001 9.614E-007 1.359E+004 2.701E+000 1.237E-008 3.181E-004 
0T05 9:05:10 295.1 39.29 1.000E+000 7.100E-001 9.825E-007 1.396E+004 2.704E+000 1.242E-008 2.835E-004 
0T06 9:08:20 295 39.3 1.000E+000 7.100E-001 9.816E-007 1.364E+004 2.698E+000 1.249E-008 3.287E-004 
0T07 9:12:54 295.2 39.28 1.000E+000 7.100E-001 1.006E-006 1.416E+004 2.704E+000 1.250E-008 2.693E-004 
0T08 9:16:30 295 39.3 1.000E+000 7.100E-001 9.647E-007 1.388E+004 2.703E+000 1.239E-008 3.375E-004 
0T09 9:18:28 295 39.3 1.000E+000 7.100E-001 9.805E-007 1.410E+004 2.704E+000 1.235E-008 5.339E-003 
0T10 9:22:42 294.9 39.32 1.000E+000 7.100E-001 9.705E-007 1.411E+004 2.702E+000 1.235E-008 2.939E-004 
0T11 9:26:22 294.9 39.32 1.000E+000 7.100E-001 9.761E-007 1.434E+004 2.706E+000 1.228E-008 2.505E-004 
0T12 9:29:44 295 39.3 1.000E+000 7.100E-001 1.000E-006 1.411E+004 2.700E+000 1.247E-008 3.117E-004 
0T13 9:32:44 295 39.3 1.000E+000 7.100E-001 9.812E-007 1.406E+004 2.703E+000 1.241E-008 2.945E-004 
