fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T31 10:49:18 295 39.3 1.000E+000 6.300E-001 1.035E-006 1.317E+004 2.699E+000 1.168E-008 2.692E-004 
0T32 10:53:04 295.1 39.29 1.000E+000 6.300E-001 1.067E-006 1.305E+004 2.695E+000 1.193E-008 3.443E-004 
0T33 10:54:56 295 39.3 1.000E+000 6.300E-001 1.055E-006 1.295E+004 2.692E+000 1.189E-008 2.838E-004 
0T34 11:01:40 295.1 39.29 1.000E+000 6.300E-001 1.046E-006 1.313E+004 2.690E+000 1.201E-008 2.867E-004 
0T35 11:04:50 295 39.3 1.000E+000 6.300E-001 1.037E-006 1.309E+004 2.689E+000 1.199E-008 3.211E-004 
0T36 11:08:14 294.9 39.32 1.000E+000 6.300E-001 1.011E-006 1.343E+004 2.697E+000 1.179E-008 3.092E-004 
0T37 11:10:24 295 39.3 1.000E+000 6.300E-001 1.052E-006 1.330E+004 2.690E+000 1.207E-008 2.706E-004 
0T38 11:13:26 295 39.3 1.000E+000 6.300E-001 1.043E-006 1.333E+004 2.690E+000 1.206E-008 2.618E-004 
0T39 11:16:26 295 39.3 1.000E+000 6.300E-001 1.060E-006 1.342E+004 2.690E+000 1.207E-008 3.043E-004 
0T40 11:18:54 294.9 39.32 1.000E+000 6.300E-001 1.046E-006 1.341E+004 2.691E+000 1.201E-008 2.761E-004 
0T41 11:28:06 295.1 39.29 1.000E+000 6.300E-001 1.066E-006 1.322E+004 2.684E+000 1.228E-008 3.254E-004 
0T42 11:32:02 295 39.3 1.000E+000 6.300E-001 1.071E-006 1.345E+004 2.688E+000 1.215E-008 2.195E-004 
0T43 11:36:56 294.9 39.32 1.000E+000 6.300E-001 1.058E-006 1.339E+004 2.687E+000 1.215E-008 2.544E-004 
0T44 11:42:14 295 39.3 1.000E+000 6.300E-001 1.069E-006 1.355E+004 2.687E+000 1.221E-008 2.517E-004 
0T45 11:49:58 295 39.3 1.000E+000 6.300E-001 1.076E-006 1.345E+004 2.687E+000 1.228E-008 2.643E-004 
0T46 11:55:40 295.1 39.29 1.000E+000 6.300E-001 1.068E-006 1.381E+004 2.691E+000 1.222E-008 2.521E-004 
0T47 11:59:52 294.9 39.32 1.000E+000 6.300E-001 1.066E-006 1.343E+004 2.683E+000 1.227E-008 3.142E-004 
0T48 12:08:30 295 39.3 1.000E+000 6.300E-001 1.052E-006 1.369E+004 2.687E+000 1.227E-008 3.250E-004 
0T49 12:16:58 294.9 39.32 1.000E+000 6.300E-001 1.065E-006 1.366E+004 2.687E+000 1.224E-008 2.563E-004 
0T50 12:23:20 295 39.3 1.000E+000 6.300E-001 1.073E-006 1.367E+004 2.685E+000 1.238E-008 2.756E-004 
0T51 12:28:24 294.9 39.32 1.000E+000 6.300E-001 1.057E-006 1.365E+004 2.686E+000 1.227E-008 2.430E-004 
0T52 12:34:02 295 39.3 1.000E+000 6.300E-001 1.078E-006 1.369E+004 2.684E+000 1.240E-008 2.916E-004 
0T53 12:42:06 295 39.3 1.000E+000 6.300E-001 1.070E-006 1.361E+004 2.682E+000 1.245E-008 3.103E-004 
0T54 12:52:18 295.1 39.29 1.000E+000 6.300E-001 1.080E-006 1.351E+004 2.682E+000 1.255E-008 2.641E-004 
0T55 13:02:16 295 39.3 1.000E+000 6.300E-001 1.049E-006 1.383E+004 2.685E+000 1.240E-008 2.991E-004 
0T56 13:12:54 295 39.3 1.000E+000 6.300E-001 1.069E-006 1.367E+004 2.680E+000 1.254E-008 2.839E-004 
0T57 13:22:06 295 39.3 1.000E+000 6.300E-001 1.066E-006 1.359E+004 2.679E+000 1.257E-008 2.900E-004 
0T58 13:34:44 294.9 39.32 1.000E+000 6.300E-001 1.054E-006 1.375E+004 2.684E+000 1.245E-008 2.625E-004 
0T59 13:44:46 295.1 39.29 1.000E+000 6.300E-001 1.073E-006 1.388E+004 2.681E+000 1.265E-008 2.970E-004 
0T60 13:51:52 295 39.3 1.000E+000 6.300E-001 1.068E-006 1.382E+004 2.682E+000 1.256E-008 2.999E-004 
0T61 14:04:10 295.1 39.29 1.000E+000 6.300E-001 1.073E-006 1.385E+004 2.684E+000 1.260E-008 2.358E-004 
0T62 14:11:20 294.9 39.32 1.000E+000 6.300E-001 1.052E-006 1.385E+004 2.684E+000 1.249E-008 6.188E-003 
0T63 14:23:28 295.2 39.28 1.000E+000 6.300E-001 1.078E-006 1.386E+004 2.681E+000 1.275E-008 2.795E-004 
0T64 14:33:00 295 39.3 1.000E+000 6.300E-001 1.059E-006 1.382E+004 2.680E+000 1.264E-008 2.482E-004 
0T65 14:43:06 295.1 39.29 1.000E+000 6.300E-001 1.061E-006 1.411E+004 2.684E+000 1.263E-008 2.601E-004 
0T66 14:52:26 294.9 39.32 1.000E+000 6.300E-001 1.054E-006 1.362E+004 2.678E+000 1.264E-008 3.142E-004 
0T67 15:01:42 295 39.3 1.000E+000 6.300E-001 1.061E-006 1.400E+004 2.683E+000 1.257E-008 2.487E-004 
0T68 15:21:30 295 39.3 1.000E+000 6.300E-001 1.046E-006 1.381E+004 2.679E+000 1.267E-008 2.779E-004 
0T69 15:24:46 295 39.3 1.000E+000 6.300E-001 1.057E-006 1.373E+004 2.678E+000 1.270E-008 2.754E-004 
0T70 15:35:58 295 39.3 1.000E+000 6.300E-001 1.066E-006 1.386E+004 2.680E+000 1.268E-008 2.834E-004 
