fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 27252 310.2 37.377 1.000000000E+00 1.553855635E+00 3.645752209E-11 7.695085918E+19 4.297676760E+00 4.398500446E-05 6.104390999E-02 
00D2 27380 314.19 36.902 1.000000000E+00 1.476831048E+00 6.129658619E-11 7.576251197E+19 4.026322214E+00 3.962847414E-05 9.795433196E-02 
00D3 27498 317.22 36.549 1.000000000E+00 1.380000317E+00 7.816353810E-11 2.653202209E+19 3.695339255E+00 3.317269017E-05 1.509604732E-01 
00D4 27618 318.96 36.35 1.000000000E+00 1.676673013E+00 1.639023152E-10 7.088328116E+18 4.385040366E+00 5.600120909E-05 4.731315080E-02 
00D5 27740 320.28 36.2 1.000000000E+00 1.704552199E+00 2.094462477E-10 7.383531188E+18 4.385806367E+00 5.493097043E-05 6.418667592E-02 
00D6 27858 320.77 36.145 1.000000000E+00 1.604082121E+00 2.087587217E-10 7.450103893E+18 4.418276112E+00 5.887919077E-05 5.247846311E-02 
00D7 27978 320.49 36.176 1.000000000E+00 1.491162870E+00 1.654060358E-10 7.185142550E+18 4.250700647E+00 5.333060437E-05 4.404549930E-02 
00D8 28098 320.25 36.204 1.000000000E+00 1.535845169E+00 1.667723824E-10 8.366903699E+18 4.046983110E+00 4.607161957E-05 8.473302418E-02 
00D9 28218 320.21 36.208 1.000000000E+00 1.441142244E+00 1.399860837E-10 4.291606649E+05 4.200189646E+00 5.167531417E-05 5.767173714E-02 
0D10 28338 320.2 36.209 1.000000000E+00 1.889283144E+00 2.060772655E-10 7.485174605E+18 4.403047517E+00 5.624793999E-05 6.077481803E-02 
0D11 28462 320.18 36.212 1.000000000E+00 1.559541325E+00 1.701530032E-10 7.238089304E+18 4.128718904E+00 4.804474440E-05 7.412321984E-02 
0D12 28578 320.14 36.216 1.000000000E+00 1.767939569E+00 1.876217420E-10 2.370434682E+18 4.389606776E+00 5.626838136E-05 5.441753511E-02 
0D13 28698 320.12 36.218 1.000000000E+00 1.620442802E+00 1.760217085E-10 7.519127981E+18 4.266698459E+00 5.308191453E-05 4.559675733E-02 
0D14 28818 320.1 36.221 1.000000000E+00 1.590122461E+00 1.712755031E-10 2.390093566E+19 4.208315904E+00 5.021331536E-05 9.444789927E-02 
0D15 28822 320.1 36.221 1.000000000E+00 1.613151160E+00 1.784077840E-10 6.998296868E+18 4.450075824E+00 5.748880582E-05 5.935014757E-02 
0D16 28938 320.08 36.223 1.000000000E+00 1.874110786E+00 2.053479249E-10 7.669558698E+18 4.377301844E+00 5.574958311E-05 4.741715805E-02 
0D17 29058 320.07 36.224 1.000000000E+00 2.319977699E+00 2.325808894E-10 1.402211931E+04 4.065460186E+00 4.394369157E-05 8.295169583E-02 
0D18 29062 320.07 36.224 1.000000000E+00 1.509955925E+00 1.450059372E-10 6.442407043E+04 4.217622924E+00 5.116049632E-05 6.293408306E-02 
0D19 29182 320.07 36.224 1.000000000E+00 1.521718841E+00 1.586337323E-10 6.362365988E+18 4.347108897E+00 5.585212698E-05 5.449077852E-02 
0D20 29300 320.05 36.226 1.000000000E+00 1.922419094E+00 2.520919192E-10 6.541210901E+18 4.126295532E+00 4.962820504E-05 9.537058284E-02 
