T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.244031095E+00 1.210524377E+00 3.350671800E-02 1.233472528E+00 1.203794824E+00 2.967770400E-02 1.055856700E-02 6.729553000E-03
295 1.245698267E+00 1.046347679E+00 1.993505880E-01 1.235864413E+00 1.036045881E+00 1.998185320E-01 9.833854000E-03 1.030179800E-02
300 1.247671479E+00 1.215738292E+00 3.193318700E-02 1.238073702E+00 1.208236450E+00 2.983725200E-02 9.597777000E-03 7.501842000E-03
305 1.249054355E+00 1.059404844E+00 1.896495110E-01 1.239209482E+00 1.046539246E+00 1.926702360E-01 9.844873000E-03 1.286559800E-02
310 1.250288835E+00 1.220176736E+00 3.011209900E-02 1.239726352E+00 1.210729433E+00 2.899691900E-02 1.056248300E-02 9.447303000E-03
315 1.250107389E+00 1.074119072E+00 1.759883170E-01 1.238429742E+00 1.058471447E+00 1.799582950E-01 1.167764700E-02 1.564762500E-02
320 1.247039118E+00 1.223025940E+00 2.401317800E-02 1.234013423E+00 1.210207082E+00 2.380634100E-02 1.302569500E-02 1.281885800E-02
325 1.239088704E+00 1.084961016E+00 1.541276880E-01 1.224763000E+00 1.067897114E+00 1.568658860E-01 1.432570400E-02 1.706390200E-02
330 1.221223790E+00 1.223473275E+00 -2.249485000E-03 1.206279320E+00 1.205992421E+00 2.868990000E-04 1.494447000E-02 1.748085400E-02
335 1.190727811E+00 1.080035869E+00 1.106919420E-01 1.176728620E+00 1.065427990E+00 1.113006300E-01 1.399919100E-02 1.460787900E-02
340 1.139078952E+00 1.217197583E+00 -7.811863100E-02 1.129001675E+00 1.195164715E+00 -6.616304000E-02 1.007727700E-02 2.203286800E-02
