N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 340 1.500E-4 1.023196732E+00 1.027040549E+00
1.468000E+10 1.000E+15 340 1.500E-4 1.024272780E+00 1.027021269E+00
2.154000E+10 1.000E+15 340 1.500E-4 1.025062479E+00 1.027000441E+00
3.162000E+10 1.000E+15 340 1.500E-4 1.025618786E+00 1.026971208E+00
4.642000E+10 1.000E+15 340 1.500E-4 1.025990627E+00 1.026927332E+00
6.813000E+10 1.000E+15 340 1.500E-4 1.026219035E+00 1.026864332E+00
1.000000E+11 1.000E+15 340 1.500E-4 1.026330300E+00 1.026773116E+00
1.468000E+11 1.000E+15 340 1.500E-4 1.026337462E+00 1.026640444E+00
2.154000E+11 1.000E+15 340 1.500E-4 1.026249148E+00 1.026456021E+00
3.162000E+11 1.000E+15 340 1.500E-4 1.026062955E+00 1.026203991E+00
4.642000E+11 1.000E+15 340 1.500E-4 1.025765876E+00 1.025861912E+00
6.813000E+11 1.000E+15 340 1.500E-4 1.025353985E+00 1.025419349E+00
1.000000E+12 1.000E+15 340 1.500E-4 1.024837619E+00 1.024882153E+00
1.468000E+12 1.000E+15 340 1.500E-4 1.024263836E+00 1.024294295E+00
2.154000E+12 1.000E+15 340 1.500E-4 1.023742019E+00 1.023763057E+00
3.162000E+12 1.000E+15 340 1.500E-4 1.023463419E+00 1.023478238E+00
4.642000E+12 1.000E+15 340 1.500E-4 1.023691731E+00 1.023702524E+00
6.813000E+12 1.000E+15 340 1.500E-4 1.024713321E+00 1.024721574E+00
1.000000E+13 1.000E+15 340 1.500E-4 1.026797769E+00 1.026804455E+00
