N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 310 3.800E-4 3.836410E+1 1.777760E+1 5.832610E-1 7.944840E+1
1.468000E+10 1.000E+15 310 3.800E-4 3.834674E+1 1.772090E+1 5.820060E-1 7.940170E+1
2.154000E+10 1.000E+15 310 3.800E-4 3.832146E+1 1.764210E+1 5.802480E-1 7.934060E+1
3.162000E+10 1.000E+15 310 3.800E-4 3.828478E+1 1.752900E+1 5.777740E-1 7.924530E+1
4.642000E+10 1.000E+15 310 3.800E-4 3.823185E+1 1.738650E+1 5.744790E-1 7.916130E+1
6.813000E+10 1.000E+15 310 3.800E-4 3.815601E+1 1.720430E+1 5.702380E-1 7.907130E+1
1.000000E+11 1.000E+15 310 3.800E-4 3.804853E+1 1.697050E+1 5.648840E-1 7.895820E+1
1.468000E+11 1.000E+15 310 3.800E-4 3.789846E+1 1.669720E+1 5.585790E-1 7.887480E+1
2.154000E+11 1.000E+15 310 3.800E-4 3.769323E+1 1.637130E+1 5.514730E-1 7.875790E+1
3.162000E+11 1.000E+15 310 3.800E-4 3.742016E+1 1.600340E+1 5.438750E-1 7.863360E+1
4.642000E+11 1.000E+15 310 3.800E-4 3.706943E+1 1.560520E+1 5.361590E-1 7.851650E+1
6.813000E+11 1.000E+15 310 3.800E-4 3.663779E+1 1.517130E+1 5.286370E-1 7.833130E+1
1.000000E+12 1.000E+15 310 3.800E-4 3.613141E+1 1.471920E+1 5.215110E-1 7.811530E+1
1.468000E+12 1.000E+15 310 3.800E-4 3.556523E+1 1.426590E+1 5.148820E-1 7.790520E+1
2.154000E+12 1.000E+15 310 3.800E-4 3.495791E+1 1.380670E+1 5.087610E-1 7.763000E+1
3.162000E+12 1.000E+15 310 3.800E-4 3.432464E+1 1.336010E+1 5.030320E-1 7.737610E+1
4.642000E+12 1.000E+15 310 3.800E-4 3.367247E+1 1.291280E+1 4.975580E-1 7.707280E+1
6.813000E+12 1.000E+15 310 3.800E-4 3.300159E+1 1.246950E+1 4.921990E-1 7.676650E+1
1.000000E+13 1.000E+15 310 3.800E-4 3.230813E+1 1.203110E+1 4.868370E-1 7.649120E+1
1.468000E+13 1.000E+15 310 3.800E-4 3.158837E+1 1.158540E+1 4.814040E-1 7.618550E+1
2.154000E+13 1.000E+15 310 3.800E-4 3.083983E+1 1.114140E+1 4.758670E-1 7.591760E+1
3.162000E+13 1.000E+15 310 3.800E-4 3.006158E+1 1.068800E+1 4.702200E-1 7.561070E+1
4.642000E+13 1.000E+15 310 3.800E-4 2.925374E+1 1.023620E+1 4.644490E-1 7.533870E+1
6.813000E+13 1.000E+15 310 3.800E-4 2.841760E+1 9.775400E+0 4.585600E-1 7.501530E+1
1.000000E+14 1.000E+15 310 3.800E-4 2.755553E+1 9.317500E+0 4.525490E-1 7.471770E+1
