x N
1.4043972E+0 1.6119334E+21
1.3936358E+0 1.6673522E+21
1.3835142E+0 1.4705908E+21
1.3697485E+0 1.5687694E+21
1.3609676E+0 1.6407202E+21
1.3479784E+0 1.6257963E+21
1.3388519E+0 1.7981477E+21
1.3278029E+0 1.6470436E+21
1.3166573E+0 1.6433079E+21
1.3053691E+0 1.6738332E+21
1.2944465E+0 1.6385527E+21
1.2824761E+0 1.8259617E+21
1.2737460E+0 1.8361471E+21
1.2616961E+0 1.4896505E+21
1.2479037E+0 1.6200654E+21
1.2377228E+0 1.9296177E+21
1.2275816E+0 1.7996252E+21
1.2157371E+0 1.6681823E+21
1.2036467E+0 1.6003695E+21
1.1905292E+0 1.6932800E+21
1.1795918E+0 1.7950244E+21
1.1675961E+0 1.7290401E+21
1.1555491E+0 1.6245646E+21
1.1417211E+0 1.6464279E+21
1.1297494E+0 1.7708071E+21
1.1174562E+0 1.7133459E+21
1.1043897E+0 1.8607457E+21
1.0938644E+0 1.9817264E+21
1.0819853E+0 1.7136022E+21
1.0676565E+0 1.7192412E+21
1.0555706E+0 1.7714753E+21
1.0416777E+0 1.8081837E+21
1.0298270E+0 1.8704498E+21
1.0164615E+0 1.8648354E+21
1.0042355E+0 1.9681881E+21
9.9190361E-1 2.0307778E+21
9.8014687E-1 2.2170205E+21
9.6958095E-1 2.6980532E+21
9.6161781E-1 3.8286305E+21
9.5641655E-1 5.1532529E+21
9.5177282E-1 5.4774970E+21
