N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 6.617037000E-03 6.224989000E-03 5.913849000E-03 5.921619000E-03 6.138980000E-03 6.506608000E-03 7.085560000E-03 7.678393000E-03 7.925776000E-03 7.122350000E-03 3.908745000E-03
1.016672606E+01 4.832755000E-03 4.531880000E-03 4.277469000E-03 4.252890000E-03 4.374470000E-03 4.598033000E-03 4.975438000E-03 5.364808000E-03 5.513807000E-03 4.930239000E-03 2.654698000E-03
1.033324570E+01 3.469890000E-03 3.247086000E-03 3.050673000E-03 3.017627000E-03 3.085695000E-03 3.222590000E-03 3.469599000E-03 3.725971000E-03 3.815907000E-03 3.398633000E-03 1.803338000E-03
1.049996187E+01 2.458900000E-03 2.297715000E-03 2.151537000E-03 2.120244000E-03 2.158558000E-03 2.243292000E-03 2.405876000E-03 2.575529000E-03 2.630653000E-03 2.336646000E-03 1.227959000E-03
1.066670514E+01 1.726252000E-03 1.611309000E-03 1.505022000E-03 1.478867000E-03 1.500515000E-03 1.553535000E-03 1.661144000E-03 1.774048000E-03 1.808685000E-03 1.604277000E-03 8.395220000E-04
1.083333839E+01 1.204664000E-03 1.123332000E-03 1.047093000E-03 1.026428000E-03 1.038572000E-03 1.072007000E-03 1.143520000E-03 1.219065000E-03 1.241505000E-03 1.101144000E-03 5.771250000E-04
1.100000000E+01 8.381500000E-04 7.807430000E-04 7.263960000E-04 7.104570000E-04 7.170430000E-04 7.381560000E-04 7.857730000E-04 8.365500000E-04 8.515910000E-04 7.564030000E-04 3.996930000E-04
1.116672606E+01 5.830130000E-04 5.423900000E-04 5.036490000E-04 4.914190000E-04 4.946670000E-04 5.078810000E-04 5.395870000E-04 5.738200000E-04 5.843150000E-04 5.206610000E-04 2.795360000E-04
1.133324570E+01 4.082180000E-04 3.776220000E-04 3.498580000E-04 3.403820000E-04 3.415740000E-04 3.496660000E-04 3.706890000E-04 3.938220000E-04 4.014360000E-04 3.596680000E-04 1.982230000E-04
1.149996187E+01 2.861040000E-04 2.642360000E-04 2.441170000E-04 2.366310000E-04 2.365340000E-04 2.412470000E-04 2.550820000E-04 2.707390000E-04 2.765370000E-04 2.499030000E-04 1.431780000E-04
1.166670514E+01 2.023830000E-04 1.864450000E-04 1.716240000E-04 1.655620000E-04 1.646420000E-04 1.671190000E-04 1.760990000E-04 1.867120000E-04 1.913260000E-04 1.751170000E-04 1.059890000E-04
1.183333839E+01 1.450140000E-04 1.331810000E-04 1.220330000E-04 1.169800000E-04 1.155380000E-04 1.165280000E-04 1.222170000E-04 1.294090000E-04 1.332390000E-04 1.242080000E-04 8.095900000E-05
1.200000000E+01 1.057190000E-04 9.673600000E-05 8.814700000E-05 8.382600000E-05 8.205200000E-05 8.204700000E-05 8.551500000E-05 9.038900000E-05 9.367200000E-05 8.953300000E-05 6.406600000E-05
1.216672606E+01 7.876300000E-05 7.179200000E-05 6.501300000E-05 6.122600000E-05 5.926500000E-05 5.860100000E-05 6.055200000E-05 6.383500000E-05 6.674000000E-05 6.584700000E-05 5.247500000E-05
1.233324570E+01 6.017700000E-05 5.466200000E-05 4.918700000E-05 4.582600000E-05 4.376900000E-05 4.269100000E-05 4.361200000E-05 4.578500000E-05 4.832600000E-05 4.948500000E-05 4.417700000E-05
1.249996187E+01 4.722600000E-05 4.280100000E-05 3.831100000E-05 3.530300000E-05 3.323500000E-05 3.190000000E-05 3.213200000E-05 3.349700000E-05 3.567000000E-05 3.796400000E-05 3.773400000E-05
1.266670514E+01 3.802700000E-05 3.444800000E-05 3.072900000E-05 2.805600000E-05 2.604200000E-05 2.458200000E-05 2.434100000E-05 2.513300000E-05 2.690900000E-05 2.966500000E-05 3.227000000E-05
1.283333839E+01 3.125900000E-05 2.838300000E-05 2.531100000E-05 2.296100000E-05 2.106800000E-05 1.957400000E-05 1.904000000E-05 1.939900000E-05 2.079800000E-05 2.355700000E-05 2.744000000E-05
1.300000000E+01 2.606800000E-05 2.378800000E-05 2.127500000E-05 1.925300000E-05 1.752900000E-05 1.607500000E-05 1.538400000E-05 1.544700000E-05 1.649300000E-05 1.899700000E-05 2.319800000E-05
