fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.308807828E-16 1.000000000E+20 1.246521496E+00 1.012542380E-16 1.256003994E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.390733202E-17 1.000000000E+20 1.272706389E+00 1.018906218E-16 3.540119223E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.460408799E-16 1.000000000E+20 1.251270342E+00 1.483275470E-16 1.587560879E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.953975929E-17 1.000000000E+20 1.272812017E+00 1.495675538E-16 3.550779325E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.681537474E-16 1.000000000E+20 1.255631818E+00 2.176635829E-16 1.934864815E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.222641290E-17 1.000000000E+20 1.272966008E+00 2.195620701E-16 3.566349856E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.002092965E-16 1.000000000E+20 1.259578529E+00 3.197532889E-16 2.277191797E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.049817054E-16 1.000000000E+20 1.273190083E+00 3.223307968E-16 3.589041639E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.462852756E-16 1.000000000E+20 1.263075502E+00 4.699939972E-16 2.597897170E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.519270512E-16 1.000000000E+20 1.273515021E+00 4.732407624E-16 3.622003827E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.117623329E-16 1.000000000E+20 1.266135111E+00 6.909956774E-16 2.889106555E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.185107281E-16 1.000000000E+20 1.273983803E+00 6.948877164E-16 3.669659163E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.033983082E-16 1.000000000E+20 1.268838711E+00 1.016000257E-15 3.153133485E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.115816812E-16 1.000000000E+20 1.274655050E+00 1.020522279E-15 3.738093608E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.290628979E-16 1.000000000E+20 1.271329766E+00 1.493957294E-15 3.401038101E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.391160014E-16 1.000000000E+20 1.275606106E+00 1.499126470E-15 3.835430895E-03 
