N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.014091628E+00 1.012701513E+00 1.011660657E+00 1.010850109E+00
1.600000000E+01 1.221821493E+00 1.217371652E+00 1.213383149E+00 1.209711857E+00
1.700000000E+01 1.206789399E+00 1.197152448E+00 1.194364399E+00 1.189435814E+00
1.549996187E+01 1.205295591E+00 1.200384547E+00 1.196008785E+00 1.191529460E+00
1.649996187E+01 1.215383658E+00 1.209648752E+00 1.204249955E+00 1.199659234E+00
1.674996808E+01 1.210190335E+00 1.203752728E+00 1.197831553E+00 1.192909382E+00
1.624993176E+01 1.220574291E+00 1.215543483E+00 1.210886080E+00 1.206791360E+00
1.574996808E+01 1.217033183E+00 1.213018485E+00 1.209357237E+00 1.205919220E+00
1.524993176E+01 1.164350941E+00 1.154347146E+00 1.144630155E+00 1.135331760E+00
