N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195216396E+00 1.192574224E+00 1.190024004E+00 1.187599348E+00
1.600000000E+01 1.214475385E+00 1.212355998E+00 1.210448478E+00 1.208221952E+00
1.700000000E+01 1.225046001E+00 1.221807403E+00 1.219492598E+00 1.209890123E+00
1.549996187E+01 1.203746580E+00 1.201553172E+00 1.199468666E+00 1.197356729E+00
1.649996187E+01 1.213185710E+00 1.210462059E+00 1.208176808E+00 1.206101480E+00
1.674996808E+01 1.216184469E+00 1.213093914E+00 1.210669574E+00 1.208330031E+00
1.624993176E+01 1.214656445E+00 1.212372655E+00 1.210276535E+00 1.208365132E+00
1.574996808E+01 1.209592105E+00 1.207471037E+00 1.205369008E+00 1.203304970E+00
1.524993176E+01 1.200618164E+00 1.198190160E+00 1.195957193E+00 1.193899255E+00
