N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.022996047E+00 1.022530798E+00 1.022168849E+00 1.021879531E+00
1.600000000E+01 1.215172198E+00 1.208348011E+00 1.201793131E+00 1.196213811E+00
1.700000000E+01 1.178820866E+00 1.170017297E+00 1.159867199E+00 1.151907545E+00
1.549996187E+01 1.114752025E+00 1.095923255E+00 1.079146428E+00 1.063671312E+00
1.649996187E+01 1.203341206E+00 1.195307189E+00 1.188001732E+00 1.181467938E+00
1.674996808E+01 1.191182029E+00 1.182393025E+00 1.174708094E+00 1.168172702E+00
1.624993176E+01 1.212954695E+00 1.205702023E+00 1.199025559E+00 1.192649961E+00
1.574996808E+01 1.201525661E+00 1.189325889E+00 1.181816310E+00 1.174636949E+00
1.524993176E+01 1.010700225E+00 1.010009564E+00 1.009488665E+00 1.009076255E+00
