0.0101  1.4941E-0005
0.0201  2.9955E-0005
0.0301  4.4990E-0005
0.0401  6.0201E-0005
0.0502  7.5578E-0005
0.0611  9.2663E-0005
0.0702  1.0693E-0004
0.0803  1.2322E-0004
0.0903  1.3950E-0004
0.1003  1.5618E-0004
0.1106  1.7307E-0004
0.1204  1.9095E-0004
0.1304  2.0884E-0004
0.1404  2.2734E-0004
0.1504  2.4643E-0004
0.1606  2.6623E-0004
0.1706  2.8864E-0004
0.1806  3.0794E-0004
0.1905  3.3005E-0004
0.2006  3.5357E-0004
0.2106  3.7819E-0004
0.2215  4.0613E-0004
0.2307  4.3126E-0004
0.2407  4.6141E-0004
0.2506  4.9357E-0004
0.2607  5.2874E-0004
0.2714  5.6894E-0004
0.2808  6.0915E-0004
0.2908  6.5538E-0004
0.3007  7.0663E-0004
0.3107  7.6392E-0004
0.3207  8.2925E-0004
0.3307  9.0261E-0004
0.3406  9.8704E-0004
0.3504  1.0835E-0003
0.3604  1.1981E-0003
0.3704  1.3328E-0003
0.3812  1.5076E-0003
0.3903  1.6845E-0003
0.4003  1.9177E-0003
0.4100  2.2001E-0003
0.4198  2.5509E-0003
0.4304  3.0313E-0003
0.4402  3.5297E-0003
0.4510  4.3502E-0003
0.4612  5.1662E-0003
0.4721  6.4697E-0003
0.4812  7.6736E-0003
0.4920  9.4050E-0003
0.5029  1.1465E-0002
0.5136  1.3833E-0002
0.5241  1.6440E-0002
0.5344  1.9286E-0002
