N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 330 1.800E-4 1.008880585E+00 1.010493995E+00
1.468000E+10 3.162E+15 330 1.800E-4 1.009331561E+00 1.010495391E+00
2.154000E+10 3.162E+15 330 1.800E-4 1.009670632E+00 1.010497633E+00
3.162000E+10 3.162E+15 330 1.800E-4 1.009919824E+00 1.010501327E+00
4.642000E+10 3.162E+15 330 1.800E-4 1.010101444E+00 1.010507597E+00
6.813000E+10 3.162E+15 330 1.800E-4 1.010235829E+00 1.010518551E+00
1.000000E+11 3.162E+15 330 1.800E-4 1.010341432E+00 1.010538181E+00
1.468000E+11 3.162E+15 330 1.800E-4 1.010436666E+00 1.010573996E+00
2.154000E+11 3.162E+15 330 1.800E-4 1.010543310E+00 1.010639831E+00
3.162000E+11 3.162E+15 330 1.800E-4 1.018426306E+00 1.018343809E+00
4.642000E+11 3.162E+15 330 1.800E-4 1.042880214E+00 1.042837352E+00
6.813000E+11 3.162E+15 330 1.800E-4 1.071033529E+00 1.071017216E+00
1.000000E+12 3.162E+15 330 1.800E-4 1.100578249E+00 1.100579687E+00
1.468000E+12 3.162E+15 330 1.800E-4 1.128375025E+00 1.128386746E+00
2.154000E+12 3.162E+15 330 1.800E-4 1.152106836E+00 1.152123134E+00
3.162000E+12 3.162E+15 330 1.800E-4 1.170996854E+00 1.171010079E+00
4.642000E+12 3.162E+15 330 1.800E-4 1.185326878E+00 1.185339949E+00
6.813000E+12 3.162E+15 330 1.800E-4 1.196628497E+00 1.196640335E+00
1.000000E+13 3.162E+15 330 1.800E-4 1.205711128E+00 1.205721413E+00
