f G/w
1.0000000E+6 2.8495582E-5
8.9779585E+5 2.9179132E-5
8.0603739E+5 2.9730305E-5
7.2365703E+5 3.0136491E-5
6.4969628E+5 3.0442999E-5
5.8329463E+5 3.0656418E-5
5.2367949E+5 3.0640352E-5
4.7015728E+5 3.0568664E-5
4.2210526E+5 3.0252548E-5
3.7896435E+5 2.9788566E-5
3.4023262E+5 2.9116592E-5
3.0545943E+5 2.8277277E-5
2.7424021E+5 2.7309454E-5
2.4621173E+5 2.6302098E-5
2.2104787E+5 2.5075582E-5
1.9845586E+5 2.3841530E-5
1.7817285E+5 2.2535533E-5
1.5996284E+5 2.1178194E-5
1.4361398E+5 1.9842175E-5
1.2893603E+5 1.8518585E-5
1.1575824E+5 1.7216991E-5
1.0392726E+5 1.6007264E-5
9.3305466E+4 1.4905815E-5
8.3769261E+4 1.3791413E-5
7.5207695E+4 1.2796105E-5
6.7521156E+4 1.1883381E-5
6.0620214E+4 1.0962600E-5
5.4424577E+4 1.0155181E-5
4.8862159E+4 9.4501126E-6
4.3868244E+4 8.7994292E-6
3.9384728E+4 8.4878116E-6
3.5359445E+4 7.9628442E-6
3.1745563E+4 7.5305005E-6
2.8501035E+4 7.2296965E-6
2.5588111E+4 6.9365388E-6
2.2972900E+4 7.1312782E-6
2.0624974E+4 6.5265498E-6
1.8517016E+4 6.4351946E-6
1.6624501E+4 6.6719844E-6
1.4925408E+4 6.7065195E-6
1.3399969E+4 6.9713451E-6
1.2030437E+4 7.3451081E-6
1.0800876E+4 8.0838945E-6
9.6969820E+3 8.2334212E-6
8.7059100E+3 8.4859238E-6
7.8161300E+3 8.8731875E-6
7.0172890E+3 9.5159060E-6
6.3000930E+3 1.0099492E-5
5.6561970E+3 1.0846669E-5
5.0781110E+3 1.1738035E-5
4.5591070E+3 1.3234782E-5
4.0931470E+3 1.3745055E-5
3.6748100E+3 1.5092828E-5
3.2992300E+3 1.6642080E-5
2.9620350E+3 1.8480929E-5
2.6593020E+3 2.0366268E-5
2.3875110E+3 2.1772792E-5
2.1434970E+3 2.3639862E-5
1.9244230E+3 2.6794611E-5
1.7277390E+3 2.9744623E-5
1.5511570E+3 3.4503346E-5
1.3926220E+3 3.4129303E-5
1.2502900E+3 4.0325985E-5
1.1225050E+3 4.0432116E-5
1.0077810E+3 4.9146241E-5
9.0478100E+2 5.2893016E-5
8.1230900E+2 5.6367197E-5
7.2928800E+2 6.0156269E-5
6.5475100E+2 7.2929617E-5
5.8783300E+2 8.7873652E-5
5.2775400E+2 8.4384285E-5
4.7381500E+2 8.7511200E-5
4.2539000E+2 1.0955265E-4
3.8191300E+2 1.2532309E-4
3.4288000E+2 1.2820888E-4
3.0783600E+2 1.3457164E-4
2.7637400E+2 1.6615801E-4
2.4812700E+2 1.6543776E-4
2.2276800E+2 2.1146586E-4
2.0000000E+2 2.1435950E-4
