N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 310 2.100E-4 1.236381224E+00 1.267827387E+00
1.468000E+10 1.000E+17 310 2.100E-4 1.246802960E+00 1.268962941E+00
2.154000E+10 1.000E+17 310 2.100E-4 1.254661183E+00 1.270213144E+00
3.162000E+10 1.000E+17 310 2.100E-4 1.260606419E+00 1.271434596E+00
4.642000E+10 1.000E+17 310 2.100E-4 1.268102281E+00 1.275293427E+00
6.813000E+10 1.000E+17 310 2.100E-4 1.273524156E+00 1.278391024E+00
1.000000E+11 1.000E+17 310 2.100E-4 1.278642733E+00 1.281914843E+00
1.468000E+11 1.000E+17 310 2.100E-4 1.284223772E+00 1.286301841E+00
2.154000E+11 1.000E+17 310 2.100E-4 1.289464370E+00 1.290594861E+00
3.162000E+11 1.000E+17 310 2.100E-4 1.294239534E+00 1.294749365E+00
4.642000E+11 1.000E+17 310 2.100E-4 1.298541786E+00 1.298876765E+00
6.813000E+11 1.000E+17 310 2.100E-4 1.302496108E+00 1.302925185E+00
1.000000E+12 1.000E+17 310 2.100E-4 1.306502533E+00 1.306969625E+00
1.468000E+12 1.000E+17 310 2.100E-4 1.310649945E+00 1.311063565E+00
2.154000E+12 1.000E+17 310 2.100E-4 1.314984415E+00 1.315326792E+00
3.162000E+12 1.000E+17 310 2.100E-4 1.309617443E+00 1.309934074E+00
4.642000E+12 1.000E+17 310 2.100E-4 1.308567239E+00 1.308760163E+00
6.813000E+12 1.000E+17 310 2.100E-4 1.329742460E+00 1.330037519E+00
1.000000E+13 1.000E+17 310 2.100E-4 1.337436207E+00 1.337644337E+00
