N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 310 2.100E-4 1.259896453E+00 1.316078809E+00
1.468000E+10 1.000E+17 310 2.100E-4 1.272033596E+00 1.316191941E+00
2.154000E+10 1.000E+17 310 2.100E-4 1.281493299E+00 1.316356652E+00
3.162000E+10 1.000E+17 310 2.100E-4 1.288985698E+00 1.316595707E+00
4.642000E+10 1.000E+17 310 2.100E-4 1.295096188E+00 1.316940925E+00
6.813000E+10 1.000E+17 310 2.100E-4 1.300251867E+00 1.317435968E+00
1.000000E+11 1.000E+17 310 2.100E-4 1.304746121E+00 1.318138895E+00
1.468000E+11 1.000E+17 310 2.100E-4 1.308790592E+00 1.319123643E+00
2.154000E+11 1.000E+17 310 2.100E-4 1.312568257E+00 1.320478690E+00
3.162000E+11 1.000E+17 310 2.100E-4 1.316263433E+00 1.322300785E+00
4.642000E+11 1.000E+17 310 2.100E-4 1.320061579E+00 1.324682165E+00
6.813000E+11 1.000E+17 310 2.100E-4 1.324127227E+00 1.327692034E+00
1.000000E+12 1.000E+17 310 2.100E-4 1.328577959E+00 1.331357928E+00
1.468000E+12 1.000E+17 310 2.100E-4 1.333472650E+00 1.335667416E+00
2.154000E+12 1.000E+17 310 2.100E-4 1.338780723E+00 1.340530937E+00
3.162000E+12 1.000E+17 310 2.100E-4 1.344438385E+00 1.345845393E+00
4.642000E+12 1.000E+17 310 2.100E-4 1.350384018E+00 1.351517817E+00
6.813000E+12 1.000E+17 310 2.100E-4 1.356550220E+00 1.357458621E+00
1.000000E+13 1.000E+17 310 2.100E-4 1.362885655E+00 1.363612724E+00
