fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0UL1 7:14 292.1 39.69 1.000E+000 1.963E+000 9.315E-012 2.144E+004 2.969E+000 6.733E-006 1.658E-004 2.376E-001 1.658E-004 1.731E-005 4.396E-001 1.527E-001 1.133E-004 2.642E-003 
0UL2 7:34 295.7 39.21 1.000E+000 2.060E+000 1.835E-011 1.909E+004 2.958E+000 8.000E-006 1.688E-004 2.281E-001 1.687E-004 1.657E-005 4.306E-001 1.455E-001 1.138E-004 3.422E-003 
0UL3 7:51 298.6 38.83 1.000E+000 2.216E+000 3.235E-011 1.727E+004 2.965E+000 9.490E-006 1.695E-004 2.186E-001 1.695E-004 1.559E-005 4.209E-001 1.381E-001 1.128E-004 2.459E-003 
0UL4 8:8 301.1 38.51 1.000E+000 2.201E+000 4.431E-011 1.578E+004 2.912E+000 1.002E-005 1.721E-004 2.134E-001 1.720E-004 1.533E-005 4.178E-001 1.344E-001 1.140E-004 1.702E-003 
0UL5 8:27 304.1 38.13 1.000E+000 2.369E+000 7.926E-011 1.408E+004 2.924E+000 1.196E-005 1.710E-004 2.028E-001 1.709E-004 1.411E-005 4.069E-001 1.264E-001 1.115E-004 1.486E-003 
0UL6 8:44 307.2 37.74 1.000E+000 2.519E+000 1.345E-010 1.242E+004 2.907E+000 1.364E-005 1.732E-004 1.948E-001 1.731E-004 1.346E-005 3.992E-001 1.204E-001 1.117E-004 2.306E-003 
0UL7 9:4 309.9 37.41 1.000E+000 2.327E+000 1.653E-010 1.108E+004 2.781E+000 1.297E-005 1.694E-004 1.891E-001 1.693E-004 1.275E-005 3.982E-001 1.169E-001 1.090E-004 1.482E-002 
0UL8 9:23 312.5 37.1 1.000E+000 2.663E+000 3.075E-010 9.866E+003 2.872E+000 1.692E-005 1.721E-004 1.789E-001 1.720E-004 1.183E-005 3.844E-001 1.090E-001 1.084E-004 2.777E-003 
0UL9 9:40 315.2 36.78 1.000E+000 2.709E+000 5.041E-010 8.702E+003 2.912E+000 2.031E-005 1.757E-004 1.710E-001 1.756E-004 1.126E-005 3.749E-001 1.031E-001 1.091E-004 7.628E-002 
UL10 10:2 318 36.46 1.000E+000 2.622E+000 6.960E-010 7.601E+003 2.863E+000 2.180E-005 1.761E-004 1.640E-001 1.759E-004 1.066E-005 3.693E-001 9.830E-002 1.083E-004 1.607E-003 
UL11 10:19 320.7 36.15 1.000E+000 2.665E+000 1.083E-009 6.645E+003 2.926E+000 2.695E-005 1.806E-004 1.554E-001 1.804E-004 1.006E-005 3.589E-001 9.200E-002 1.093E-004 7.422E-003 
UL12 10:37 323.8 35.81 1.000E+000 2.711E+000 1.642E-009 5.681E+003 2.839E+000 2.776E-005 1.766E-004 1.474E-001 1.764E-004 9.181E-006 3.532E-001 8.670E-002 1.058E-004 1.579E-003 
UL13 10:55 327.6 35.39 1.000E+000 2.734E+000 2.682E-009 4.703E+003 2.824E+000 3.247E-005 1.783E-004 1.372E-001 1.780E-004 8.388E-006 3.434E-001 7.970E-002 1.051E-004 9.784E-004 
UL14 11:11 330.6 35.07 1.000E+000 2.805E+000 4.132E-009 4.096E+003 2.820E+000 3.686E-005 1.771E-004 1.285E-001 1.767E-004 7.616E-006 3.353E-001 7.390E-002 1.029E-004 9.458E-004 
UL15 11:26 332.6 34.86 1.000E+000 2.830E+000 5.201E-009 3.777E+003 2.808E+000 3.964E-005 1.765E-004 1.233E-001 1.762E-004 7.185E-006 3.309E-001 7.050E-002 1.018E-004 8.912E-004 
