Ew Nt
4.5143849E-1 -1.8074676E+14
4.4869181E-1 8.5725062E+13
4.4594512E-1 3.2192125E+14
4.4319842E-1 4.5514256E+14
4.4045173E-1 4.6340986E+14
4.3770504E-1 3.8245131E+14
4.3495835E-1 2.7651500E+14
4.3221167E-1 2.0089026E+14
4.2946497E-1 1.7905485E+14
4.2671829E-1 2.0087322E+14
4.2397159E-1 2.3631151E+14
4.2122490E-1 2.5485784E+14
4.1847822E-1 2.4128374E+14
4.1573153E-1 2.0125069E+14
4.1298483E-1 1.5487279E+14
4.1023814E-1 1.2256214E+14
4.0749146E-1 1.1256313E+14
4.0474477E-1 1.1848645E+14
4.0199808E-1 1.2706652E+14
3.9925139E-1 1.2848456E+14
3.9650470E-1 1.2153547E+14
3.9375801E-1 1.1204198E+14
3.9101132E-1 1.0771408E+14
3.8826463E-1 1.1307624E+14
3.8551794E-1 1.2682780E+14
3.8277125E-1 1.4280427E+14
3.8002456E-1 1.5384351E+14
3.7727787E-1 1.5592471E+14
3.7453118E-1 1.4995133E+14
3.7178449E-1 1.4052508E+14
3.6903780E-1 1.3295180E+14
3.6629111E-1 1.3029920E+14
3.6354442E-1 1.3201713E+14
3.6079773E-1 1.3483946E+14
3.5805104E-1 1.3533215E+14
3.5530435E-1 1.3219599E+14
3.5255766E-1 1.2660815E+14
3.4981097E-1 1.2064027E+14
3.4706428E-1 1.1543148E+14
3.4431759E-1 1.1069948E+14
3.4157090E-1 1.0566444E+14
3.3882421E-1 1.0021096E+14
3.3607753E-1 9.5182469E+13
3.3333084E-1 9.1703863E+13
3.3058414E-1 9.0290163E+13
3.2783746E-1 9.0534607E+13
3.2509077E-1 9.1536956E+13
3.2234408E-1 9.2593166E+13
3.1959739E-1 9.3548758E+13
3.1685070E-1 9.4633565E+13
3.1410401E-1 9.6098835E+13
3.1135732E-1 9.8078828E+13
3.0861063E-1 1.0073968E+14
3.0586394E-1 1.0443381E+14
3.0311725E-1 1.0963563E+14
3.0037056E-1 1.1672130E+14
2.9762387E-1 1.2574977E+14
2.9487718E-1 1.3624337E+14
2.9213049E-1 1.4685293E+14
2.8938380E-1 1.5493733E+14
2.8663711E-1 1.5639181E+14
2.8389042E-1 1.4625314E+14
2.8114373E-1 1.2040285E+14
2.7839704E-1 7.7948001E+13
2.7565035E-1 5.2150956E+13
