Ew Nt
4.5046035E-1 3.1228455E+14
4.4771963E-1 2.2185135E+14
4.4497889E-1 1.1706762E+14
4.4223815E-1 3.4141830E+13
4.3949740E-1 -7.5734532E+12
4.3675667E-1 -5.0352193E+12
4.3401593E-1 2.9038318E+13
4.3127519E-1 7.0142711E+13
4.2853445E-1 9.2924058E+13
4.2579372E-1 8.4468807E+13
4.2305297E-1 5.0459417E+13
4.2031223E-1 9.8951927E+12
4.1757150E-1 -1.6620698E+13
4.1483076E-1 -1.6659826E+13
4.1209002E-1 1.0399047E+13
4.0934928E-1 5.5303754E+13
4.0660855E-1 1.0462387E+14
4.0386781E-1 1.4798584E+14
4.0112707E-1 1.8293598E+14
3.9838633E-1 2.1396629E+14
3.9564559E-1 2.4697646E+14
3.9290485E-1 2.8468016E+14
3.9016411E-1 3.2663078E+14
3.8742338E-1 3.7193747E+14
3.8468264E-1 4.2057597E+14
3.8194190E-1 4.7243981E+14
3.7920116E-1 5.2660624E+14
3.7646042E-1 5.8238611E+14
3.7371968E-1 6.4080177E+14
3.7097895E-1 7.0449921E+14
3.6823821E-1 7.7606771E+14
3.6549747E-1 8.5632562E+14
3.6275673E-1 9.4376405E+14
3.6001599E-1 1.0351476E+15
3.5727525E-1 1.1266383E+15
3.5453451E-1 1.2148371E+15
3.5179378E-1 1.2973441E+15
3.4905304E-1 1.3726733E+15
3.4631230E-1 1.4397088E+15
3.4357156E-1 1.4971883E+15
3.4083082E-1 1.5436191E+15
3.3809008E-1 1.5776292E+15
3.3534935E-1 1.5984312E+15
3.3260861E-1 1.6060720E+15
3.2986787E-1 1.6013427E+15
3.2712713E-1 1.5854379E+15
3.2438639E-1 1.5596186E+15
3.2164565E-1 1.5251075E+15
3.1890491E-1 1.4832076E+15
3.1616418E-1 1.4354279E+15
3.1342344E-1 1.3833936E+15
3.1068270E-1 1.3286160E+15
3.0794196E-1 1.2723470E+15
3.0520122E-1 1.2156393E+15
3.0246048E-1 1.1594685E+15
2.9971975E-1 1.1046808E+15
2.9697901E-1 1.0516495E+15
2.9423827E-1 9.9961004E+14
2.9149753E-1 9.4564889E+14
2.8875679E-1 8.8347167E+14
2.8601605E-1 8.0269199E+14
2.8327532E-1 6.9013712E+14
2.8053458E-1 5.3439769E+14
2.7779384E-1 3.3266927E+14
2.7505310E-1 2.1813066E+14
