N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+15 335 2.300E-4 2.952978E-1 2.164870E+1 3.917860E-1 7.484860E+1
1.468000E+10 3.162E+15 335 2.300E-4 2.949407E-1 2.157560E+1 3.910980E-1 7.481770E+1
2.154000E+10 3.162E+15 335 2.300E-4 2.944200E-1 2.147090E+1 3.901200E-1 7.477330E+1
3.162000E+10 3.162E+15 335 2.300E-4 2.936628E-1 2.132230E+1 3.886890E-1 7.472140E+1
4.642000E+10 3.162E+15 335 2.300E-4 2.925664E-1 2.110090E+1 3.867310E-1 7.459840E+1
6.813000E+10 3.162E+15 335 2.300E-4 2.909887E-1 2.081410E+1 3.841280E-1 7.448470E+1
1.000000E+11 3.162E+15 335 2.300E-4 2.887384E-1 2.043140E+1 3.807660E-1 7.433550E+1
1.468000E+11 3.162E+15 335 2.300E-4 2.855686E-1 1.992970E+1 3.764050E-1 7.416430E+1
2.154000E+11 3.162E+15 335 2.300E-4 2.811806E-1 1.927800E+1 3.712010E-1 7.388020E+1
3.162000E+11 3.162E+15 335 2.300E-4 2.752486E-1 1.848120E+1 3.650360E-1 7.357490E+1
4.642000E+11 3.162E+15 335 2.300E-4 2.674758E-1 1.754780E+1 3.581990E-1 7.326120E+1
6.813000E+11 3.162E+15 335 2.300E-4 2.576845E-1 1.646580E+1 3.508280E-1 7.285530E+1
1.000000E+12 3.162E+15 335 2.300E-4 2.459157E-1 1.527870E+1 3.430730E-1 7.243930E+1
1.468000E+12 3.162E+15 335 2.300E-4 2.324812E-1 1.403610E+1 3.352090E-1 7.204510E+1
2.154000E+12 3.162E+15 335 2.300E-4 2.179079E-1 1.276310E+1 3.273720E-1 7.156560E+1
3.162000E+12 3.162E+15 335 2.300E-4 2.027776E-1 1.151380E+1 3.196180E-1 7.106060E+1
4.642000E+12 3.162E+15 335 2.300E-4 1.875453E-1 1.032300E+1 3.118110E-1 7.061070E+1
6.813000E+12 3.162E+15 335 2.300E-4 1.724546E-1 9.180300E+0 3.039220E-1 7.006150E+1
1.000000E+13 3.162E+15 335 2.300E-4 1.575880E-1 8.096500E+0 2.958660E-1 6.946040E+1
1.468000E+13 3.162E+15 335 2.300E-4 1.429849E-1 7.072100E+0 2.875510E-1 6.880280E+1
2.154000E+13 3.162E+15 335 2.300E-4 1.287312E-1 6.116100E+0 2.789060E-1 6.813830E+1
3.162000E+13 3.162E+15 335 2.300E-4 1.149762E-1 5.222200E+0 2.698840E-1 6.731810E+1
4.642000E+13 3.162E+15 335 2.300E-4 1.018968E-1 4.405200E+0 2.604240E-1 6.640250E+1
6.813000E+13 3.162E+15 335 2.300E-4 8.965565E-2 3.670600E+0 2.505260E-1 6.536880E+1
1.000000E+14 3.162E+15 335 2.300E-4 7.837490E-2 3.020800E+0 2.401550E-1 6.419770E+1
