T d154 d184 d214 d244
d 150 180 210 240
290 1.216606201E+00 1.213825398E+00 1.211636209E+00 1.209452931E+00
295 1.219453029E+00 1.216808791E+00 1.214539494E+00 1.212563865E+00
300 1.222633563E+00 1.219859884E+00 1.217519877E+00 1.215526225E+00
305 1.225489682E+00 1.222432826E+00 1.219880545E+00 1.217714882E+00
310 1.228770968E+00 1.225237358E+00 1.222514880E+00 1.219954313E+00
315 1.231838414E+00 1.227826618E+00 1.224573104E+00 1.221726506E+00
320 1.233853885E+00 1.229339205E+00 1.225512123E+00 1.222085012E+00
325 1.235896824E+00 1.230797966E+00 1.226238327E+00 1.222359957E+00
330 1.237354013E+00 1.231552814E+00 1.226315737E+00 1.221662169E+00
335 1.237215831E+00 1.230518419E+00 1.224447913E+00 1.219002068E+00
340 1.236925358E+00 1.229304693E+00 1.222388043E+00 1.215906843E+00
