fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 27636 305.02 38.011 1.119954152E+00 5.485314353E-01 1.275363924E-09 5.757248066E+04 1.417607553E-04 3.395158813E-01 1.406063122E-04 7.063157845E-01 3.371815661E-05 2.691171465E-01 1.253505466E-04 1.209756447E-01 
00L2 27762 305 38.014 1.139355814E+00 4.938903580E-01 1.635013221E-09 1.609151004E+05 1.407009922E-04 3.396042931E-01 1.404824969E-04 7.099479806E-01 3.387052416E-05 2.692424505E-01 1.257959109E-04 2.628570541E-02 
00L3 27856 305.01 38.013 1.136842617E+00 4.953048672E-01 1.586202990E-09 1.977184218E+05 1.408733465E-04 3.397855789E-01 1.407165213E-04 7.096826963E-01 3.393237432E-05 2.692634201E-01 1.260231920E-04 3.185938444E-02 
00L4 27942 304.98 38.016 1.125554578E+00 5.145183276E-01 1.364999591E-09 8.097235498E+04 1.414770508E-04 3.404574783E-01 1.408301910E-04 7.096581716E-01 3.402576157E-05 2.697498045E-01 1.261149237E-04 6.561449443E-02 
00L5 28034 305.01 38.013 1.134856366E+00 4.977501655E-01 1.541227860E-09 1.252413904E+05 1.407396641E-04 3.398061180E-01 1.403922556E-04 7.113356987E-01 3.393508567E-05 2.698217907E-01 1.257644270E-04 3.209394741E-02 
00L6 28128 304.98 38.016 1.131197890E+00 5.060147802E-01 1.473399350E-09 8.645548806E+04 1.411160915E-04 3.398566872E-01 1.404901170E-04 7.096895021E-01 3.388519388E-05 2.694703983E-01 1.257461143E-04 2.936619578E-02 
00L7 28214 305 38.014 1.133022093E+00 5.050258565E-01 1.513305815E-09 1.339530179E+05 1.409982406E-04 3.399339722E-01 1.405716554E-04 7.106238023E-01 3.395721609E-05 2.697136700E-01 1.258984118E-04 2.766155707E-02 
00L8 28300 304.99 38.015 1.133638260E+00 4.962603644E-01 1.515452222E-09 1.450756989E+05 1.411545837E-04 3.399866219E-01 1.408257838E-04 7.104782159E-01 3.401690302E-05 2.696823261E-01 1.261420136E-04 3.747567504E-02 
00L9 28392 305 38.014 1.134270856E+00 4.952092426E-01 1.528899569E-09 1.109837059E+05 1.410182709E-04 3.399461792E-01 1.404111630E-04 7.114218167E-01 3.395775574E-05 2.697159542E-01 1.259056794E-04 2.790280182E-02 
0L10 28486 305 38.014 1.131035350E+00 5.053642125E-01 1.471686890E-09 9.301988978E+04 1.409527333E-04 3.397850464E-01 1.402789864E-04 7.106705659E-01 3.387390067E-05 2.692135458E-01 1.258227561E-04 4.136106476E-02 
0L11 28656 305.02 38.011 1.129257129E+00 5.584476456E-01 1.496714112E-09 1.599273885E+05 1.314048123E-04 3.372125572E-01 1.311321571E-04 7.102647086E-01 3.140748637E-05 2.677464296E-01 1.173002735E-04 6.813099579E+00 
0L12 28784 304.88 38.029 1.130086886E+00 5.574669208E-01 1.480921923E-09 1.625605470E+05 1.315960441E-04 3.377476929E-01 1.313593576E-04 7.100309517E-01 3.150146040E-05 2.678006184E-01 1.176273931E-04 1.178904488E-01 
