fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 27658 305.02 38.011 1.000000000E+00 5.408791663E-01 8.536504098E-11 2.455887070E+06 1.239726982E+00 3.246346865E-09 2.185676415E-02 
00D2 27788 305 38.014 1.000000000E+00 4.907443104E-01 5.987067511E-11 2.074866405E+06 1.212952259E+00 2.821211789E-09 2.800245707E-02 
00D3 27882 305 38.014 1.000000000E+00 5.263535181E-01 7.875432108E-11 2.368096445E+06 1.228830091E+00 2.999280734E-09 3.427073641E-02 
00D4 27962 305.01 38.013 1.000000000E+00 5.314433176E-01 8.230819352E-11 2.784842351E+06 1.233719349E+00 3.101076844E-09 1.992447083E-02 
00D5 28052 304.99 38.015 1.000000000E+00 5.073112799E-01 6.635689388E-11 2.082905330E+06 1.214614798E+00 2.772229437E-09 2.218322836E-02 
00D6 28146 304.98 38.016 1.000000000E+00 5.082658985E-01 6.794078054E-11 2.224225997E+06 1.217378357E+00 2.841780266E-09 5.831435968E-03 
00D7 28234 304.98 38.016 1.000000000E+00 5.251547368E-01 7.250800670E-11 2.333105042E+06 1.221489914E+00 2.892557002E-09 1.361847421E-02 
00D8 28316 304.98 38.016 1.000000000E+00 5.215502862E-01 7.360551611E-11 2.422600038E+06 1.223269267E+00 2.915414593E-09 2.131758362E-02 
00D9 28410 305 38.014 1.000000000E+00 5.377914883E-01 8.310343504E-11 2.616993094E+06 1.232550980E+00 3.044489565E-09 1.646746341E-02 
0D10 28508 304.99 38.015 1.000000000E+00 5.266696619E-01 7.456762452E-11 2.267142565E+06 1.221852468E+00 2.874444525E-09 2.794641010E-02 
0D11 28676 304.96 38.019 1.000000000E+00 5.744254701E-01 7.825303110E-11 2.281591683E+06 1.217152299E+00 2.766915785E-09 6.703058963E-03 
0D12 28800 304.88 38.029 1.000000000E+00 5.836649240E-01 8.131140692E-11 2.376975460E+06 1.220787563E+00 2.782720175E-09 1.980824253E-02 
0D13 28894 304.89 38.027 1.000000000E+00 5.856279399E-01 8.476896876E-11 2.554604574E+06 1.225999330E+00 2.873132940E-09 4.885593955E-02 
0D14 28986 304.92 38.024 1.000000000E+00 5.846258095E-01 7.885007027E-11 2.200860710E+06 1.216639393E+00 2.738718863E-09 6.415282665E-03 
0D15 29076 304.94 38.021 1.000000000E+00 5.934581874E-01 9.074791717E-11 2.664088659E+06 1.231652796E+00 2.980797351E-09 1.559203027E-02 
0D16 29164 304.96 38.019 1.000000000E+00 5.791185257E-01 8.463307120E-11 2.798240186E+06 1.225992825E+00 2.922722312E-09 4.138269423E-02 
0D17 29248 304.98 38.016 1.000000000E+00 5.870204618E-01 8.636074060E-11 2.563685519E+06 1.225871699E+00 2.911856801E-09 1.134426279E-02 
0D18 29344 304.99 38.015 1.000000000E+00 5.830329901E-01 9.221586964E-11 9.981352643E+19 1.238845590E+00 3.194997248E-09 2.424368373E-01 
0D19 29434 304.98 38.016 1.000000000E+00 5.684576052E-01 7.162065828E-11 2.180267221E+06 1.210614037E+00 2.700651858E-09 1.146489287E-02 
0D20 29526 304.98 38.016 1.000000000E+00 5.645110176E-01 7.189723928E-11 2.313626928E+06 1.212047373E+00 2.736314000E-09 1.152891578E-02 
0D21 29610 305 38.014 1.000000000E+00 5.806695204E-01 7.892524926E-11 2.206066722E+06 1.214574765E+00 2.713395335E-09 4.319491360E-02 
0D22 29700 305.01 38.013 1.000000000E+00 5.927624502E-01 9.041667416E-11 2.665404605E+06 1.230385841E+00 2.982887363E-09 4.703767286E-02 
0D23 29800 305.01 38.013 1.000000000E+00 5.877846528E-01 8.790279870E-11 2.772103566E+06 1.228447172E+00 2.966830893E-09 2.008707764E-02 
0D24 29896 305 38.014 1.000000000E+00 5.843855136E-01 8.390244373E-11 2.526980311E+06 1.223229951E+00 2.879712737E-09 1.000369862E-02 
0D25 29974 304.98 38.016 1.000000000E+00 5.785153753E-01 7.906637275E-11 2.410338645E+06 1.218964562E+00 2.821727246E-09 1.009116450E-02 
0D26 30066 304.98 38.016 1.000000000E+00 5.615706319E-01 6.819573132E-11 2.198124566E+06 1.208431420E+00 2.689894309E-09 7.720765706E-03 
0D27 30156 305.01 38.013 1.000000000E+00 5.744159417E-01 7.798653777E-11 2.393375518E+06 1.217274644E+00 2.795967913E-09 3.470906375E-03 
