T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 6.400480000E-03 1.665932400E-02 2.357597700E-02 2.626118800E-02 3.060454200E-02 4.142002500E-02 5.343698900E-02 6.185725400E-02 6.637126000E-02
295 -1.794499000E-03 1.478656900E-02 2.283442600E-02 2.640367200E-02 3.007826200E-02 4.017018100E-02 5.157895700E-02 5.970535700E-02 6.336106700E-02
300 -1.770332200E-02 1.009603500E-02 2.185932000E-02 2.609429900E-02 2.974255800E-02 3.930662100E-02 5.046245100E-02 5.817793700E-02 6.158691700E-02
305 -4.932452300E-02 1.876830000E-04 1.853520800E-02 2.537798500E-02 2.977763500E-02 3.905096900E-02 4.942888300E-02 5.687288200E-02 6.023371700E-02
310 -1.059124790E-01 -1.929902400E-02 1.284061300E-02 2.376564500E-02 2.942555500E-02 3.877251700E-02 4.882885300E-02 5.614522000E-02 5.918561300E-02
315 -1.472576320E-01 -5.507220800E-02 1.438400000E-03 2.073169400E-02 2.868993700E-02 3.815965800E-02 4.907657300E-02 5.607121600E-02 5.885714200E-02
320 -9.712898100E-02 -1.155093950E-01 -2.017669600E-02 1.420155200E-02 2.743467400E-02 3.837881100E-02 4.938591400E-02 5.655324800E-02 5.973588900E-02
325 6.338690000E-04 -1.546216440E-01 -5.773755300E-02 1.951974000E-03 2.418199000E-02 3.799720100E-02 4.990816300E-02 5.763654000E-02 6.109660100E-02
330 8.546211000E-03 -1.035535370E-01 -1.173587280E-01 -1.937025800E-02 1.796120700E-02 3.682387500E-02 5.097952300E-02 5.969053400E-02 6.325905400E-02
335 1.455407600E-02 -7.978677000E-03 -1.644749560E-01 -5.595906600E-02 6.914605000E-03 3.469114100E-02 5.136318700E-02 6.161733800E-02 6.674936300E-02
340 2.272458000E-02 7.373416000E-03 -1.165952620E-01 -1.121113130E-01 -1.322966400E-02 2.807285400E-02 5.113862500E-02 6.366320000E-02 7.039705100E-02
