T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.214317353E+00 1.221957922E+00 1.230108300E+00 1.242056089E+00 1.252751493E+00 1.259236813E+00 1.266204552E+00 1.279747880E+00 1.299825374E+00
295 1.212196584E+00 1.220261915E+00 1.228712159E+00 1.240234466E+00 1.251322446E+00 1.257984012E+00 1.265009716E+00 1.278152378E+00 1.297796055E+00
300 1.210416927E+00 1.219519846E+00 1.227969039E+00 1.239470264E+00 1.250678259E+00 1.257626006E+00 1.264190123E+00 1.276872601E+00 1.296716840E+00
305 1.208127389E+00 1.219094611E+00 1.228018585E+00 1.239489797E+00 1.250450782E+00 1.257744616E+00 1.264765733E+00 1.277096528E+00 1.296087075E+00
310 1.204133557E+00 1.218635947E+00 1.228539387E+00 1.240135672E+00 1.251316362E+00 1.259030549E+00 1.266078006E+00 1.278212867E+00 1.297011634E+00
315 1.195259143E+00 1.217078585E+00 1.228980965E+00 1.240965220E+00 1.252757118E+00 1.260799944E+00 1.267798394E+00 1.279749089E+00 1.298949029E+00
320 1.175366544E+00 1.213201794E+00 1.229307631E+00 1.242346978E+00 1.254214339E+00 1.262962316E+00 1.270479073E+00 1.282553363E+00 1.301198772E+00
325 1.134686373E+00 1.203314918E+00 1.228258543E+00 1.243510606E+00 1.256244986E+00 1.265562493E+00 1.273622545E+00 1.285804248E+00 1.304619283E+00
330 1.061390756E+00 1.181690451E+00 1.223938776E+00 1.243749445E+00 1.258026602E+00 1.268484122E+00 1.276901477E+00 1.289362812E+00 1.308287042E+00
335 1.023379076E+00 1.138452749E+00 1.213460213E+00 1.242508043E+00 1.259241395E+00 1.271054602E+00 1.280563493E+00 1.293328272E+00 1.311732986E+00
340 1.025200588E+00 1.062728388E+00 1.190843162E+00 1.237419964E+00 1.259566180E+00 1.273462703E+00 1.284106899E+00 1.297236387E+00 1.315681005E+00
