T d154 d184 d214 d244
d 150 180 210 240
290 2.657266500E-02 2.657794100E-02 2.583301200E-02 2.623747100E-02
295 2.648639100E-02 2.641171500E-02 2.565445100E-02 2.606608000E-02
300 2.569702700E-02 2.556024500E-02 2.468785000E-02 2.507510700E-02
305 2.421250500E-02 2.384345700E-02 2.280020900E-02 2.300371200E-02
310 2.118907300E-02 1.991584300E-02 1.891910500E-02 1.878406000E-02
315 1.544990400E-02 1.331648200E-02 1.142782800E-02 1.081502600E-02
320 3.741394000E-03 2.782330000E-04 -3.329555000E-03 -5.257418000E-03
325 -1.807553500E-02 -2.453579700E-02 -3.030072700E-02 -3.460260200E-02
330 -5.598197600E-02 -6.674670000E-02 -7.608513900E-02 -8.333921500E-02
335 -1.179464010E-01 -1.355907130E-01 -1.479383760E-01 -1.585254580E-01
340 -2.000269960E-01 -1.884924070E-01 -1.816563140E-01 -1.751529970E-01
