T d154 d184 d214 d244
d 150 180 210 240
290 2.657068900E-02 2.658273100E-02 2.585217300E-02 2.625345300E-02
295 2.662353600E-02 2.662769800E-02 2.593070000E-02 2.640112800E-02
300 2.610421300E-02 2.618266400E-02 2.553372000E-02 2.609866300E-02
305 2.518927000E-02 2.532216200E-02 2.473504200E-02 2.538753500E-02
310 2.333450900E-02 2.308012800E-02 2.298704200E-02 2.378143100E-02
315 1.989434800E-02 1.971892400E-02 1.976188400E-02 2.075183200E-02
320 1.263778200E-02 1.299916700E-02 1.296768600E-02 1.423423300E-02
325 -1.074972000E-03 -5.952970000E-04 2.768910000E-04 2.007257000E-03
330 -2.532426000E-02 -2.409677600E-02 -2.211739900E-02 -1.927499900E-02
335 -6.704853400E-02 -6.578580300E-02 -6.056167600E-02 -5.579183200E-02
340 -1.333329960E-01 -1.275938520E-01 -1.195171920E-01 -1.118335010E-01
