T d154 d184 d214 d244
d 150 180 210 240
290 2.660204300E-02 2.659985500E-02 2.587837700E-02 2.628316300E-02
295 2.660026500E-02 2.657998900E-02 2.588139500E-02 2.635545900E-02
300 2.599614300E-02 2.603275800E-02 2.536796500E-02 2.592434400E-02
305 2.491715300E-02 2.496762700E-02 2.432655000E-02 2.496985300E-02
310 2.275325900E-02 2.234809500E-02 2.215295000E-02 2.292038100E-02
315 1.872651200E-02 1.826809500E-02 1.812586500E-02 1.903521400E-02
320 1.032327700E-02 1.012284800E-02 9.772139000E-03 1.090056300E-02
325 -5.498882000E-03 -6.040074000E-03 -5.777594000E-03 -4.283194000E-03
330 -3.338838100E-02 -3.396632400E-02 -3.304974900E-02 -3.059577300E-02
335 -8.079387200E-02 -8.253105800E-02 -7.907603300E-02 -7.493941300E-02
340 -1.546227110E-01 -1.529933600E-01 -1.476317840E-01 -1.409681330E-01
