f G/w
1.0000000E+6 3.6788097E-5
8.9779585E+5 3.7231546E-5
8.0603739E+5 3.7620308E-5
7.2365703E+5 3.7927310E-5
6.4969628E+5 3.7980573E-5
5.8329463E+5 3.8245034E-5
5.2367949E+5 3.8552376E-5
4.7015728E+5 3.8819526E-5
4.2210526E+5 3.9065111E-5
3.7896435E+5 3.9276261E-5
3.4023262E+5 3.9483925E-5
3.0545943E+5 3.9724549E-5
2.7424021E+5 3.9986369E-5
2.4621173E+5 4.0210858E-5
2.2104787E+5 4.0473721E-5
1.9845586E+5 4.0678651E-5
1.7817285E+5 4.0959016E-5
1.5996284E+5 4.1060084E-5
1.4361398E+5 4.1301532E-5
1.2893603E+5 4.1439757E-5
1.1575824E+5 4.1476937E-5
1.0392726E+5 4.1583810E-5
9.3305466E+4 4.1560781E-5
8.3769261E+4 4.1532264E-5
7.5207695E+4 4.1531416E-5
6.7521156E+4 4.1515621E-5
6.0620214E+4 4.1492789E-5
5.4424577E+4 4.1480452E-5
4.8862159E+4 4.1843294E-5
4.3868244E+4 4.2132346E-5
3.9384728E+4 4.2548458E-5
3.5359445E+4 4.3393155E-5
3.1745563E+4 4.4358033E-5
2.8501035E+4 4.5653008E-5
2.5588111E+4 4.7452490E-5
2.2972900E+4 4.9399121E-5
2.0624974E+4 5.1647567E-5
1.8517016E+4 5.4832929E-5
1.6624501E+4 5.8063381E-5
1.4925408E+4 6.1904084E-5
1.3399969E+4 6.6491458E-5
1.2030437E+4 7.1605153E-5
1.0800876E+4 7.7110385E-5
9.6969820E+3 8.3547082E-5
8.7059100E+3 9.0910712E-5
7.8161300E+3 9.8883918E-5
7.0172890E+3 1.0796466E-4
6.3000930E+3 1.1800524E-4
5.6561970E+3 1.2958457E-4
5.0781110E+3 1.4225026E-4
4.5591070E+3 1.5608792E-4
4.0931470E+3 1.7173306E-4
3.6748100E+3 1.8875401E-4
3.2992300E+3 2.0807273E-4
2.9620350E+3 2.2907229E-4
2.6593020E+3 2.5281848E-4
2.3875110E+3 2.7884008E-4
2.1434970E+3 3.0769521E-4
1.9244230E+3 3.3985683E-4
1.7277390E+3 3.7475086E-4
1.5511570E+3 4.1302943E-4
1.3926220E+3 4.5646610E-4
1.2502900E+3 5.0456327E-4
1.1225050E+3 5.5758839E-4
1.0077810E+3 6.1495679E-4
9.0478100E+2 6.7943591E-4
8.1230900E+2 7.4853883E-4
7.2928800E+2 8.2740826E-4
6.5475100E+2 9.1175309E-4
5.8783300E+2 1.0046238E-3
5.2775400E+2 1.1053719E-3
4.7381500E+2 1.2099615E-3
4.2539000E+2 1.3338720E-3
3.8191300E+2 1.4504021E-3
3.4288000E+2 1.5893794E-3
3.0783600E+2 1.7392503E-3
2.7637400E+2 1.8876268E-3
2.4812700E+2 2.0454825E-3
2.2276800E+2 2.2155417E-3
2.0000000E+2 2.3929561E-3
