f G/w
1.0000000E+6 5.7494723E-5
8.9779585E+5 6.0284149E-5
8.0603739E+5 6.3030617E-5
7.2365703E+5 6.5701709E-5
6.4969628E+5 6.8318789E-5
5.8329463E+5 7.0881422E-5
5.2367949E+5 7.3302941E-5
4.7015728E+5 7.5554021E-5
4.2210526E+5 7.7530324E-5
3.7896435E+5 7.9210888E-5
3.4023262E+5 8.0510847E-5
3.0545943E+5 8.1424991E-5
2.7424021E+5 8.1970877E-5
2.4621173E+5 8.2144307E-5
2.2104787E+5 8.1783119E-5
1.9845586E+5 8.1124969E-5
1.7817285E+5 8.0119322E-5
1.5996284E+5 7.8835053E-5
1.4361398E+5 7.7355360E-5
1.2893603E+5 7.5699116E-5
1.1575824E+5 7.3987192E-5
1.0392726E+5 7.2490223E-5
9.3305466E+4 7.0971711E-5
8.3769261E+4 6.9614195E-5
7.5207695E+4 6.8491239E-5
6.7521156E+4 6.7612668E-5
6.0620214E+4 6.7121293E-5
5.4424577E+4 6.6940092E-5
4.8862159E+4 6.7065083E-5
4.3868244E+4 6.7733479E-5
3.9384728E+4 6.8881739E-5
3.5359445E+4 7.0221229E-5
3.1745563E+4 7.2636215E-5
2.8501035E+4 7.5048148E-5
2.5588111E+4 7.8190383E-5
2.2972900E+4 8.2033290E-5
2.0624974E+4 8.6728988E-5
1.8517016E+4 9.1565619E-5
1.6624501E+4 9.8129885E-5
1.4925408E+4 1.0460492E-4
1.3399969E+4 1.1178686E-4
1.2030437E+4 1.2022655E-4
1.0800876E+4 1.3074012E-4
9.6969820E+3 1.4147614E-4
8.7059100E+3 1.5370006E-4
7.8161300E+3 1.6684809E-4
7.0172890E+3 1.8148700E-4
6.3000930E+3 1.9816378E-4
5.6561970E+3 2.1678746E-4
5.0781110E+3 2.3770350E-4
4.5591070E+3 2.5992321E-4
4.0931470E+3 2.8518347E-4
3.6748100E+3 3.1309846E-4
3.2992300E+3 3.4363446E-4
2.9620350E+3 3.7788575E-4
2.6593020E+3 4.1725393E-4
2.3875110E+3 4.5802694E-4
2.1434970E+3 5.0638852E-4
1.9244230E+3 5.5636402E-4
1.7277390E+3 6.1190207E-4
1.5511570E+3 6.7716744E-4
1.3926220E+3 7.4512486E-4
1.2502900E+3 8.1737969E-4
1.1225050E+3 9.0171132E-4
1.0077810E+3 9.9158322E-4
9.0478100E+2 1.0886722E-3
8.1230900E+2 1.2010315E-3
7.2928800E+2 1.3211617E-3
6.5475100E+2 1.4524306E-3
5.8783300E+2 1.5865142E-3
5.2775400E+2 1.7436621E-3
4.7381500E+2 1.9036487E-3
4.2539000E+2 2.0821003E-3
3.8191300E+2 2.2670451E-3
3.4288000E+2 2.4887930E-3
3.0783600E+2 2.7012982E-3
2.7637400E+2 2.9247532E-3
2.4812700E+2 3.1874662E-3
2.2276800E+2 3.4487140E-3
2.0000000E+2 3.7355793E-3
