f G/w
1.0000000E+6 3.6816989E-5
8.9779585E+5 3.8271583E-5
8.0603739E+5 3.9691092E-5
7.2365703E+5 4.1058127E-5
6.4969628E+5 4.2406179E-5
5.8329463E+5 4.3791402E-5
5.2367949E+5 4.5015601E-5
4.7015728E+5 4.6409157E-5
4.2210526E+5 4.7806631E-5
3.7896435E+5 4.9161089E-5
3.4023262E+5 5.0477522E-5
3.0545943E+5 5.1787310E-5
2.7424021E+5 5.3098215E-5
2.4621173E+5 5.4394996E-5
2.2104787E+5 5.5635421E-5
1.9845586E+5 5.6849567E-5
1.7817285E+5 5.8004085E-5
1.5996284E+5 5.9099999E-5
1.4361398E+5 6.0107901E-5
1.2893603E+5 6.1045417E-5
1.1575824E+5 6.1898051E-5
1.0392726E+5 6.2671602E-5
9.3305466E+4 6.3245907E-5
8.3769261E+4 6.3831616E-5
7.5207695E+4 6.4404923E-5
6.7521156E+4 6.4842360E-5
6.0620214E+4 6.5389784E-5
5.4424577E+4 6.5901932E-5
4.8862159E+4 6.6669418E-5
4.3868244E+4 6.7659838E-5
3.9384728E+4 6.8870656E-5
3.5359445E+4 7.0564397E-5
3.1745563E+4 7.2653669E-5
2.8501035E+4 7.5155743E-5
2.5588111E+4 7.8292194E-5
2.2972900E+4 8.2143975E-5
2.0624974E+4 8.6520562E-5
1.8517016E+4 9.2021453E-5
1.6624501E+4 9.8008880E-5
1.4925408E+4 1.0517684E-4
1.3399969E+4 1.1352146E-4
1.2030437E+4 1.2269780E-4
1.0800876E+4 1.3365733E-4
9.6969820E+3 1.4547681E-4
8.7059100E+3 1.5887958E-4
7.8161300E+3 1.7449517E-4
7.0172890E+3 1.9081907E-4
6.3000930E+3 2.0987205E-4
5.6561970E+3 2.3090217E-4
5.0781110E+3 2.5477212E-4
4.5591070E+3 2.7876800E-4
4.0931470E+3 3.0830479E-4
3.6748100E+3 3.3911500E-4
3.2992300E+3 3.6790583E-4
2.9620350E+3 4.0438509E-4
2.6593020E+3 4.4521877E-4
2.3875110E+3 4.9219594E-4
2.1434970E+3 5.4142821E-4
1.9244230E+3 5.9974163E-4
1.7277390E+3 6.6524816E-4
1.5511570E+3 7.4527908E-4
1.3926220E+3 8.2750124E-4
1.2502900E+3 9.1500417E-4
1.1225050E+3 1.0138505E-3
1.0077810E+3 1.1207535E-3
9.0478100E+2 1.2356388E-3
8.1230900E+2 1.3685894E-3
7.2928800E+2 1.5136608E-3
6.5475100E+2 1.6797551E-3
5.8783300E+2 1.8607425E-3
5.2775400E+2 2.0411199E-3
4.7381500E+2 2.2267534E-3
4.2539000E+2 2.4718215E-3
3.8191300E+2 2.7255966E-3
3.4288000E+2 2.9983085E-3
3.0783600E+2 3.0684012E-3
2.7637400E+2 3.3720976E-3
2.4812700E+2 3.7079548E-3
2.2276800E+2 4.0716567E-3
2.0000000E+2 4.4554954E-3
