f G/w
1.0000000E+6 4.6866497E-5
8.9779585E+5 4.8353448E-5
8.0603739E+5 4.9682937E-5
7.2365703E+5 5.0910930E-5
6.4969628E+5 5.2027685E-5
5.8329463E+5 5.3119026E-5
5.2367949E+5 5.3873852E-5
4.7015728E+5 5.4845309E-5
4.2210526E+5 5.5695351E-5
3.7896435E+5 5.6478181E-5
3.4023262E+5 5.7237066E-5
3.0545943E+5 5.8032706E-5
2.7424021E+5 5.8964895E-5
2.4621173E+5 6.0094498E-5
2.2104787E+5 6.1318209E-5
1.9845586E+5 6.3006647E-5
1.7817285E+5 6.4968942E-5
1.5996284E+5 6.7365636E-5
1.4361398E+5 7.0309830E-5
1.2893603E+5 7.3789470E-5
1.1575824E+5 7.7883563E-5
1.0392726E+5 8.2804151E-5
9.3305466E+4 8.8495670E-5
8.3769261E+4 9.5052546E-5
7.5207695E+4 1.0251985E-4
6.7521156E+4 1.1091571E-4
6.0620214E+4 1.2064810E-4
5.4424577E+4 1.3168292E-4
4.8862159E+4 1.4396657E-4
4.3868244E+4 1.5794409E-4
3.9384728E+4 1.7338252E-4
3.5359445E+4 1.9112294E-4
3.1745563E+4 2.1074184E-4
2.8501035E+4 2.3320247E-4
2.5588111E+4 2.5762461E-4
2.2972900E+4 2.8482484E-4
2.0624974E+4 3.1515038E-4
1.8517016E+4 3.4942581E-4
1.6624501E+4 3.8739782E-4
1.4925408E+4 4.2958006E-4
1.3399969E+4 4.7685929E-4
1.2030437E+4 5.2919604E-4
1.0800876E+4 5.8779778E-4
9.6969820E+3 6.5201536E-4
8.7059100E+3 7.2533532E-4
7.8161300E+3 8.0439229E-4
7.0172890E+3 8.9343850E-4
6.3000930E+3 9.9233737E-4
5.6561970E+3 1.1024422E-3
5.0781110E+3 1.2251737E-3
4.5591070E+3 1.3595866E-3
4.0931470E+3 1.5081024E-3
3.6748100E+3 1.6758225E-3
3.2992300E+3 1.8619124E-3
2.9620350E+3 2.0728945E-3
2.6593020E+3 2.3067994E-3
2.3875110E+3 2.5616982E-3
2.1434970E+3 2.8546640E-3
1.9244230E+3 3.1799600E-3
1.7277390E+3 3.5404008E-3
1.5511570E+3 3.9373513E-3
1.3926220E+3 4.3773594E-3
1.2502900E+3 4.8616640E-3
1.1225050E+3 5.4052226E-3
1.0077810E+3 5.9959950E-3
9.0478100E+2 6.6644270E-3
8.1230900E+2 7.4051514E-3
7.2928800E+2 8.2316919E-3
6.5475100E+2 9.1573741E-3
5.8783300E+2 1.0179032E-2
5.2775400E+2 1.1310280E-2
4.7381500E+2 1.2552940E-2
4.2539000E+2 1.3953249E-2
3.8191300E+2 1.5491944E-2
3.4288000E+2 1.7233640E-2
3.0783600E+2 1.9147282E-2
2.7637400E+2 2.1229738E-2
2.4812700E+2 2.3573639E-2
2.2276800E+2 2.6172021E-2
2.0000000E+2 2.9084961E-2
