f G/w
1.0000000E+6 4.8726398E-5
8.9779585E+5 5.0768884E-5
8.0603739E+5 5.2644301E-5
7.2365703E+5 5.4341042E-5
6.4969628E+5 5.5804815E-5
5.8329463E+5 5.7149951E-5
5.2367949E+5 5.8216715E-5
4.7015728E+5 5.9057270E-5
4.2210526E+5 5.9645719E-5
3.7896435E+5 5.9943750E-5
3.4023262E+5 5.9918944E-5
3.0545943E+5 5.9592916E-5
2.7424021E+5 5.9049230E-5
2.4621173E+5 5.8305655E-5
2.2104787E+5 5.7378211E-5
1.9845586E+5 5.6267088E-5
1.7817285E+5 5.5039603E-5
1.5996284E+5 5.3790606E-5
1.4361398E+5 5.2622502E-5
1.2893603E+5 5.1508592E-5
1.1575824E+5 5.0450806E-5
1.0392726E+5 4.9542501E-5
9.3305466E+4 4.8870575E-5
8.3769261E+4 4.8292304E-5
7.5207695E+4 4.8006237E-5
6.7521156E+4 4.8095988E-5
6.0620214E+4 4.8299125E-5
5.4424577E+4 4.8886160E-5
4.8862159E+4 4.9737794E-5
4.3868244E+4 5.1040024E-5
3.9384728E+4 5.2281828E-5
3.5359445E+4 5.4157902E-5
3.1745563E+4 5.6484384E-5
2.8501035E+4 5.8666987E-5
2.5588111E+4 6.1857294E-5
2.2972900E+4 6.5511077E-5
2.0624974E+4 6.8878488E-5
1.8517016E+4 7.3178008E-5
1.6624501E+4 7.7994414E-5
1.4925408E+4 8.3498322E-5
1.3399969E+4 8.9017652E-5
1.2030437E+4 9.5013525E-5
1.0800876E+4 1.0307505E-4
9.6969820E+3 1.1017652E-4
8.7059100E+3 1.1905440E-4
7.8161300E+3 1.2855159E-4
7.0172890E+3 1.3875700E-4
6.3000930E+3 1.4969281E-4
5.6561970E+3 1.6234868E-4
5.0781110E+3 1.7615668E-4
4.5591070E+3 1.9127709E-4
4.0931470E+3 2.0742594E-4
3.6748100E+3 2.2613628E-4
3.2992300E+3 2.4535293E-4
2.9620350E+3 2.6745463E-4
2.6593020E+3 2.9150606E-4
2.3875110E+3 3.1850267E-4
2.1434970E+3 3.4878163E-4
1.9244230E+3 3.8038165E-4
1.7277390E+3 4.1389072E-4
1.5511570E+3 4.5231272E-4
1.3926220E+3 4.9647593E-4
1.2502900E+3 5.4194163E-4
1.1225050E+3 5.9488778E-4
1.0077810E+3 6.4958240E-4
9.0478100E+2 7.1084852E-4
8.1230900E+2 7.8238057E-4
7.2928800E+2 8.5903206E-4
6.5475100E+2 9.3629360E-4
5.8783300E+2 1.0395959E-3
5.2775400E+2 1.1350264E-3
4.7381500E+2 1.2401502E-3
4.2539000E+2 1.3687047E-3
3.8191300E+2 1.4911886E-3
3.4288000E+2 1.5976815E-3
3.0783600E+2 1.7308565E-3
2.7637400E+2 1.8764071E-3
2.4812700E+2 2.0092407E-3
2.2276800E+2 2.1665202E-3
2.0000000E+2 2.3179976E-3
