f G/w
1.0000000E+6 6.3336171E-5
8.9779585E+5 6.5975735E-5
8.0603739E+5 6.8392329E-5
7.2365703E+5 7.0592180E-5
6.4969628E+5 7.2512103E-5
5.8329463E+5 7.4133953E-5
5.2367949E+5 7.5458222E-5
4.7015728E+5 7.6354221E-5
4.2210526E+5 7.6852154E-5
3.7896435E+5 7.6903975E-5
3.4023262E+5 7.6546203E-5
3.0545943E+5 7.5743334E-5
2.7424021E+5 7.4618962E-5
2.4621173E+5 7.3090794E-5
2.2104787E+5 7.1474823E-5
1.9845586E+5 6.9588315E-5
1.7817285E+5 6.7709220E-5
1.5996284E+5 6.5732635E-5
1.4361398E+5 6.3772865E-5
1.2893603E+5 6.1918035E-5
1.1575824E+5 6.0112120E-5
1.0392726E+5 5.8548578E-5
9.3305466E+4 5.7141267E-5
8.3769261E+4 5.5975102E-5
7.5207695E+4 5.5081611E-5
6.7521156E+4 5.4343137E-5
6.0620214E+4 5.3926133E-5
5.4424577E+4 5.3852858E-5
4.8862159E+4 5.4143188E-5
4.3868244E+4 5.4624731E-5
3.9384728E+4 5.5571217E-5
3.5359445E+4 5.6943124E-5
3.1745563E+4 5.8540258E-5
2.8501035E+4 6.0655133E-5
2.5588111E+4 6.3063935E-5
2.2972900E+4 6.6083038E-5
2.0624974E+4 6.9550448E-5
1.8517016E+4 7.3430811E-5
1.6624501E+4 7.8344668E-5
1.4925408E+4 8.3506829E-5
1.3399969E+4 8.9452566E-5
1.2030437E+4 9.5935844E-5
1.0800876E+4 1.0345086E-4
9.6969820E+3 1.1167624E-4
8.7059100E+3 1.2087750E-4
7.8161300E+3 1.3116613E-4
7.0172890E+3 1.4268110E-4
6.3000930E+3 1.5533304E-4
5.6561970E+3 1.6950179E-4
5.0781110E+3 1.8535807E-4
4.5591070E+3 2.0277966E-4
4.0931470E+3 2.2233342E-4
3.6748100E+3 2.4352766E-4
3.2992300E+3 2.6740530E-4
2.9620350E+3 2.9321696E-4
2.6593020E+3 3.2230526E-4
2.3875110E+3 3.5349649E-4
2.1434970E+3 3.8872367E-4
1.9244230E+3 4.2756388E-4
1.7277390E+3 4.6942194E-4
1.5511570E+3 5.1565955E-4
1.3926220E+3 5.6669732E-4
1.2502900E+3 6.2146428E-4
1.1225050E+3 6.8251743E-4
1.0077810E+3 7.4849542E-4
9.0478100E+2 8.1969530E-4
8.1230900E+2 8.9800112E-4
7.2928800E+2 9.8312530E-4
6.5475100E+2 1.0726303E-3
5.8783300E+2 1.1686627E-3
5.2775400E+2 1.2732496E-3
4.7381500E+2 1.3857864E-3
4.2539000E+2 1.5047568E-3
3.8191300E+2 1.6277267E-3
3.4288000E+2 1.7618820E-3
3.0783600E+2 1.9025297E-3
2.7637400E+2 2.0518719E-3
2.4812700E+2 2.2061755E-3
2.2276800E+2 2.3832510E-3
2.0000000E+2 2.5606502E-3
