f G/w
1.0000000E+6 2.0384018E-5
8.9779585E+5 2.1259600E-5
8.0603739E+5 2.2152591E-5
7.2365703E+5 2.3012390E-5
6.4969628E+5 2.3897033E-5
5.8329463E+5 2.4822571E-5
5.2367949E+5 2.5736758E-5
4.7015728E+5 2.6711420E-5
4.2210526E+5 2.7698886E-5
3.7896435E+5 2.8727394E-5
3.4023262E+5 2.9765198E-5
3.0545943E+5 3.0877082E-5
2.7424021E+5 3.2029217E-5
2.4621173E+5 3.3226082E-5
2.2104787E+5 3.4598129E-5
1.9845586E+5 3.5963309E-5
1.7817285E+5 3.7434634E-5
1.5996284E+5 3.9054798E-5
1.4361398E+5 4.0851864E-5
1.2893603E+5 4.2807324E-5
1.1575824E+5 4.4952056E-5
1.0392726E+5 4.7314497E-5
9.3305466E+4 4.9962881E-5
8.3769261E+4 5.2824175E-5
7.5207695E+4 5.6044729E-5
6.7521156E+4 5.9666429E-5
6.0620214E+4 6.3662901E-5
5.4424577E+4 6.8323794E-5
4.8862159E+4 7.3249854E-5
4.3868244E+4 7.9004142E-5
3.9384728E+4 8.5193161E-5
3.5359445E+4 9.2394079E-5
3.1745563E+4 1.0037798E-4
2.8501035E+4 1.0915460E-4
2.5588111E+4 1.1907374E-4
2.2972900E+4 1.3011814E-4
2.0624974E+4 1.4255177E-4
1.8517016E+4 1.5625827E-4
1.6624501E+4 1.7119468E-4
1.4925408E+4 1.8870475E-4
1.3399969E+4 2.0771568E-4
1.2030437E+4 2.2858571E-4
1.0800876E+4 2.5208656E-4
9.6969820E+3 2.7865015E-4
8.7059100E+3 3.0787344E-4
7.8161300E+3 3.4064180E-4
7.0172890E+3 3.7657443E-4
6.3000930E+3 4.1652034E-4
5.6561970E+3 4.6126129E-4
5.0781110E+3 5.1102589E-4
4.5591070E+3 5.6617872E-4
4.0931470E+3 6.2793445E-4
3.6748100E+3 6.9679228E-4
3.2992300E+3 7.7249242E-4
2.9620350E+3 8.5785892E-4
2.6593020E+3 9.5301080E-4
2.3875110E+3 1.0585057E-3
2.1434970E+3 1.1744979E-3
1.9244230E+3 1.3060240E-3
1.7277390E+3 1.4505335E-3
1.5511570E+3 1.6118851E-3
1.3926220E+3 1.7901041E-3
1.2502900E+3 1.9931224E-3
1.1225050E+3 2.2135930E-3
1.0077810E+3 2.4641163E-3
9.0478100E+2 2.7388999E-3
8.1230900E+2 3.0507533E-3
7.2928800E+2 3.3917380E-3
6.5475100E+2 3.7711316E-3
5.8783300E+2 4.1994795E-3
5.2775400E+2 4.6753059E-3
4.7381500E+2 5.2070694E-3
4.2539000E+2 5.7861456E-3
3.8191300E+2 6.4481291E-3
3.4288000E+2 7.1705349E-3
3.0783600E+2 7.9743869E-3
2.7637400E+2 8.8600891E-3
2.4812700E+2 9.8467808E-3
2.2276800E+2 1.0955530E-2
2.0000000E+2 1.2189590E-2
