f G/w
1.0000000E+6 9.5021288E-6
8.9779585E+5 1.0056273E-5
8.0603739E+5 1.0594752E-5
7.2365703E+5 1.1200084E-5
6.4969628E+5 1.1823837E-5
5.8329463E+5 1.2507618E-5
5.2367949E+5 1.3286720E-5
4.7015728E+5 1.4074654E-5
4.2210526E+5 1.4938950E-5
3.7896435E+5 1.5843210E-5
3.4023262E+5 1.6805892E-5
3.0545943E+5 1.7851712E-5
2.7424021E+5 1.8977204E-5
2.4621173E+5 2.0171893E-5
2.2104787E+5 2.1438637E-5
1.9845586E+5 2.2849391E-5
1.7817285E+5 2.4317318E-5
1.5996284E+5 2.5915946E-5
1.4361398E+5 2.7666171E-5
1.2893603E+5 2.9487449E-5
1.1575824E+5 3.1571399E-5
1.0392726E+5 3.3740727E-5
9.3305466E+4 3.6033194E-5
8.3769261E+4 3.8698360E-5
7.5207695E+4 4.1499513E-5
6.7521156E+4 4.4616385E-5
6.0620214E+4 4.8013394E-5
5.4424577E+4 5.1818971E-5
4.8862159E+4 5.5979447E-5
4.3868244E+4 6.0431711E-5
3.9384728E+4 6.5382060E-5
3.5359445E+4 7.1184246E-5
3.1745563E+4 7.7231700E-5
2.8501035E+4 8.4088885E-5
2.5588111E+4 9.1215933E-5
2.2972900E+4 1.0006233E-4
2.0624974E+4 1.0988720E-4
1.8517016E+4 1.2035532E-4
1.6624501E+4 1.3211671E-4
1.4925408E+4 1.4528217E-4
1.3399969E+4 1.5901629E-4
1.2030437E+4 1.7632327E-4
1.0800876E+4 1.9442823E-4
9.6969820E+3 2.1396925E-4
8.7059100E+3 2.3647424E-4
7.8161300E+3 2.6149219E-4
7.0172890E+3 2.8915968E-4
6.3000930E+3 3.1991279E-4
5.6561970E+3 3.5408030E-4
5.0781110E+3 3.9258980E-4
4.5591070E+3 4.3520710E-4
4.0931470E+3 4.8307162E-4
3.6748100E+3 5.3508650E-4
3.2992300E+3 5.9462411E-4
2.9620350E+3 6.5852987E-4
2.6593020E+3 7.3183019E-4
2.3875110E+3 8.1258034E-4
2.1434970E+3 9.0328665E-4
1.9244230E+3 1.0039824E-3
1.7277390E+3 1.1154169E-3
1.5511570E+3 1.2411122E-3
1.3926220E+3 1.3791268E-3
1.2502900E+3 1.5349104E-3
1.1225050E+3 1.7021995E-3
1.0077810E+3 1.8940367E-3
9.0478100E+2 2.1096932E-3
8.1230900E+2 2.3489446E-3
7.2928800E+2 2.6108889E-3
6.5475100E+2 2.9064005E-3
5.8783300E+2 3.2327687E-3
5.2775400E+2 3.5940671E-3
4.7381500E+2 3.9900843E-3
4.2539000E+2 4.4448976E-3
3.8191300E+2 4.9528466E-3
3.4288000E+2 5.5115028E-3
3.0783600E+2 6.1198960E-3
2.7637400E+2 6.8295982E-3
2.4812700E+2 7.5892279E-3
2.2276800E+2 8.4351312E-3
2.0000000E+2 9.3873383E-3
